noteID,noteID_filename,filename,ID
29,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/070/14/025031
30,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/022/5
30,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_20.csv,bufr4/0/20/115
30,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/056/11/303056
31,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/049/4
31,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_20.csv,bufr4/0/20/114
31,BUFR_TableD_notes_en.csv,BUFR_TableD_en_15.csv,bufr4/3/15/004/7/005036
31,BUFR_TableD_notes_en.csv,BUFR_TableD_en_15.csv,bufr4/3/15/006/7/005036
33,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_00.csv,bufr4/0/00/006
34,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_25.csv,bufr4/0/25/035
34,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/055/27/303055
35,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_14.csv,bufr4/0/14/043
36,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_14.csv,bufr4/0/14/045
36,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/055/27/303055
37,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_25.csv,bufr4/0/25/090/9
37,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_20.csv,bufr4/0/20/130
37,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/015/45/022186
37,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/015/46/022187
37,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/016/45/022186
37,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/016/46/022187
38,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/144/1
38,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/144/2
38,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/032
39,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_13.csv,bufr4/0/13/009
39,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/015/40/105000
39,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/016/40/105000
40,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/011/15
40,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_00.csv,bufr4/0/00/007
40,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/070/27/007004
41,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_08.csv,bufr4/0/08/042/16
41,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_13.csv,bufr4/0/13/118
41,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/015/26/031001
41,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/016/26/031001
42,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/004
42,BUFR_TableD_notes_en.csv,BUFR_TableD_en_06.csv,bufr4/3/06/019/7/004015
43,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/026
44,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_25.csv,bufr4/0/25/188/0
44,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/031
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/1/015004
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/2/015005
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/3/104000
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/4/031001
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/5/004015
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/6/008006
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/7/007004
44,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/030/8/015003
45,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/082
45,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/083
45,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/102/30/020138
46,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/003/27
46,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/003/93
46,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/003/94
46,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/003/95
46,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/003/96
46,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/003/97
46,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/003/99
46,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_02.csv,bufr4/0/02/152
47,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/025/16
47,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/025/21
47,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_02.csv,bufr4/0/02/021
47,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/024/12/301021
47,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/025/11/007007
47,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/025/12/301021
47,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/026/15/007007
47,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/026/5/008093
47,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/027/15/007007
47,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/027/7/008093
48,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_08.csv,bufr4/0/08/082/1
48,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_04.csv,bufr4/0/04/041
48,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/132/3/301021
49,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_08.csv,bufr4/0/08/025
50,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_08.csv,bufr4/0/08/033
50,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/026/4/008092
51,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/027/7
51,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_08.csv,bufr4/0/08/090
51,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/37/008050
51,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/38/008020
52,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_12.csv,bufr4/0/12/076
52,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/024/11/007007
53,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_13.csv,bufr4/0/13/032
53,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/024/15/033002
54,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_22.csv,bufr4/0/22/004
54,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/026/27/033002
54,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/027/27/033002
55,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/055/5
55,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/055/8
55,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_22.csv,bufr4/0/22/039
55,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_22.csv,bufr4/0/22/040
55,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/025/14/033002
56,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_13.csv,bufr4/0/13/040/7
56,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_25.csv,bufr4/0/25/009
56,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_25.csv,bufr4/0/25/029
56,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/021/1/301001
56,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/022/1/301001
56,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/023/1/301001
57,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_25.csv,bufr4/0/25/143
57,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/018/1/001114
58,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_26.csv,bufr4/0/26/003
58,BUFR_TableD_notes_en.csv,BUFR_TableD_en_16.csv,bufr4/3/16/008/5/008023
59,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_31.csv,bufr4/0/31/031
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/1/301090
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/2/004074
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/4/004003
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/5/004004
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/6/004074
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/3/301011
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/4/301012
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/8/004074
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/4/004003
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/5/004004
59,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/6/004074
60,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/012
