ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/25/016,25,Обработка информации в BUFR/CREX,025016,Коррекция затухания в прозрачной атмосфере,dB/m,5,0,6,dB/m,5,2,,,Operational,PDF
bufr4/0/25/017,25,Обработка информации в BUFR/CREX,025017,Коррекция затухания в осадках,Таблица флагов,0,0,2,Таблица флагов,0,1,,,Operational,PDF
bufr4/0/25/018,25,Обработка информации в BUFR/CREX,025018,Закон для фактора затухания A – Z,Числовой,7,0,6,Числовой,7,2,,,Operational,PDF
bufr4/0/25/019,25,Обработка информации в BUFR/CREX,025019,Закон для экспоненты затухания A – Z,Числовой,2,0,7,Числовой,2,3,,,Operational,PDF
bufr4/0/25/020,25,Обработка информации в BUFR/CREX,025020,Оценка средней скорости,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/021,25,Обработка информации в BUFR/CREX,025021,Расширение расчета ветра,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/022,25,Обработка информации в BUFR/CREX,025022,Флаг неприемлемости ТПМВРГ,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/023,25,Обработка информации в BUFR/CREX,025023,Флаг достоверности ТПМВРГ,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/024,25,Обработка информации в BUFR/CREX,025024,Качество данных ТПМВРГ,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/025,25,Обработка информации в BUFR/CREX,025025,Напряжение батареи,V,1,0,9,V,1,3,,,Operational,PDF
bufr4/0/25/026,25,Обработка информации в BUFR/CREX,025026,Напряжение батареи (большой диапазон),V,1,0,12,V,1,4,,,Operational,PDF
bufr4/0/25/028,25,Обработка информации в BUFR/CREX,025028,"Параметр, определенный производителем или оператором",Числовой,1,-16384,15,Числовой,1,5,,,Operational,PDF
bufr4/0/25/029,25,Обработка информации в BUFR/CREX,025029,Метод калибровки,Таблица флагов,0,0,6,Таблица флагов,0,2,(см. примечание 3),56,Operational,PDF
bufr4/0/25/030,25,Обработка информации в BUFR/CREX,025030,Использование скользящей средней температуры поверхности моря,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/031,25,Обработка информации в BUFR/CREX,025031,"Метод прореживания вертикальных профилей, полученных с помощью ЧПП",Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/032,25,Обработка информации в BUFR/CREX,025032,"Информация о режиме, в котором используется профилометр ветра",Кодовая таблица,0,0,2,Кодовая таблица,0,1,(см. примечание 2),131,Operational,PDF
bufr4/0/25/033,25,Обработка информации в BUFR/CREX,025033,Информация о поддиапазоне применения профилометра ветра,Кодовая таблица,0,0,2,Кодовая таблица,0,1,(см. примечание 2),131,Operational,PDF
bufr4/0/25/034,25,Обработка информации в BUFR/CREX,025034,Результаты контроля качества данных профилометра ветра,Таблица флагов,0,0,4,Таблица флагов,0,2,(см. примечание 2),131,Operational,PDF
bufr4/0/25/035,25,Обработка информации в BUFR/CREX,025035,Метод определения полярности,Кодовая таблица,0,0,3,Кодовая таблица,0,1,(см. примечание 5),34,Operational,PDF
bufr4/0/25/036,25,Обработка информации в BUFR/CREX,025036,Метод обнаружения атмосфериков,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/037,25,Обработка информации в BUFR/CREX,025037,Искажение ТПМ,K,2,-127,8,K,2,3,,,Operational,PDF
bufr4/0/25/038,25,Обработка информации в BUFR/CREX,025038,Разность между ТПМ и анализом,K,1,-127,8,K,1,3,,,Operational,PDF
bufr4/0/25/040,25,Обработка информации в BUFR/CREX,025040,Получение продукции о ветре по измерениям CO2,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/041,25,Обработка информации в BUFR/CREX,025041,Метод передачи сводок о направлении движения подвижной платформы,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/042,25,Обработка информации в BUFR/CREX,025042,Метод передачи сводок о скорости движения подвижной платформы,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/043,25,Обработка информации в BUFR/CREX,025043,Интервал выборки волн (временной),s,4,0,15,s,4,5,,,Operational,PDF
bufr4/0/25/044,25,Обработка информации в BUFR/CREX,025044,Интервал выборки волн (пространственный),m,2,0,14,m,2,5,,,Operational,PDF
bufr4/0/25/045,25,Обработка информации в BUFR/CREX,025045,Комбинация каналов HIRS,Таблица флагов,0,0,21,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/25/046,25,Обработка информации в BUFR/CREX,025046,Комбинация каналов MSU,Таблица флагов,0,0,5,Таблица флагов,0,2,,,Operational,PDF
bufr4/0/25/047,25,Обработка информации в BUFR/CREX,025047,Комбинация каналов SSU,Таблица флагов,0,0,4,Таблица флагов,0,2,,,Operational,PDF
bufr4/0/25/048,25,Обработка информации в BUFR/CREX,025048,Комбинация каналов AMSU-А,Таблица флагов,0,0,16,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/25/049,25,Обработка информации в BUFR/CREX,025049,Комбинация каналов AMSU-B,Таблица флагов,0,0,6,Таблица флагов,0,2,,,Operational,PDF
bufr4/0/25/050,25,Обработка информации в BUFR/CREX,025050,Количественный показатель главного компонента,Числовой,4,-131072,18,Числовой,4,6,,,Operational,PDF
bufr4/0/25/051,25,Обработка информации в BUFR/CREX,025051,Комбинация каналов AVHRR,Таблица флагов,0,0,7,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/052,25,Обработка информации в BUFR/CREX,025052,"Log10 основных компонентов, нормализованных в соответствии с данными",Числовой,4,0,15,Числовой,4,5,,,Operational,PDF
bufr4/0/25/053,25,Обработка информации в BUFR/CREX,025053,Качество наблюдений,Таблица флагов,0,0,12,Таблица флагов,0,4,,,Operational,PDF
bufr4/0/25/054,25,Обработка информации в BUFR/CREX,025054,Опознавательный номер субкадра SSMIS,Числовой,0,0,5,Числовой,0,2,,,Operational,PDF
bufr4/0/25/055,25,Обработка информации в BUFR/CREX,025055,Обслуживание мультиплексора,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/25/060,25,Обработка информации в BUFR/CREX,025060,Идентификация программного обеспечения,Числовой,0,0,14,Числовой,0,5,(см. примечание 2),131,Operational,PDF
bufr4/0/25/061,25,Обработка информации в BUFR/CREX,025061,Идентификация программного обеспечения и номер версии,CCITT IA5,0,0,96,Символ,0,12,,,Operational,PDF
bufr4/0/25/062,25,Обработка информации в BUFR/CREX,025062,Идентификация базы данных,Числовой,0,0,14,Числовой,0,5,,,Operational,PDF
bufr4/0/25/063,25,Обработка информации в BUFR/CREX,025063,Указатель центрального процессора или системы,Кодовая таблица,0,0,8,Кодовая таблица,0,3,(см. примечание 6),71,Operational,PDF
bufr4/0/25/065,25,Обработка информации в BUFR/CREX,025065,Корректировка ориентации (азимут),deg,2,-1000,11,deg,2,4,,,Operational,PDF
bufr4/0/25/066,25,Обработка информации в BUFR/CREX,025066,Корректировка ориентации (превышение),deg,2,-1000,11,deg,2,4,,,Operational,PDF
bufr4/0/25/067,25,Обработка информации в BUFR/CREX,025067,Поправка на давление в точке запуска радиозонда,Pa,0,-8000,14,Pa,0,4,,,Operational,PDF
bufr4/0/25/068,25,Обработка информации в BUFR/CREX,025068,Число перерасчетов по архивным данным,Числовой,0,0,7,Числовой,0,3,,,Operational,PDF
bufr4/0/25/069,25,Обработка информации в BUFR/CREX,025069,Поправки давления на высоту,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/070,25,Обработка информации в BUFR/CREX,025070,Номер основного пакета данных,Числовой,0,0,4,Числовой,0,2,,,Operational,PDF
bufr4/0/25/071,25,Обработка информации в BUFR/CREX,025071,Номер пакета данных,Числовой,0,0,5,Числовой,0,2,,,Operational,PDF
bufr4/0/25/075,25,Обработка информации в BUFR/CREX,025075,Номер варианта коррекций спутниковой антенны,Числовой,0,0,5,Числовой,0,2,,,Operational,PDF
bufr4/0/25/076,25,Обработка информации в BUFR/CREX,025076,Log10 (центрального волнового числа температуры — излучения) ATOVS,log (m-1),8,0,30,log (m-1),8,10,,,Operational,PDF
bufr4/0/25/077,25,Обработка информации в BUFR/CREX,025077,Коэффициент 1 коррекции ширины полосы,Числовой,5,-100000,18,Числовой,5,7,,,Operational,PDF
bufr4/0/25/078,25,Обработка информации в BUFR/CREX,025078,Коэффициент 2 коррекции ширины полосы,Числовой,5,0,17,Числовой,5,6,,,Operational,PDF
bufr4/0/25/079,25,Обработка информации в BUFR/CREX,025079,"Альбедо-энергетическая освещенность после фильтрации солнечного излучения, ATOVS",W m-2,4,0,24,W m-2,4,8,,,Operational,PDF
bufr4/0/25/080,25,Обработка информации в BUFR/CREX,025080,"Альбедо-эквивалентная ширина фильтрации излучения, ATOVS",m,10,0,14,m,10,5,,,Operational,PDF
bufr4/0/25/081,25,Обработка информации в BUFR/CREX,025081,Угол падения,deg,3,0,17,deg,3,6,,,Operational,PDF
bufr4/0/25/082,25,Обработка информации в BUFR/CREX,025082,Азимутальный угол,deg,3,0,19,deg,3,6,,,Operational,PDF
bufr4/0/25/083,25,Обработка информации в BUFR/CREX,025083,Угол поворота Фарадея,deg,3,0,19,deg,3,6,,,Operational,PDF
bufr4/0/25/084,25,Обработка информации в BUFR/CREX,025084,Геометрический угол поворота,deg,5,0,26,deg,5,8,,,Operational,PDF
bufr4/0/25/085,25,Обработка информации в BUFR/CREX,025085,Доля четких элементов изображения в поле зрения HIRS FOV,Числовой,0,0,7,Числовой,0,3,,,Operational,PDF
bufr4/0/25/086,25,Обработка информации в BUFR/CREX,025086,Указатель корректировки глубины,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/090,25,Обработка информации в BUFR/CREX,025090,Флаг характеристики орбиты,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/091,25,Обработка информации в BUFR/CREX,025091,Структурная постоянная индекса рефракции (Cn2),dB,3,-18192,13,dB,3,5,,,Operational,PDF
bufr4/0/25/092,25,Обработка информации в BUFR/CREX,025092,Скорость прохождения акустического сигнала,m/s,2,28000,14,m/s,2,5,,,Operational,PDF
bufr4/0/25/093,25,Обработка информации в BUFR/CREX,025093,Корректировка расчета данных РАСС,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/095,25,Обработка информации в BUFR/CREX,025095,Флаг состояния альтиметра,Таблица флагов,0,0,2,Таблица флагов,0,1,,,Operational,PDF
bufr4/0/25/096,25,Обработка информации в BUFR/CREX,025096,Флаг состояния радиометра,Таблица флагов,0,0,5,Таблица флагов,0,2,,,Operational,PDF
bufr4/0/25/097,25,Обработка информации в BUFR/CREX,025097,Трехмерная оценка ошибки орбиты навигатора,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/098,25,Обработка информации в BUFR/CREX,025098,Флаг качества данных альтиметра,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/099,25,Обработка информации в BUFR/CREX,025099,Флаг качества коррекции альтиметра,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/100,25,Обработка информации в BUFR/CREX,025100,Коэффициент а уравнения скорости погружения XBT/XCTD,Числовой,5,0,20,Числовой,5,6,,,Operational,PDF
bufr4/0/25/101,25,Обработка информации в BUFR/CREX,025101,Коэффициент b уравнения скорости погружения XBT/XCTD,Числовой,5,-500000,21,Числовой,5,6,,,Operational,PDF
bufr4/0/25/102,25,Обработка информации в BUFR/CREX,025102,"Число пропущенных линий, не считая пропусков в данных",Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/25/103,25,Обработка информации в BUFR/CREX,025103,Число элементов разрешения по направлению,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/25/104,25,Обработка информации в BUFR/CREX,025104,Число элементов разрешения по длине волны,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/25/105,25,Обработка информации в BUFR/CREX,025105,Первый элемент разрешения по направлению,deg,3,0,19,deg,3,6,,,Operational,PDF
bufr4/0/25/106,25,Обработка информации в BUFR/CREX,025106,Шаг элементов разрешения по направлению,deg,3,0,19,deg,3,6,,,Operational,PDF
bufr4/0/25/107,25,Обработка информации в BUFR/CREX,025107,Первый элемент разрешения по длине волны,m,3,0,29,m,3,9,,,Operational,PDF
bufr4/0/25/108,25,Обработка информации в BUFR/CREX,025108,Последний элемент разрешения по длине волны,m,3,0,29,m,3,9,,,Operational,PDF
bufr4/0/25/110,25,Обработка информации в BUFR/CREX,025110,Краткая сводка об обработке изображения,Таблица флагов,0,0,10,Таблица флагов,0,4,,,Operational,PDF
bufr4/0/25/111,25,Обработка информации в BUFR/CREX,025111,Число пропусков во входных данных,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/25/112,25,Обработка информации в BUFR/CREX,025112,Флаг качества данных альтиметра для специфической полосы частот,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/113,25,Обработка информации в BUFR/CREX,025113,Флаг качества коррекции альтиметра для специфической полосы частот,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/25/120,25,Обработка информации в BUFR/CREX,025120,Флаг обработки RA2-L2,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/121,25,Обработка информации в BUFR/CREX,025121,Качество обработки RA2-L2,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/25/122,25,Обработка информации в BUFR/CREX,025122,Конфигурация радиочастотной аппаратуры,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/123,25,Обработка информации в BUFR/CREX,025123,Аппаратная конфигурация НР,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/124,25,Обработка информации в BUFR/CREX,025124,Флаг обработки MWR-L2,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/125,25,Обработка информации в BUFR/CREX,025125,Качество обработки MWR-L2,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/25/126,25,Обработка информации в BUFR/CREX,025126,Поправка на сухую тропосферу в модели,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/127,25,Обработка информации в BUFR/CREX,025127,Барометрическая поправка,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/128,25,Обработка информации в BUFR/CREX,025128,Поправка на влажную тропосферу в модели,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/129,25,Обработка информации в BUFR/CREX,025129,"Поправка на сухую тропосферу в модели, полученная MWR",m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/130,25,Обработка информации в BUFR/CREX,025130,Ионосферная поправка RA2 в полосе частот Ku,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/131,25,Обработка информации в BUFR/CREX,025131,Ионосферная поправка по Дорису в полосе частот Ku,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/132,25,Обработка информации в BUFR/CREX,025132,Ионосферная поправка по модели в полосе частот Ku,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/133,25,Обработка информации в BUFR/CREX,025133,Коррекция смещенности данных о состоянии моря в полосе частот Ku,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/134,25,Обработка информации в BUFR/CREX,025134,Ионосферная поправка RA2 в полосе частот S,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/135,25,Обработка информации в BUFR/CREX,025135,Ионосферная поправка по Дорису в полосе частот S,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/136,25,Обработка информации в BUFR/CREX,025136,Ионосферная поправка по модели в полосе частот S,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/137,25,Обработка информации в BUFR/CREX,025137,Коррекция смещенности данных о состоянии моря в полосе частот S,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/138,25,Обработка информации в BUFR/CREX,025138,Среднее отношение сигнал/шум,Числовой,0,-2048,12,Числовой,0,4,,,Operational,PDF
bufr4/0/25/140,25,Обработка информации в BUFR/CREX,025140,Начальный канал,Числовой,0,0,14,Числовой,0,5,,,Operational,PDF
bufr4/0/25/141,25,Обработка информации в BUFR/CREX,025141,Конечный канал,Числовой,0,0,14,Числовой,0,5,,,Operational,PDF
bufr4/0/25/142,25,Обработка информации в BUFR/CREX,025142,Масштабный коэффициент канала,Числовой,0,0,6,Числовой,0,2,,,Operational,PDF
bufr4/0/25/143,25,Обработка информации в BUFR/CREX,025143,Линейный коэффициент,Числовой,6,-5000000,24,Числовой,6,8,(см. примечание 4),57,Operational,PDF
bufr4/0/25/148,25,Обработка информации в BUFR/CREX,025148,Коэффициент вариации,Числовой,2,-10000,15,Числовой,2,5,,,Operational,PDF
bufr4/0/25/149,25,Обработка информации в BUFR/CREX,025149,Потери при оптимальной оценке,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/25/150,25,Обработка информации в BUFR/CREX,025150,Метод анализа интенсивности тропического циклона с использованием спутниковых данных,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/160,25,Обработка информации в BUFR/CREX,025160,Чистая инструментальная поправка в полосе частот Ku,m,4,-120000,18,m,4,6,,,Operational,PDF
bufr4/0/25/161,25,Обработка информации в BUFR/CREX,025161,Чистая инструментальная поправка в полосе частот C,m,4,-120000,18,m,4,6,,,Operational,PDF
bufr4/0/25/162,25,Обработка информации в BUFR/CREX,025162,Коррекция смещенности данных о состоянии моря в полосе частот С,m,4,-6000,13,m,4,4,,,Operational,PDF
bufr4/0/25/163,25,Обработка информации в BUFR/CREX,025163,Ионосферная поправка в измерения альтиметром в полосе частот Ku,m,3,-32768,16,m,3,5,,,Operational,PDF
bufr4/0/25/164,25,Обработка информации в BUFR/CREX,025164,Поправка показаний радиометра на влажную тропосферу,m,4,-5000,13,m,4,4,,,Operational,PDF
bufr4/0/25/165,25,Обработка информации в BUFR/CREX,025165,Ионосферная коррекция по модели в специфической полосе частот,m,4,-32768,16,m,4,5,,,Operational,PDF
bufr4/0/25/166,25,Обработка информации в BUFR/CREX,025166,Коррекция смещенности данных о состоянии моря в специфической полосе частот,m,4,-32768,16,m,4,5,,,Operational,PDF
bufr4/0/25/167,25,Обработка информации в BUFR/CREX,025167,Чистая инструментальная поправка в специфической полосе частот,m,4,-120000,18,m,4,6,,,Operational,PDF
bufr4/0/25/170,25,Обработка информации в BUFR/CREX,025170,Интервал выборки (время),s,0,0,10,s,0,4,,,Operational,PDF
bufr4/0/25/171,25,Обработка информации в BUFR/CREX,025171,Период осреднения выборки,s,0,0,10,s,0,4,,,Operational,PDF
bufr4/0/25/172,25,Обработка информации в BUFR/CREX,025172,Количество выборок,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/25/174,25,Обработка информации в BUFR/CREX,025174,Флаг информации о СМОС,Таблица флагов,0,0,14,Таблица флагов,0,5,,,Operational,PDF
bufr4/0/25/175,25,Обработка информации в BUFR/CREX,025175,Модифицированный остаток,Числовой,2,0,13,Числовой,2,4,(см. примечание 7),103,Operational,PDF
bufr4/0/25/180,25,Обработка информации в BUFR/CREX,025180,Процентное отношение моды LRM,%,2,0,16,%,2,5,,,Operational,PDF
bufr4/0/25/181,25,Обработка информации в BUFR/CREX,025181,Флаг обработки данных L2,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/182,25,Обработка информации в BUFR/CREX,025182,Флаг обработки данных L1,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/183,25,Обработка информации в BUFR/CREX,025183,Качество обработки данных L1,%,2,0,14,%,2,5,,,Operational,PDF
bufr4/0/25/184,25,Обработка информации в BUFR/CREX,025184,Статус продукции L2,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/25/185,25,Обработка информации в BUFR/CREX,025185,Метод шифрования,Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/25/186,25,Обработка информации в BUFR/CREX,025186,Версия ключа шифрования,CCITT IA5,0,0,96,Символ,0,12,,,Operational,PDF
bufr4/0/25/187,25,Обработка информации в BUFR/CREX,025187,Флаг достоверности,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/188,25,Обработка информации в BUFR/CREX,025188,Метод приведения давления к уровню моря,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/25/189,25,Обработка информации в BUFR/CREX,025189,Длина волны отсечки по дальности,m,0,1,9,m,0,3,,,Operational,PDF
bufr4/0/25/190,25,Обработка информации в BUFR/CREX,025190,Режим обработки отраженного сигнала альтиметра,Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/25/191,25,Обработка информации в BUFR/CREX,025191,Режим слежения за альтиметром,Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
