ID,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status,translation_source
bufr4/3/04/030/2/028031,04,"Категория 04 — Метеорологические последовательности, общепринятые",304030,(Местоположение платформы),,028031,"В направлении 90 градусов на восток, расстояние от центра Земли",,,,Operational,PDF
bufr4/3/04/030/3/010031,04,"Категория 04 — Метеорологические последовательности, общепринятые",304030,(Местоположение платформы),,010031,"В направлении Северного полюса, расстояние от центра Земли",,,,Operational,PDF
bufr4/3/04/031/1/001041,04,"Категория 04 — Метеорологические последовательности, общепринятые",304031,(Скорость платформы),,001041,Абсолютная скорость платформы — первый компонент,,,,Operational,PDF
bufr4/3/04/031/2/001042,04,"Категория 04 — Метеорологические последовательности, общепринятые",304031,(Скорость платформы),,001042,Абсолютная скорость платформы — второй компонент,,,,Operational,PDF
bufr4/3/04/031/3/001043,04,"Категория 04 — Метеорологические последовательности, общепринятые",304031,(Скорость платформы),,001043,Абсолютная скорость платформы — третий компонент,,,,Operational,PDF
bufr4/3/04/032/1/002153,04,"Категория 04 — Метеорологические последовательности, общепринятые",304032,(Часть облачности),,002153,Центральная частота спутникового канала,,,,Operational,PDF
bufr4/3/04/032/2/002154,04,"Категория 04 — Метеорологические последовательности, общепринятые",304032,(Часть облачности),,002154,Ширина полосы частот спутникового канала,,,,Operational,PDF
bufr4/3/04/032/3/020081,04,"Категория 04 — Метеорологические последовательности, общепринятые",304032,(Часть облачности),,020081,Количество облаков в сегменте,,,,Operational,PDF
bufr4/3/04/032/4/020082,04,"Категория 04 — Метеорологические последовательности, общепринятые",304032,(Часть облачности),,020082,"Количество сегментов, свободных от облачности",,,,Operational,PDF
bufr4/3/04/032/5/020012,04,"Категория 04 — Метеорологические последовательности, общепринятые",304032,(Часть облачности),,020012,Тип облачности,,,,Operational,PDF
bufr4/3/04/033/1/002152,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,002152,"Спутниковые приборы, используемые при обработке данных",,,,Operational,PDF
bufr4/3/04/033/2/002166,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,002166,Тип излучения,,,,Operational,PDF
bufr4/3/04/033/3/002167,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,002167,Метод расчета излучения,,,,Operational,PDF
bufr4/3/04/033/4/002153,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,002153,Центральная частота спутникового канала,,,,Operational,PDF
bufr4/3/04/033/5/002154,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,002154,Ширина полосы частот спутникового канала,,,,Operational,PDF
bufr4/3/04/033/6/012075,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,012075,Спектральная плотность излучения,,,,Operational,PDF
bufr4/3/04/033/7/012076,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,012076,Излучение,,,,Operational,PDF
bufr4/3/04/033/8/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304033,(Излучение ясного неба),,012063,Яркостная температура,,,,Operational,PDF
bufr4/3/04/034/1/102004,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,102004,Повторить 2 дескриптора 4 раза,,,,Operational,PDF
bufr4/3/04/034/2/027001,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,027001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/04/034/3/028001,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,028001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/04/034/4/007022,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,007022,Возвышение Солнца,,,,Operational,PDF
bufr4/3/04/034/5/005043,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,005043,Номер поля зрения,,,,Operational,PDF
bufr4/3/04/034/6/020010,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,020010,Облачность (общая),,,,Operational,PDF
bufr4/3/04/034/7/020016,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,020016,Давление на верхней границе облачности,,,,Operational,PDF
bufr4/3/04/034/8/033003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,033003,Информация о качестве,,,,Operational,PDF
bufr4/3/04/034/9/010040,04,"Категория 04 — Метеорологические последовательности, общепринятые",304034,"(Широта/долгота, возвышение Солнца, количество слоев)",,010040,Число восстановленных слоев,,,,Operational,PDF
bufr4/3/04/035/1/002153,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,002153,Центральная частота спутникового канала,,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/2/002154,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,002154,Ширина полосы частот спутникового канала,,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/3/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,012063,Яркостная температура,,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/4/008001,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,008001,Метеорологическая характеристика Тип элемента изображения: ясно,Тип элемента изображения: ясно,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/5/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,012063,Яркостная температура,Ясно,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/6/008001,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,008001,Метеорологическая характеристика,Тип элемента изображения: облачно,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/7/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облачно,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/8/008001,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,008001,Метеорологическая характеристика,Отмена,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/9/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,008003,Вертикальная значимость (спутниковые наблюдения),Облака нижнего яруса,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/10/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облака нижнего яруса,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/11/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,008003,Вертикальная значимость (спутниковые наблюдения),Облака среднего яруса,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/12/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облака среднего яруса,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/13/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,008003,Вертикальная значимость (спутниковые наблюдения),Облака верхнего яруса,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/14/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облака верхнего яруса,(см. примечание),1,Deprecated,PDF
bufr4/3/04/035/15/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304035,(Данные по суммарному излучению неба),,008003,Вертикальная значимость (спутниковые наблюдения),Отмена,(см. примечание),1,Deprecated,PDF
bufr4/3/04/036/1/020082,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,020082,Количество свободных от облаков сегментов,,,,Operational,PDF
bufr4/3/04/036/2/008012,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,008012,Описатель суши-моря,Море,,,Operational,PDF
bufr4/3/04/036/3/020082,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,020082,Количество свободных от облаков сегментов,Море,,,Operational,PDF
bufr4/3/04/036/4/008012,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,008012,Описатель суши/моря,Отмена,,,Operational,PDF
bufr4/3/04/036/5/020081,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,020081,Облачность в сегменте,,,,Operational,PDF
bufr4/3/04/036/6/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,008003,Вертикальная значимость (спутниковые наблюдения),Облака нижнего яруса,,,Operational,PDF
bufr4/3/04/036/7/020081,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,020081,Облачность в сегменте,Облака нижнего яруса,,,Operational,PDF
bufr4/3/04/036/8/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,008003,Вертикальная значимость (спутниковые наблюдения),Облака среднего яруса,,,Operational,PDF
bufr4/3/04/036/9/020081,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,020081,Облачность в сегменте,Облака среднего яруса,,,Operational,PDF
bufr4/3/04/036/10/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,008003,Вертикальная значимость (спутниковые наблюдения),Облака верхнего яруса),,,Operational,PDF
bufr4/3/04/036/11/020081,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,020081,Облачность в сегменте,Облака верхнего яруса),,,Operational,PDF
bufr4/3/04/036/12/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304036,(Облачное покрытие),,008003,Вертикальная значимость (спутниковые наблюдения),Отмена,,,Operational,PDF
bufr4/3/04/037/1/002153,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,002153,Центральная частота спутникового канала,,,,Operational,PDF
bufr4/3/04/037/2/002154,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,002154,Ширина полосы частот спутникового канала,,,,Operational,PDF
bufr4/3/04/037/3/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,012063,Яркостная температура,,,,Operational,PDF
bufr4/3/04/037/4/008011,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,008011,Метеорологическая характеристика,Тип элемента изображения: ясно,,,Operational,PDF
bufr4/3/04/037/5/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,012063,Яркостная температура,Ясно,,,Operational,PDF
bufr4/3/04/037/6/008011,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,008011,Метеорологическая характеристика,Тип элемента изображения: облачно,,,Operational,PDF
bufr4/3/04/037/7/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облачно,,,Operational,PDF
bufr4/3/04/037/8/008011,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,008011,Метеорологическая характеристика,Отмена,,,Operational,PDF
bufr4/3/04/037/9/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,008003,Вертикальная значимость (спутниковые наблюдения),Облака нижнего яруса,,,Operational,PDF
bufr4/3/04/037/10/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облака нижнего яруса,,,Operational,PDF
bufr4/3/04/037/11/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,008003,Вертикальная значимость (спутниковые наблюдения),Облака среднего яруса,,,Operational,PDF
bufr4/3/04/037/12/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облака среднего яруса,,,Operational,PDF
bufr4/3/04/037/13/008003,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,008003,Вертикальная значимость (спутниковые наблюдения),Облака верхнего яруса,,,Operational,PDF
bufr4/3/04/037/14/012063,04,"Категория 04 — Метеорологические последовательности, общепринятые",304037,(Данные по суммарному излучению неба),,012063,Яркостная температура,Облака верхнего яруса,,,Operational,PDF
bufr4/3/04/039/1/201136,04,"Категория 04 — Метеорологические последовательности, общепринятые",304039,(Излучение в канале),,201136,Изменить длину данных,Добавить 8 к длине,,,Operational,PDF
bufr4/3/04/039/2/005042,04,"Категория 04 — Метеорологические последовательности, общепринятые",304039,(Излучение в канале),,005042,Номер канала,,,,Operational,PDF
bufr4/3/04/039/3/201000,04,"Категория 04 — Метеорологические последовательности, общепринятые",304039,(Излучение в канале),,201000,Изменить длину данных,Отмена,,,Operational,PDF
bufr4/3/04/039/4/014046,04,"Категория 04 — Метеорологические последовательности, общепринятые",304039,(Излучение в канале),,014046,Масштабированное излучение,,,,Operational,PDF
bufr4/3/04/040/1/025140,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,025140,Начальный канал,,,,Operational,PDF
bufr4/3/04/040/2/025141,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,025141,Конечный канал,,,,Operational,PDF
bufr4/3/04/040/3/040026,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,040026,Коэффициент квантования,,,,Operational,PDF
bufr4/3/04/040/4/040016,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,040016,Остаточное СКО в полосе частот,,,,Operational,PDF
bufr4/3/04/040/5/025062,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,025062,Идентификация базы данных,,,,Operational,PDF
bufr4/3/04/040/6/101000,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/04/040/7/031002,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF
bufr4/3/04/040/8/040017,04,"Категория 04 — Метеорологические последовательности, общепринятые",304040,(Количественный показатель главного компонента в полосе частот),,040017,Ненормализованная величина основного компонента,,,,Operational,PDF
