ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/11/053,11,Ветер и турбулентность в BUFR/CREX,011053,Формальная погрешность в направлении ветра,degree true,2,0,15,degree true,2,5,,,Operational,PDF
bufr4/0/11/054,11,Ветер и турбулентность в BUFR/CREX,011054,Направление среднего ветра для 1 500 — 3 000 м,degree true,0,0,9,degree true,0,3,,,Operational,PDF
bufr4/0/11/055,11,Ветер и турбулентность в BUFR/CREX,011055,Скорость среднего ветра для 1 500 — 3 000 м,m/s,1,0,12,m/s,1,4,,,Operational,PDF
bufr4/0/11/061,11,Ветер и турбулентность в BUFR/CREX,011061,Абсолютный сдвиг ветра в слое в 1 км под зондом,m/s,1,0,12,m/s,1,4,,,Operational,PDF
bufr4/0/11/062,11,Ветер и турбулентность в BUFR/CREX,011062,Абсолютный сдвиг ветра в слое в 1 км над зондом,m/s,1,0,12,m/s,1,4,,,Operational,PDF
bufr4/0/11/070,11,Ветер и турбулентность в BUFR/CREX,011070,"Указатель взлетно-посадочной полосы, подверженной сдвигам ветра (включая ALL)",CCITT IA5,0,0,32,Символ,0,4,,,Operational,PDF
bufr4/0/11/071,11,Ветер и турбулентность в BUFR/CREX,011071,Турбулентный вертикальный поток количества движения,m2 s-2,3,-128,14,m2 s-2,3,5,,,Operational,PDF
bufr4/0/11/072,11,Ветер и турбулентность в BUFR/CREX,011072,Турбулентный поток вертикальной подъемной силы,K m s-1,3,-128,11,K m s-1,3,4,,,Operational,PDF
bufr4/0/11/073,11,Ветер и турбулентность в BUFR/CREX,011073,Турбулентная кинетическая энергия,m2 s-2,2,-1024,13,m2 s-2,2,4,,,Operational,PDF
bufr4/0/11/074,11,Ветер и турбулентность в BUFR/CREX,011074,Энергия диссипации,m2 s-2,2,-1024,10,m2 s-2,2,4,,,Operational,PDF
bufr4/0/11/075,11,Ветер и турбулентность в BUFR/CREX,011075,Средняя турбулентная интенсивность (скорость вихревой диссипации),m2/3 s-1,2,0,8,m2/3 s-1,2,3,,,Operational,PDF
bufr4/0/11/076,11,Ветер и турбулентность в BUFR/CREX,011076,Пик турбулентной интенсивности (скорость вихревой диссипации),m2/3 s-1,2,0,8,m2/3 s-1,2,3,,,Operational,PDF
bufr4/0/11/077,11,Ветер и турбулентность в BUFR/CREX,011077,Интервал передачи сообщений или время усреднения для скорости вихревой диссипации,s,0,0,12,s,0,4,,,Operational,PDF
bufr4/0/11/081,11,Ветер и турбулентность в BUFR/CREX,011081,"Направление ветра на высоте 10 м, полученное по модели",degree true,2,0,16,degree true,2,5,,,Operational,PDF
bufr4/0/11/082,11,Ветер и турбулентность в BUFR/CREX,011082,"Скорость ветра на высоте 10 м, полученная по модели",m/s,2,0,14,m/s,2,4,,,Operational,PDF
bufr4/0/11/083,11,Ветер и турбулентность в BUFR/CREX,011083,Скорость ветра,km/h,0,0,9,km/h,0,3,,,Operational,PDF
bufr4/0/11/084,11,Ветер и турбулентность в BUFR/CREX,011084,Скорость ветра,kt,0,0,8,kt,0,3,,,Operational,PDF
bufr4/0/11/085,11,Ветер и турбулентность в BUFR/CREX,011085,Максимальная скорость порыва ветра,km/h,0,0,9,km/h,0,3,,,Operational,PDF
bufr4/0/11/086,11,Ветер и турбулентность в BUFR/CREX,011086,Максимальная скорость порыва ветра,kt,0,0,8,kt,0,3,,,Operational,PDF
bufr4/0/11/095,11,Ветер и турбулентность в BUFR/CREX,011095,"Компонента u вектора ветра, используемого в модели",m/s,1,-4096,13,m/s,1,4,,,Operational,PDF
bufr4/0/11/096,11,Ветер и турбулентность в BUFR/CREX,011096,"Компонента v вектора ветра, используемого в модели",m/s,1,-4096,13,m/s,1,4,,,Operational,PDF
bufr4/0/11/097,11,Ветер и турбулентность в BUFR/CREX,011097,Скорость ветра по данным альтиметра,m/s,2,0,12,m/s,2,4,,,Operational,PDF
bufr4/0/11/098,11,Ветер и турбулентность в BUFR/CREX,011098,Скорость ветра по данным радиометра,m/s,2,0,12,m/s,2,4,,,Operational,PDF
bufr4/0/11/100,11,Ветер и турбулентность в BUFR/CREX,011100,Истинная воздушная скорость судна,m/s,1,0,12,m/s,1,4,,,Operational,PDF
bufr4/0/11/101,11,Ветер и турбулентность в BUFR/CREX,011101,"Путевая скорость воздушного судна, компонента u",m/s,1,-4096,13,m/s,1,4,,,Operational,PDF
bufr4/0/11/102,11,Ветер и турбулентность в BUFR/CREX,011102,"Путевая скорость воздушного судна, компонента v",m/s,1,-4096,13,m/s,1,4,,,Operational,PDF
bufr4/0/11/103,11,Ветер и турбулентность в BUFR/CREX,011103,"Путевая скорость воздушного судна, компонента w",m/s,1,-512,10,m/s,1,3,,,Operational,PDF
bufr4/0/11/104,11,Ветер и турбулентность в BUFR/CREX,011104,"Истинный курс воздушного судна, морского судна или другой подвижной платформы",degree true,0,0,9,degree true,0,3,,,Operational,PDF
bufr4/0/11/105,11,Ветер и турбулентность в BUFR/CREX,011105,Вариант алгоритма EDR,Числовой,0,0,6,Числовой,0,2,,,Operational,PDF
bufr4/0/11/106,11,Ветер и турбулентность в BUFR/CREX,011106,Скользящий минимальный достоверный интервал,Числовой,1,0,4,Числовой,1,2,,,Operational,PDF
bufr4/0/11/107,11,Ветер и турбулентность в BUFR/CREX,011107,Максимальное число дефектных входных данных,Числовой,0,0,5,Числовой,0,2,,,Operational,PDF
bufr4/0/11/108,11,Ветер и турбулентность в BUFR/CREX,011108,Определение позиции пике,Числовой,1,0,4,Числовой,1,2,,,Operational,PDF
bufr4/0/11/109,11,Ветер и турбулентность в BUFR/CREX,011109,Число хороших данных EDR,Числовой,0,0,4,Числовой,0,2,,,Operational,PDF
bufr4/0/11/110,11,Ветер и турбулентность в BUFR/CREX,011110,Неопределенность компоненты u,m/s,1,-4096,13,m/s,1,4,,,Operational,PDF
bufr4/0/11/111,11,Ветер и турбулентность в BUFR/CREX,011111,Неопределенность компоненты v,m/s,1,-4096,13,m/s,1,4,,,Operational,PDF
bufr4/0/11/112,11,Ветер и турбулентность в BUFR/CREX,011112,Неопределенность компоненты w,m/s,2,-4096,13,m/s,2,4,,,Operational,PDF
bufr4/0/11/113,11,Ветер и турбулентность в BUFR/CREX,011113,Векторная корреляция слежения,Числовой,3,-1000,12,Числовой,3,4,,,Operational,PDF
