ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/02/004/2,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",2,Испаритель ГГИ-3000 (врытый в землю),Испарение,,,,Operational,PDF
bufr4/0/02/004/3,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",3,Испарительный бассейн 20 м,Испарение,,,,Operational,PDF
bufr4/0/02/004/4,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",4,Другие виды,Испарение,,,,Operational,PDF
bufr4/0/02/004/5,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",5,Рис,Суммарное испарение,,,,Operational,PDF
bufr4/0/02/004/6,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",6,Пшеница,Суммарное испарение,,,,Operational,PDF
bufr4/0/02/004/7,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",7,Маис,Суммарное испарение,,,,Operational,PDF
bufr4/0/02/004/8,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",8,Сорго,Суммарное испарение,,,,Operational,PDF
bufr4/0/02/004/9,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",9,Другие культуры,Суммарное испарение,,,,Operational,PDF
bufr4/0/02/004/10-14,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/004/15,002004,"Тип приборов для измерения испарения или вид сельскохозяйственной культуры, по которой сообщаются данные об эвапотранспирации Прибор или вид сельскохозяйственной культуры Тип данных",15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/007/0,002007,Тип датчика в случае прибора для измерения уровня воды,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/02/007/1,002007,Тип датчика в случае прибора для измерения уровня воды,1,Кодовый датчик углового положения поплавкового типа,,,,,Operational,PDF
bufr4/0/02/007/2,002007,Тип датчика в случае прибора для измерения уровня воды,2,Ультразвуковой,,,,,Operational,PDF
bufr4/0/02/007/3,002007,Тип датчика в случае прибора для измерения уровня воды,3,Радиолокационный,,,,,Operational,PDF
bufr4/0/02/007/4,002007,Тип датчика в случае прибора для измерения уровня воды,4,Давление (датчик давления простой),,,,,Operational,PDF
bufr4/0/02/007/5,002007,Тип датчика в случае прибора для измерения уровня воды,5,Давление (датчик давления многофункциональный),,,,,Operational,PDF
bufr4/0/02/007/6,002007,Тип датчика в случае прибора для измерения уровня воды,6,Давление (в измерительном колодце),,,,,Operational,PDF
bufr4/0/02/007/7,002007,Тип датчика в случае прибора для измерения уровня воды,7,Давление в барботажном измерителе,,,,,Operational,PDF
bufr4/0/02/007/8,002007,Тип датчика в случае прибора для измерения уровня воды,8,Акустический (с измерительной трубкой),,,,,Operational,PDF
bufr4/0/02/007/9,002007,Тип датчика в случае прибора для измерения уровня воды,9,Акустический (на открытом воздухе),,,,,Operational,PDF
bufr4/0/02/007/10-62,002007,Тип датчика в случае прибора для измерения уровня воды,10-62,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/007/63,002007,Тип датчика в случае прибора для измерения уровня воды,63,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/008/0,002008,Тип оффшорной платформы,0,Фиксированная платформа,,,,,Operational,PDF
bufr4/0/02/008/1,002008,Тип оффшорной платформы,1,Подвижное шельфовое буровое судно,,,,,Operational,PDF
bufr4/0/02/008/2,002008,Тип оффшорной платформы,2,Самоподъемная буровая установка,,,,,Operational,PDF
bufr4/0/02/008/3,002008,Тип оффшорной платформы,3,Полупогружная буровая платформа,,,,,Operational,PDF
bufr4/0/02/008/4,002008,Тип оффшорной платформы,4,"Плавучая установка для добычи, хранения и отгрузки нефти (FPSO)",,,,,Operational,PDF
bufr4/0/02/008/5,002008,Тип оффшорной платформы,5,Плавучий маяк,,,,,Operational,PDF
bufr4/0/02/008/6-14,002008,Тип оффшорной платформы,6-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/008/15,002008,Тип оффшорной платформы,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/011,002011,Тип радиозонда,,(См. общую кодовую таблицу C–2 в части C/c.),,,,,Operational,PDF
bufr4/0/02/012,002012,Расчетный метод для радиозондовых наблюдений (будет разработан),,,,,,,Operational,PDF
bufr4/0/02/013/0,002013,Поправка на солнечную и инфракрасную радиацию,0,Нет коррекции,,,,,Operational,PDF
bufr4/0/02/013/1,002013,Поправка на солнечную и инфракрасную радиацию,1,Коррекция КПМН на солнечную и инфракрасную радиацию,,,,,Operational,PDF
bufr4/0/02/013/2,002013,Поправка на солнечную и инфракрасную радиацию,2,Коррекция КПМН на солнечную радиацию и коррекция на инфракрасную радиацию,,,,,Operational,PDF
bufr4/0/02/013/3,002013,Поправка на солнечную и инфракрасную радиацию,3,Только коррекция КПМН на солнечную радиацию,,,,,Operational,PDF
bufr4/0/02/013/4,002013,Поправка на солнечную и инфракрасную радиацию,4,"Коррекция на солнечную и инфракрасную радиацию, осуществляемая автоматически самой радиозондовой системой",,,,,Operational,PDF
bufr4/0/02/013/5,002013,Поправка на солнечную и инфракрасную радиацию,5,"Коррекция на солнечную радиацию, осуществляемая автоматически самой радиозондовой системой",,,,,Operational,PDF
bufr4/0/02/013/6,002013,Поправка на солнечную и инфракрасную радиацию,6,"Коррекция на солнечную и инфракрасную радиацию, осуществляемая как указывается страной",,,,,Operational,PDF
bufr4/0/02/013/7,002013,Поправка на солнечную и инфракрасную радиацию,7,"Коррекция на солнечную, осуществляемая как указывается страной",,,,,Operational,PDF
bufr4/0/02/013/8,002013,Поправка на солнечную и инфракрасную радиацию,8,"Коррекция на солнечную и инфракрасную радиацию, как указывается в ГРУАН",,,,,Operational,PDF
bufr4/0/02/013/9,002013,Поправка на солнечную и инфракрасную радиацию,9,"Коррекция на солнечную радиацию, как указывается в ГРУАН",,,,,Operational,PDF
bufr4/0/02/013/10-14,002013,Поправка на солнечную и инфракрасную радиацию,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/013/15,002013,Поправка на солнечную и инфракрасную радиацию,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/014,002014,Методика слежения/состояние используемой системы,,(См. общую кодовую таблицу C–7 в части C/c.),,,,,Operational,PDF
bufr4/0/02/015/0,002015,Полнота радиозондовых измерений,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/02/015/1,002015,Полнота радиозондовых измерений,1,Радиозонд измеряет только давление,,,,,Operational,PDF
bufr4/0/02/015/2,002015,Полнота радиозондовых измерений,2,"Радиозонд измеряет только давление, имеется приемопередатчик",,,,,Operational,PDF
bufr4/0/02/015/3,002015,Полнота радиозондовых измерений,3,"Радиозонд измеряет только давление, имеется радиолокационный отражатель",,,,,Operational,PDF
bufr4/0/02/015/4,002015,Полнота радиозондовых измерений,4,"Радиозонд без измерения давления, имеется приемопередатчик",,,,,Operational,PDF
bufr4/0/02/015/5,002015,Полнота радиозондовых измерений,5,"Радиозонд без измерения давления, имеется радиолокационный отражатель",,,,,Operational,PDF
bufr4/0/02/015/6-14,002015,Полнота радиозондовых измерений,6-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/016/1,002016,Конфигурация радиозонда,1,Регулятор шнура подвески,,,,,Operational,PDF
bufr4/0/02/016/2,002016,Конфигурация радиозонда,2,Блок освещения,,,,,Operational,PDF
bufr4/0/02/016/3,002016,Конфигурация радиозонда,3,Парашют,,,,,Operational,PDF
bufr4/0/02/016/4,002016,Конфигурация радиозонда,4,Запуск через крышу,,,,,Operational,PDF
bufr4/0/02/016/All-5,002016,Конфигурация радиозонда,Все 5,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/017/0,002017,Алгоритмы поправок для измерений влажности,0,Поправка отсутствует,,,,,Operational,PDF
bufr4/0/02/017/1,002017,Алгоритмы поправок для измерений влажности,1,"Поправка на задержку по времени, предоставляемая производителем",,,,,Operational,PDF
bufr4/0/02/017/2,002017,Алгоритмы поправок для измерений влажности,2,"Поправка на солнечную радиацию, предоставляемая производителем",,,,,Operational,PDF
bufr4/0/02/017/3,002017,Алгоритмы поправок для измерений влажности,3,"Поправка на солнечную радиацию и задержку по времени, предоставляемая производителем",,,,,Operational,PDF
bufr4/0/02/017/4-6,002017,Алгоритмы поправок для измерений влажности,4-6,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/017/7,002017,Алгоритмы поправок для измерений влажности,7,Поправка ГРУАН на солнечную радиацию и задержку по времени,,,,,Operational,PDF
bufr4/0/02/017/8-30,002017,Алгоритмы поправок для измерений влажности,8-30,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/017/31,002017,Алгоритмы поправок для измерений влажности,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/019,002019,Спутниковые приборы,,(См. общую кодовую таблицу C–8 в части C/c.),,,,,Operational,PDF
bufr4/0/02/020/0,002020,Классификация спутников,0,Nimbus,,,,,Operational,PDF
bufr4/0/02/020/1,002020,Классификация спутников,1,VTPR,,,,,Operational,PDF
bufr4/0/02/020/2,002020,Классификация спутников,2,"Tiros 1 (Tiros, NOAA-6 – NOAA-13)",,,,,Operational,PDF
bufr4/0/02/020/3,002020,Классификация спутников,3,Tiros 2 (NOAA–14 и последующие),,,,,Operational,PDF
bufr4/0/02/020/10,002020,Классификация спутников,10,EOS,,,,,Operational,PDF
bufr4/0/02/020/20,002020,Классификация спутников,20,GPM-core,,,,,Operational,PDF
bufr4/0/02/020/31,002020,Классификация спутников,31,DMSP,,,,,Operational,PDF
bufr4/0/02/020/61,002020,Классификация спутников,61,Полярная система EUMETSAT (EPS),,,,,Operational,PDF
bufr4/0/02/020/91,002020,Классификация спутников,91,ERS,,,,,Operational,PDF
bufr4/0/02/020/92,002020,Классификация спутников,92,Sentinel-3,,,,,Operational,PDF
bufr4/0/02/020/121,002020,Классификация спутников,121,ADEOS,,,,,Operational,PDF
bufr4/0/02/020/122,002020,Классификация спутников,122,GCOM,,,,,Operational,PDF
bufr4/0/02/020/241,002020,Классификация спутников,241,GOES,,,,,Operational,PDF
bufr4/0/02/020/261,002020,Классификация спутников,261,JASON,,,,,Operational,PDF
bufr4/0/02/020/271,002020,Классификация спутников,271,GMS,,,,,Operational,PDF
bufr4/0/02/020/272,002020,Классификация спутников,272,MTSAT,,,,,Operational,PDF
bufr4/0/02/020/273,002020,Классификация спутников,273,Himawari,,,,,Operational,PDF
bufr4/0/02/020/281,002020,Классификация спутников,281,COMS,,,,,Operational,PDF
bufr4/0/02/020/301,002020,Классификация спутников,301,INSAT,,,,,Operational,PDF
bufr4/0/02/020/331,002020,Классификация спутников,331,Оперативная программа METEOSAT (MOP),,,,,Operational,PDF
bufr4/0/02/020/332,002020,Классификация спутников,332,Переходная программа METEOSAT (MTP),,,,,Operational,PDF
bufr4/0/02/020/333,002020,Классификация спутников,333,Программа второго поколения спутников METEOSAT (MSG),,,,,Operational,PDF
bufr4/0/02/020/351,002020,Классификация спутников,351,ГОМС,,,,,Operational,PDF
bufr4/0/02/020/380,002020,Классификация спутников,380,FY-1,,,,,Operational,PDF
bufr4/0/02/020/381,002020,Классификация спутников,381,FY-2,,,,,Operational,PDF
bufr4/0/02/020/382,002020,Классификация спутников,382,FY-3,,,,,Operational,PDF
bufr4/0/02/020/383,002020,Классификация спутников,383,FY-4,,,,,Operational,PDF
bufr4/0/02/020/384-400,002020,Классификация спутников,384-400,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/020/401,002020,Классификация спутников,401,GPS,,,,,Operational,PDF
bufr4/0/02/020/402,002020,Классификация спутников,402,GLONASS,,,,,Operational,PDF
bufr4/0/02/020/403,002020,Классификация спутников,403,GALILEO,,,,,Operational,PDF
bufr4/0/02/020/404,002020,Классификация спутников,404,BDS (навигационная спутниковая система BeiDou),,,,,Operational,PDF
bufr4/0/02/020/405-510,002020,Классификация спутников,405-510,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/020/511,002020,Классификация спутников,511,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/021/1,002021,"Данные о спутниковых приборах, используемые при обработке",1,Прибор для инфракрасного зондирования с высоким разрешением (HIRS),,,,,Operational,PDF
bufr4/0/02/021/2,002021,"Данные о спутниковых приборах, используемые при обработке",2,Прибор для микроволнового зондирования (MSU),,,,,Operational,PDF
bufr4/0/02/021/3,002021,"Данные о спутниковых приборах, используемые при обработке",3,Прибор для стратосферного зондирования (SSU),,,,,Operational,PDF
bufr4/0/02/021/4,002021,"Данные о спутниковых приборах, используемые при обработке",4,Активный микроволновый прибор (AMI) для определения ветра,,,,,Operational,PDF
bufr4/0/02/021/5,002021,"Данные о спутниковых приборах, используемые при обработке",5,Активный микроволновый прибор (AMI) для определения волнения,,,,,Operational,PDF
bufr4/0/02/021/6,002021,"Данные о спутниковых приборах, используемые при обработке",6,Активный микроволновый прибор (AMI) для получения изображения,,,,,Operational,PDF
bufr4/0/02/021/7,002021,"Данные о спутниковых приборах, используемые при обработке",7,Радиолокационный альтиметр (RADAR),,,,,Operational,PDF
bufr4/0/02/021/8,002021,"Данные о спутниковых приборах, используемые при обработке",8,"Радиометр, сканирующий вдоль трассы (ATSR)",,,,,Operational,PDF
bufr4/0/02/021/All-9,002021,"Данные о спутниковых приборах, используемые при обработке",Все 9,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/022/1,002022,Используемая методика обработки спутниковых данных,1,Методика обработки не определена,,,,,Operational,PDF
bufr4/0/02/022/2,002022,Используемая методика обработки спутниковых данных,2,Автоматизированная статистическая регрессия,,,,,Operational,PDF
bufr4/0/02/022/3,002022,Используемая методика обработки спутниковых данных,3,"Траектория над поверхностью, не закрытой облаками",,,(см. примечание 2),28,Operational,PDF
bufr4/0/02/022/4,002022,Используемая методика обработки спутниковых данных,4,Траектория над частично закрытой облаками поверхностью,,,(см. примечание 3),62,Operational,PDF
bufr4/0/02/022/5,002022,Используемая методика обработки спутниковых данных,5,Траектория над закрытой облаками поверхностью,,,(см. примечание 4),30,Operational,PDF
bufr4/0/02/022/6-7,002022,Используемая методика обработки спутниковых данных,6-7,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/022/All-8,002022,Используемая методика обработки спутниковых данных,Все 8,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/023/0,002023,Метод расчета ветра по спутниковым данным,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/02/023/1,002023,Метод расчета ветра по спутниковым данным,1,"Ветер определен по движению облаков, наблюдаемому в инфракрасном канале",,,,,Operational,PDF
bufr4/0/02/023/2,002023,Метод расчета ветра по спутниковым данным,2,"Ветер определен по движению облаков, наблюдаемому в видимом канале",,,,,Operational,PDF
bufr4/0/02/023/3,002023,Метод расчета ветра по спутниковым данным,3,"Ветер определен по движению облаков, наблюдаемому в канале водяного пара",,,,,Operational,PDF
bufr4/0/02/023/4,002023,Метод расчета ветра по спутниковым данным,4,"Ветер определен по движению, наблюдаемому в комбинации спектральных каналов",,,,,Operational,PDF
bufr4/0/02/023/5,002023,Метод расчета ветра по спутниковым данным,5,"Ветер определен по движению, наблюдаемому в канале водяного пара в чистом воздухе",,,,,Operational,PDF
bufr4/0/02/023/6,002023,Метод расчета ветра по спутниковым данным,6,"Ветер определен по движению, наблюдаемому в канале озона",,,,,Operational,PDF
bufr4/0/02/023/7,002023,Метод расчета ветра по спутниковым данным,7,"Ветер определен по движению, наблюдаемому в канале водяного пара (облака или чистый воздух не определены)",,,,,Operational,PDF
bufr4/0/02/023/8-12,002023,Метод расчета ветра по спутниковым данным,8-12,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/023/13,002023,Метод расчета ветра по спутниковым данным,13,Среднее квадратичное,,,,,Operational,PDF
bufr4/0/02/023/14,002023,Метод расчета ветра по спутниковым данным,14,Зарезервировано,,,,,Operational,PDF
bufr4/0/02/023/15,002023,Метод расчета ветра по спутниковым данным,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/024/0,002024,Метод вычисления средней влажности по слою,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/02/024/1,002024,Метод вычисления средней влажности по слою,1,Таблица с указанием всех пределов изменения влажности в слое,,,,,Operational,PDF
bufr4/0/02/024/2,002024,Метод вычисления средней влажности по слою,2,"Метод регрессии, применяемый к 2 значениям влажности в слое",,,,,Operational,PDF
bufr4/0/02/024/3-14,002024,Метод вычисления средней влажности по слою,3-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/024/15,002024,Метод вычисления средней влажности по слою,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/025/1,002025,"Спутниковые каналы, используемые в вычислениях",1,Зарезервирован,,,,,Operational,PDF
bufr4/0/02/025/2,002025,"Спутниковые каналы, используемые в вычислениях",2,HIRS,,,,,Operational,PDF
bufr4/0/02/025/3,002025,"Спутниковые каналы, используемые в вычислениях",3,MSU,,,,,Operational,PDF
bufr4/0/02/025/4-5,002025,"Спутниковые каналы, используемые в вычислениях",4-5,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/025/6,002025,"Спутниковые каналы, используемые в вычислениях",6,HIRS,,,,,Operational,PDF
bufr4/0/02/025/7,002025,"Спутниковые каналы, используемые в вычислениях",7,MSU,,,,,Operational,PDF
bufr4/0/02/025/8-9,002025,"Спутниковые каналы, используемые в вычислениях",8-9,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/025/10,002025,"Спутниковые каналы, используемые в вычислениях",10,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational,PDF
bufr4/0/02/025/11,002025,"Спутниковые каналы, используемые в вычислениях",11,"HIRS (1, 2, 3, 9, 17)",,,,,Operational,PDF
bufr4/0/02/025/12,002025,"Спутниковые каналы, используемые в вычислениях",12,MSU,,,,,Operational,PDF
bufr4/0/02/025/13-14,002025,"Спутниковые каналы, используемые в вычислениях",13-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/025/15,002025,"Спутниковые каналы, используемые в вычислениях",15,HIRS,,,,,Operational,PDF
bufr4/0/02/025/16,002025,"Спутниковые каналы, используемые в вычислениях",16,HIRS,,,(см. примечание 2),47,Operational,PDF
bufr4/0/02/025/17,002025,"Спутниковые каналы, используемые в вычислениях",17,MSU,,,,,Operational,PDF
bufr4/0/02/025/18,002025,"Спутниковые каналы, используемые в вычислениях",18,SKINTK (только для океана),,,,,Operational,PDF
bufr4/0/02/025/19-20,002025,"Спутниковые каналы, используемые в вычислениях",19-20,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/025/21,002025,"Спутниковые каналы, используемые в вычислениях",21,HIRS,,,(см. примечание 2),47,Operational,PDF
bufr4/0/02/025/22,002025,"Спутниковые каналы, используемые в вычислениях",22,SSU,,,,,Operational,PDF
bufr4/0/02/025/23,002025,"Спутниковые каналы, используемые в вычислениях",23,"MSU (3, 4)",,,,,Operational,PDF
bufr4/0/02/025/24,002025,"Спутниковые каналы, используемые в вычислениях",24,Зарезервирован,,,,,Operational,PDF
bufr4/0/02/025/All-25,002025,"Спутниковые каналы, используемые в вычислениях",Все 25,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/030/0,002030,Метод измерения течения,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/02/030/1,002030,Метод измерения течения,1,АПДТ (акустический профиломер Доплера для измерения течения),,,(см. примечание),91,Operational,PDF
bufr4/0/02/030/2,002030,Метод измерения течения,2,ГЭК (геомагнитный электрокинетограф),,,,,Operational,PDF
bufr4/0/02/030/3,002030,Метод измерения течения,3,Направление движения и дрейф судна установлены с фиксированным интервалом в 3–6 часов,,,,,Operational,PDF
bufr4/0/02/030/4,002030,Метод измерения течения,4,"Направление движения и дрейф судна установлены с фиксированным интервалом более 6 часов, но менее 12 часов",,,,,Operational,PDF
bufr4/0/02/030/5,002030,Метод измерения течения,5,Дрейф буя,,,,,Operational,PDF
bufr4/0/02/030/6,002030,Метод измерения течения,6,АПДТ (акустический профиломер Доплера для измерения течения),,,,,Operational,PDF
bufr4/0/02/030/7,002030,Метод измерения течения,7,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/031/0,002031,Продолжительность и время измерения течения,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/02/031/1,002031,Продолжительность и время измерения течения,1,Мгновенный,между H-1 и H,,,,Operational,PDF
bufr4/0/02/031/2,002031,Продолжительность и время измерения течения,2,Усреднено за 3 мин или менее между,H–1 и H,,,,Operational,PDF
bufr4/0/02/031/3,002031,Продолжительность и время измерения течения,3,"Усреднено более чем за 3 мин, но максимум за 6 мин",H–1 и H,,,,Operational,PDF
bufr4/0/02/031/4,002031,Продолжительность и время измерения течения,4,"Усреднено более чем за 6 мин, но максимум за 12 мин",H–1 и H,,,,Operational,PDF
bufr4/0/02/031/5,002031,Продолжительность и время измерения течения,5,Мгновенный,H–1 и H,,,,Operational,PDF
bufr4/0/02/031/6,002031,Продолжительность и время измерения течения,6,Усреднено за 3 мин или менее,между H–2 и H–1,,,,Operational,PDF
bufr4/0/02/031/7,002031,Продолжительность и время измерения течения,7,"Усреднено более чем за 3 мин, но максимум за 6 мин",между H–2 и H–1,,,,Operational,PDF
bufr4/0/02/031/8,002031,Продолжительность и время измерения течения,8,"Усреднено более чем за 6 мин, но максимум за 12 мин",между H–2 и H–1,,,,Operational,PDF
bufr4/0/02/031/9,002031,Продолжительность и время измерения течения,9,Векторный или доплеровский метод получения профиля течения не применяется,,,,,Operational,PDF
bufr4/0/02/031/10,002031,Продолжительность и время измерения течения,10,Зарезервирована,,,,,Operational,PDF
bufr4/0/02/031/11,002031,Продолжительность и время измерения течения,11,1 час или менее,,,,,Operational,PDF
bufr4/0/02/031/12,002031,Продолжительность и время измерения течения,12,"Более 1 часа, но менее или равно 2 часам",,,,,Operational,PDF
bufr4/0/02/031/13,002031,Продолжительность и время измерения течения,13,"Более 2 часов, но менее или равно 4 часам",,,,,Operational,PDF
bufr4/0/02/031/14,002031,Продолжительность и время измерения течения,14,"Более 4 часов, но менее или равно 8 часам",,,,,Operational,PDF
bufr4/0/02/031/15,002031,Продолжительность и время измерения течения,15,"Более 8 часов, но менее или равно 12 часам",,,,,Operational,PDF
bufr4/0/02/031/16,002031,Продолжительность и время измерения течения,16,"Более 12 часов, но менее или равно 18 часам",,,,,Operational,PDF
bufr4/0/02/031/17,002031,Продолжительность и время измерения течения,17,"Более 18 часов, но менее или равно 24 часам",,,,,Operational,PDF
bufr4/0/02/031/18,002031,Продолжительность и время измерения течения,18,Зарезервирована,,,,,Operational,PDF
bufr4/0/02/031/19,002031,Продолжительность и время измерения течения,19,Дрейфовый метод не применяется,,,,,Operational,PDF
bufr4/0/02/031/20-30,002031,Продолжительность и время измерения течения,20-30,Зарезервированы,,,,,Operational,PDF
bufr4/0/02/031/31,002031,Продолжительность и время измерения течения,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/032/0,002032,Указатель преобразования в цифровую форму,0,"Величины на выбранных глубинах (точки получения данных, зафиксированные прибором или выбранные с помощью какого-либо другого метода)",,,,,Operational,PDF
bufr4/0/02/032/1,002032,Указатель преобразования в цифровую форму,1,"Величины на выбранных глубинах (точки данных, взятые по траектории движения на особых глубинах)",,,,,Operational,PDF
bufr4/0/02/032/2,002032,Указатель преобразования в цифровую форму,2,Зарезервирована,,,,,Operational,PDF
bufr4/0/02/032/3,002032,Указатель преобразования в цифровую форму,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/02/033/0,002033,Метод измерения солености/глубины,0,Соленость не измеряется,,,,,Operational,PDF
bufr4/0/02/033/1,002033,Метод измерения солености/глубины,1,"Датчик, находящийся в точке, точность выше 0,020/00",,,,,Operational,PDF
