ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/40/018,40,Спутниковые данные в BUFR/CREX,040018,GIacAvgImagIIS — среднее значение измерений формирователя изображений,W m-2 sr-1 m,6,0,24,W m-2 sr-1 m,6,8,,,Operational,PDF
bufr4/0/40/019,40,Спутниковые данные в BUFR/CREX,040019,GIacVarImagIIS — дисперсия значений,W m-2 sr-1 m,6,0,24,W m-2 sr-1 m,6,8,,,Operational,PDF
bufr4/0/40/020,40,Спутниковые данные в BUFR/CREX,040020,GqisFlagQualDetailed — флаг качества для системы,Таблица флагов,0,0,17,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/40/021,40,Спутниковые данные в BUFR/CREX,040021,"Фрагмент взвешенного элемента изображения AVHRR в IASI FOV, покрытого снегом/льдом",%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/40/022,40,Спутниковые данные в BUFR/CREX,040022,"Количество отсутствующих, плохих или искаженных элементов изображения AVHRR",Числовой,0,0,7,Числовой,0,3,,,Operational,PDF
bufr4/0/40/023,40,Спутниковые данные в BUFR/CREX,040023,Вспомогательные флаги состояния альтиметра,Таблица флагов,0,0,5,Таблица флагов,0,2,,,Operational,PDF
bufr4/0/40/024,40,Спутниковые данные в BUFR/CREX,040024,Наличие метеорологической карты,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/025,40,Спутниковые данные в BUFR/CREX,040025,Флаг интерполяции для среднего значения величины суточного прилива,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/026,40,Спутниковые данные в BUFR/CREX,040026,Коэффициент квантования,Числовой,2,0,16,Числовой,2,5,,,Operational,PDF
bufr4/0/40/027,40,Спутниковые данные в BUFR/CREX,040027,Угол солнечного блика,deg,2,-18000,16,deg,2,5,,,Operational,PDF
bufr4/0/40/028,40,Спутниковые данные в BUFR/CREX,040028,Флаг качества GMI,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/40/029,40,Спутниковые данные в BUFR/CREX,040029,Расстояние по горизонтали для интеграции наблюдения,m,0,0,26,m,0,8,,,Operational,PDF
bufr4/0/40/030,40,Спутниковые данные в BUFR/CREX,040030,Ветер по горизонтальной линии прямой видимости,m/s,2,-32767,16,m/s,2,5,,,Operational,PDF
bufr4/0/40/031,40,Спутниковые данные в BUFR/CREX,040031,Оценка погрешности ветра по горизонтальной линии прямой видимости,m/s,2,0,15,m/s,2,5,,,Operational,PDF
bufr4/0/40/032,40,Спутниковые данные в BUFR/CREX,040032,Отношение производной ветра к давлению,m s-1 Pa-1,3,-100000,18,m s-1 Pa-1,3,6,,,Operational,PDF
bufr4/0/40/033,40,Спутниковые данные в BUFR/CREX,040033,Отношение производной ветра к температуре,m s-1 K-1,3,-100000,18,m s-1 K-1,3,6,,,Operational,PDF
bufr4/0/40/034,40,Спутниковые данные в BUFR/CREX,040034,Отношение производной ветра к обратному рассеянию,m/s,3,-200000,19,m/s,3,6,,,Operational,PDF
bufr4/0/40/035,40,Спутниковые данные в BUFR/CREX,040035,Дальность спутника,m,0,380000,18,m,0,6,,,Operational,PDF
bufr4/0/40/036,40,Спутниковые данные в BUFR/CREX,040036,Классификационный тип лидара L2b,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/40/037,40,Спутниковые данные в BUFR/CREX,040037,Коэффициент обратного рассеяния,Числовой,3,500,20,Числовой,3,7,,,Operational,PDF
bufr4/0/40/038,40,Спутниковые данные в BUFR/CREX,040038,Размер облачных частиц,m,7,0,28,m,7,6,,,Operational,PDF
bufr4/0/40/039,40,Спутниковые данные в BUFR/CREX,040039,Интенсивность мгновенного комплексного снимка,Числовой,0,-25,5,Числовой,0,3,,,Operational,PDF
bufr4/0/40/040,40,Спутниковые данные в BUFR/CREX,040040,Асимметрия мгновенного комплексного снимка,Числовой,2,1,13,Числовой,0,4,,,Operational,PDF
bufr4/0/40/041,40,Спутниковые данные в BUFR/CREX,040041,Куртозис распределения мгновенного комплексного снимка,Числовой,2,1,13,Числовой,0,4,,,Operational,PDF
bufr4/0/40/042,40,Спутниковые данные в BUFR/CREX,040042,Изменчивость мгновенного комплексного снимка,Числовой,2,1,13,Числовой,0,4,,,Operational,PDF
bufr4/0/40/043,40,Спутниковые данные в BUFR/CREX,040043,Индикатор маневра спутника,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/044,40,Спутниковые данные в BUFR/CREX,040044,Индекс пыли,Числовой,1,0,8,Числовой,1,3,,,Operational,PDF
bufr4/0/40/045,40,Спутниковые данные в BUFR/CREX,040045,Образование облаков и определение высоты,Таблица флагов,0,0,5,Таблица флагов,0,2,,,Operational,PDF
bufr4/0/40/046,40,Спутниковые данные в BUFR/CREX,040046,Сводка облачности,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/047,40,Спутниковые данные в BUFR/CREX,040047,Флаг валидации для продукции уровня 1 IASI или IASI-NG,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/048,40,Спутниковые данные в BUFR/CREX,040048,Флаг валидации потока данных уровня 1 AMSU-A,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/049,40,Спутниковые данные в BUFR/CREX,040049,Выполненные тесты облаков и результаты,Таблица флагов,0,0,16,Таблица флагов,0,5,,,Operational,PDF
bufr4/0/40/050,40,Спутниковые данные в BUFR/CREX,040050,Инициализация извлечения,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/40/051,40,Спутниковые данные в BUFR/CREX,040051,Конвергенция итерационного извлечения,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/052,40,Спутниковые данные в BUFR/CREX,040052,Указание сверхадиабатики и перенасыщенности в итоговом извлечении,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/40/053,40,Спутниковые данные в BUFR/CREX,040053,"Число итераций, использованных для извлечения",Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/40/054,40,Спутниковые данные в BUFR/CREX,040054,Возможные ошибки обработки и ввода,Таблица флагов,0,0,13,Таблица флагов,0,4,,,Operational,PDF
bufr4/0/40/055,40,Спутниковые данные в BUFR/CREX,040055,Диагностика извлечения,Таблица флагов,0,0,21,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/40/056,40,Спутниковые данные в BUFR/CREX,040056,Общее качество извлечения,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/40/057,40,Спутниковые данные в BUFR/CREX,040057,Флаги извлечения уровня 2 IASI,Таблица флагов,0,0,31,Таблица флагов,0,10,,,Operational,PDF
bufr4/0/40/058,40,Спутниковые данные в BUFR/CREX,040058,"Число векторов, описывающих матрицы характеризации",Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/40/059,40,Спутниковые данные в BUFR/CREX,040059,Количество фактически извлеченных слоев,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/40/060,40,Спутниковые данные в BUFR/CREX,040060,"Число профилей, извлеченных в строке сканирования",Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/40/061,40,Спутниковые данные в BUFR/CREX,040061,Частичное содержание вещества в столбе воздуха в каждом извлеченном слое,mol cm-2,3,0,16,mol cm-2,3,5,,,Operational,PDF
bufr4/0/40/062,40,Спутниковые данные в BUFR/CREX,040062,Априорное частичное содержание вещества в столбе воздуха в каждом извлеченном слое,mol cm-2,10,0,16,mol cm-2,10,5,,,Operational,PDF
bufr4/0/40/063,40,Спутниковые данные в BUFR/CREX,040063,"Вектор масштабирования, умноженный на априорный вектор CO для определения извлеченного вектора CO",Числовой,5,0,26,Числовой,5,8,,,Operational,PDF
bufr4/0/40/064,40,Спутниковые данные в BUFR/CREX,040064,Основные собственные значения матрицы чувствительности,Числовой,6,0,31,Числовой,6,10,,,Operational,PDF
bufr4/0/40/065,40,Спутниковые данные в BUFR/CREX,040065,Основные собственные векторы матрицы чувствительности,Числовой,6,-1000000000,31,Числовой,6,10,,,Operational,PDF
bufr4/0/40/066,40,Спутниковые данные в BUFR/CREX,040066,Индикатор качества для водяного пара в атмосфере,Числовой,1,0,8,Числовой,1,3,,,Operational,PDF
bufr4/0/40/067,40,Спутниковые данные в BUFR/CREX,040067,Индикатор качества для температуры воздуха,Числовой,1,0,8,Числовой,1,3,,,Operational,PDF
bufr4/0/40/068,40,Спутниковые данные в BUFR/CREX,040068,Флаг общего качества извлечения для SO2,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/40/069,40,Спутниковые данные в BUFR/CREX,040069,Оценка по КЛР ошибки извлечения для температуры приземного воздуха,K,4,-1000000,21,K,4,7,(см. примечание),114,Operational,PDF
bufr4/0/40/070,40,Спутниковые данные в BUFR/CREX,040070,Оценка по КЛР ошибки извлечения для приземной точки росы,K,4,-1000000,21,K,4,7,,,Operational,PDF
bufr4/0/40/071,40,Спутниковые данные в BUFR/CREX,040071,Ковариационная матрица ошибки извлечения для озона в области основного компонента,Числовой,4,-1000000,21,Числовой,4,7,,,Operational,PDF
bufr4/0/40/072,40,Спутниковые данные в BUFR/CREX,040072,Оценка по КЛР индикатора качества извлечения атмосферного озона,Числовой,1,0,8,Числовой,1,3,,,Operational,PDF
bufr4/0/40/073,40,Спутниковые данные в BUFR/CREX,040073,Оценка по КЛР ошибки извлечения температуры поверхностного слоя,K,1,0,8,K,1,3,,,Operational,PDF
