ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/19/113/7,019113,Тип системы облаков номера ТД,7,Холодная облачность по центру (ХОЦ),,,,,Operational,PDF
bufr4/0/19/113/8-14,019113,Тип системы облаков номера ТД,8-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/19/113/15,019113,Тип системы облаков номера ТД,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/19/117/1,019117,Тип картины облачности,1,A (изогнутая полоса),,,,,Operational,PDF
bufr4/0/19/117/2,019117,Тип картины облачности,2,B (ЦПСО),,,,,Operational,PDF
bufr4/0/19/117/3,019117,Тип картины облачности,3,C (сдвиг),,,,,Operational,PDF
bufr4/0/19/117/4-6,019117,Тип картины облачности,4-6,Зарезервированы,,,,,Operational,PDF
bufr4/0/19/117/7,019117,Тип картины облачности,7,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/19/119/1,019119,Тип окончательного Т номера,1,Номер ТД,,,,,Operational,PDF
bufr4/0/19/119/2,019119,Тип окончательного Т номера,2,Номер ТМ,,,,,Operational,PDF
bufr4/0/19/119/3,019119,Тип окончательного Т номера,3,Номер ОТМ,,,,,Operational,PDF
bufr4/0/19/119/4-6,019119,Тип окончательного Т номера,4-6,Зарезервированы,,,,,Operational,PDF
bufr4/0/19/119/7,019119,Тип окончательного Т номера,7,Отсутствующее значение,,,,,Operational,PDF
