ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/01/024/31,001024,Источник данных о скорости ветра,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/028/0,001028,Источник данных об оптической плотности аэрозоля (ОПА),0,Отсутствие данных об ОПА,,,,,Operational,PDF
bufr4/0/01/028/1,001028,Источник данных об оптической плотности аэрозоля (ОПА),1,НЕСДИС,,,,,Operational,PDF
bufr4/0/01/028/2,001028,Источник данных об оптической плотности аэрозоля (ОПА),2,НАВОКЕАНО,,,,,Operational,PDF
bufr4/0/01/028/3,001028,Источник данных об оптической плотности аэрозоля (ОПА),3,НААПС,,,,,Operational,PDF
bufr4/0/01/028/4,001028,Источник данных об оптической плотности аэрозоля (ОПА),4,MERIS,,,,,Operational,PDF
bufr4/0/01/028/5,001028,Источник данных об оптической плотности аэрозоля (ОПА),5,AATSR,,,,,Operational,PDF
bufr4/0/01/028/6-30,001028,Источник данных об оптической плотности аэрозоля (ОПА),6-30,Зарезервированы для дальнейшего использования,,,,,Operational,PDF
bufr4/0/01/028/31,001028,Источник данных об оптической плотности аэрозоля (ОПА),31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/029/0,001029,Источник данных о ПСИ,0,Отсутствие данных о ПСИ,,,,,Operational,PDF
bufr4/0/01/029/1,001029,Источник данных о ПСИ,1,SEVIRI на борту МВП,,,,,Operational,PDF
bufr4/0/01/029/2,001029,Источник данных о ПСИ,2,ГОЕС Восток,,,,,Operational,PDF
bufr4/0/01/029/3,001029,Источник данных о ПСИ,3,ГОЕС Запад,,,,,Operational,PDF
bufr4/0/01/029/4,001029,Источник данных о ПСИ,4,ЕЦСПП,,,,,Operational,PDF
bufr4/0/01/029/5,001029,Источник данных о ПСИ,5,НЦПОС,,,,,Operational,PDF
bufr4/0/01/029/6,001029,Источник данных о ПСИ,6,Метеобюро СК,,,,,Operational,PDF
bufr4/0/01/029/7-30,001029,Источник данных о ПСИ,7-30,Зарезервированы для дальнейшего использования,,,,,Operational,PDF
bufr4/0/01/029/31,001029,Источник данных о ПСИ,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/031,001031,Идентификация центра — поставщика/производителя продукции,,(См. общую кодовую таблицу C–1 в части C/c.),,,,,Operational,PDF
bufr4/0/01/033,001033,Идентификация центра — поставщика/производителя продукции,,(См. общую кодовую таблицу C–1 в части C/c.),,,,,Operational,PDF
bufr4/0/01/034,001034,Идентификация подцентра — поставщика/производителя продукции,,(Будет определено самими центрами — см. общую кодовую таблицу C–12 в части C/c.),,,,,Operational,PDF
bufr4/0/01/036/0-36000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",0-36000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/36001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",36001,"Австралия, Бюро метеорологии (АБМ)",,,,,Operational,PDF
bufr4/0/01/036/36002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",36002,"Австралия, Совместный австралийский фонд для систем наблюдения за океаном (JAFOOS)",,,,,Operational,PDF
bufr4/0/01/036/36003,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",36003,"Австралия, Организация по научным и промышленным исследованиям для стран Содружества (КСИРО)",,,,,Operational,PDF
bufr4/0/01/036/36004-124000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",36004-124000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/124001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",124001,"Канада, Служба данных по морской окружающей среде (МЕДС)",,,,,Operational,PDF
bufr4/0/01/036/124002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",124002,"Канада, Институт океанологии (IOS)",,,,,Operational,PDF
bufr4/0/01/036/124003-124172,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",124003-124172,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/124173,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",124173,"Канада, Министерство окружающей среды Канады",,,,,Operational,PDF
bufr4/0/01/036/124174,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",124174,"Канада, Министерство национальной обороны",,,,,Operational,PDF
bufr4/0/01/036/124175,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",124175,"Канада, Аэронавигационная служба Канады",,,,,Operational,PDF
bufr4/0/01/036/124176-156000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",124176-156000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/156001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",156001,"Китай, Государственное управление по океанам",,,,,Operational,PDF
bufr4/0/01/036/156002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",156002,"Китай, Второй институт океанографии, Государственное управление по океанам",,,,,Operational,PDF
bufr4/0/01/036/156003,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",156003,"Китай, Институт технологий, связанных с океаном",,,,,Operational,PDF
bufr4/0/01/036/156004-250000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",156004-250000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/250001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",250001,"Франция, Научно-исследовательский институт для целей развития (IRD)",,,,,Operational,PDF
bufr4/0/01/036/250002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",250002,"Франция, Французский научно-исследовательский институт по изучению морей (IFREMER)",,,,,Operational,PDF
bufr4/0/01/036/250003-276000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",250003-276000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/276001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",276001,"Германия, Федеральное морское и гидрографическое агентство (BSH)",,,,,Operational,PDF
bufr4/0/01/036/276002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",276002,"Германия, Институт морских исследований Кильского университета",,,,,Operational,PDF
bufr4/0/01/036/276003-356000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",276003-356000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/356001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",356001,"Индия, Национальный институт океанографии (NIO)",,,,,Operational,PDF
bufr4/0/01/036/356002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",356002,"Индия, Национальный институт технологий, связанных с океаном (NIOT)",,,,,Operational,PDF
bufr4/0/01/036/356003,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",356003,"Индия, Национальный центр службы информации об океане",,,,,Operational,PDF
bufr4/0/01/036/356004-392000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",356004-392000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/392001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",392001,"Япония, Японское метеорологическое агентство (ЯМА)",,,,,Operational,PDF
bufr4/0/01/036/392002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",392002,"Япония, Передовая система наблюдений и исследований глобальных изменений",,,,,Operational,PDF
bufr4/0/01/036/392003,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",392003,"Япония, Японский морской научно-технологический центр (JAMSTEC)",,,,,Operational,PDF
bufr4/0/01/036/392004-410000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",392004-410000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/410001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",410001,"Республика Корея, Сеульский национальный университет",,,,,Operational,PDF
bufr4/0/01/036/410002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",410002,"Республика Корея, Корейский институт научных исследований и освоения океана (KORDI)",,,,,Operational,PDF
bufr4/0/01/036/410003,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",410003,"Республика Корея, Метеорологический научно-исследовательский институт",,,,,Operational,PDF
bufr4/0/01/036/410004-540000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",410004-540000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/540001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",540001,"Новая Каледония, Научно-исследовательский институт для целей развития (IRD)",,,,,Operational,PDF
bufr4/0/01/036/540002-554000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",540002-554000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/554001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",554001,"Новая Зеландия, Национальный научно-исследовательский институт гидросферы и атмосферы (NIWA)",,,,,Operational,PDF
bufr4/0/01/036/554002-643000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",554002-643000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/643001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",643001,"Россия, Государственный океанографический институт Росгидромета",,,,,Operational,PDF
bufr4/0/01/036/643002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",643002,"Россия, Федеральная служба по гидрометеорологии и мониторингу окружающей среды",,,,,Operational,PDF
bufr4/0/01/036/643003-724000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",643003-724000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/724001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",724001,"Испания, Испанский институт океанографии",,,,,Operational,PDF
bufr4/0/01/036/724002-826000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",724002-826000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/826001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",826001,"Соединенное Королевство, Гидрографическое бюро",,,,,Operational,PDF
bufr4/0/01/036/826002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",826002,"Соединенное Королевство, Океанографический центр в Саутгемптоне (SOC)",,,,,Operational,PDF
bufr4/0/01/036/826003-840000,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",826003-840000,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/840001,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",840001,"США, Атлантическая океанографическая и метеорологическая лаборатории НУОА (AOML)",,,,,Operational,PDF
bufr4/0/01/036/840002,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",840002,"США, Тихоокеанские лаборатории НУОА по морской окружающей среде (PMEL)",,,,,Operational,PDF
bufr4/0/01/036/840003,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",840003,"США, Институт океанографии Скриппса (SIO)",,,,,Operational,PDF
bufr4/0/01/036/840004,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",840004,"США, Океанографический институт в Вудс Холле (WHOI)",,,,,Operational,PDF
bufr4/0/01/036/840005,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",840005,"США, Вашингтонский университет",,,,,Operational,PDF
bufr4/0/01/036/840006,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",840006,"США, Военно-морское океанографическое бюро",,,,,Operational,PDF
bufr4/0/01/036/840007-1048574,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",840007-1048574,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/036/1048575,001036,"Организация, ответственная за функционирование наблюдательной платформы (Первые три цифры представляют собой код страны ИСО)",1048575,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/038/0,001038,Источник данных о доле морского льда,0,Отсутствие набора данных по морскому льду,,,,,Operational,PDF
bufr4/0/01/038/1,001038,Источник данных о доле морского льда,1,SSM/I Cavalieri НЦДСЛ и др. (1992 г.),,,,,Operational,PDF
bufr4/0/01/038/2,001038,Источник данных о доле морского льда,2,AMSR-E,,,,,Operational,PDF
bufr4/0/01/038/3,001038,Источник данных о доле морского льда,3,ЕЦСПП,,,,,Operational,PDF
bufr4/0/01/038/4,001038,Источник данных о доле морского льда,4,"Маска облачности ЦКМ (Франция), используемая Medspiration",,,,,Operational,PDF
bufr4/0/01/038/5,001038,Источник данных о доле морского льда,5,ОСИ-САФ ЕВМЕТСАТ,,,,,Operational,PDF
bufr4/0/01/038/6-30,001038,Источник данных о доле морского льда,6-30,Зарезервированы для дальнейшего использования,,,,,Operational,PDF
bufr4/0/01/038/31,001038,Источник данных о доле морского льда,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/044/0,001044,Стандартное применение продукции,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/01/044/1,001044,Стандартное применение продукции,1,Полная взвешенная комбинация отдельных тестов качества,,,,,Operational,PDF
bufr4/0/01/044/2,001044,Стандартное применение продукции,2,Взвешенная комбинация отдельных тестов за исключением сравнения прогнозов,,,,,Operational,PDF
bufr4/0/01/044/3,001044,Стандартное применение продукции,3,Рекурсивная функция фильтра,,,,,Operational,PDF
bufr4/0/01/044/4,001044,Стандартное применение продукции,4,Общий индекс качества (ИК) без прогноза,,,,,Operational,PDF
bufr4/0/01/044/5,001044,Стандартное применение продукции,5,ИК без прогноза,,,,,Operational,PDF
bufr4/0/01/044/6,001044,Стандартное применение продукции,6,ИК с прогнозом,,,,,Operational,PDF
bufr4/0/01/044/7,001044,Стандартное применение продукции,7,"Расчетная ошибка (РО) в м·с−1, преобразованная в процентный доверительный интервал",,,,,Operational,PDF
bufr4/0/01/044/8-254,001044,Стандартное применение продукции,8-254,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/044/255,001044,Стандартное применение продукции,255,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/052/0,001052,Идентификатор передатчика платформы,0,Основной,,,,,Operational,PDF
bufr4/0/01/052/1,001052,Идентификатор передатчика платформы,1,Дополнительный,,,,,Operational,PDF
bufr4/0/01/052/2,001052,Идентификатор передатчика платформы,2,Зарезервировано,,,,,Operational,PDF
bufr4/0/01/052/3,001052,Идентификатор передатчика платформы,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/090/0,001090,Способ определения первоначальных возмущений,0,Прогнозирование с усредненной задержкой (LAF),,,,,Operational,PDF
bufr4/0/01/090/1,001090,Способ определения первоначальных возмущений,1,Метод корректировки развития,,,,,Operational,PDF
bufr4/0/01/090/2,001090,Способ определения первоначальных возмущений,2,Сингулярные векторы,,,,,Operational,PDF
bufr4/0/01/090/3,001090,Способ определения первоначальных возмущений,3,Циклы множественного анализа,,,,,Operational,PDF
bufr4/0/01/090/4-191,001090,Способ определения первоначальных возмущений,4-191,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/090/192-254,001090,Способ определения первоначальных возмущений,192-254,Зарезервированы для местного использования,,,,,Operational,PDF
bufr4/0/01/090/255,001090,Способ определения первоначальных возмущений,255,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/092/0,001092,Тип ансамблевого прогноза,0,Контрольный прогноз без возмущения с высоким разрешением,,,,,Operational,PDF
bufr4/0/01/092/1,001092,Тип ансамблевого прогноза,1,Контрольный прогноз без возмущения с низким разрешением,,,,,Operational,PDF
bufr4/0/01/092/2,001092,Тип ансамблевого прогноза,2,Прогноз с негативным возмущением,,,,,Operational,PDF
bufr4/0/01/092/3,001092,Тип ансамблевого прогноза,3,Прогноз с позитивным возмущением,,,,,Operational,PDF
bufr4/0/01/092/4-191,001092,Тип ансамблевого прогноза,4-191,Зарезервированы,,,,,Operational,PDF
bufr4/0/01/092/192-254,001092,Тип ансамблевого прогноза,192-254,Зарезервированы для местного использования,,,,,Operational,PDF
bufr4/0/01/092/255,001092,Тип ансамблевого прогноза,255,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/01/101/0-99,001101,Указатель страны,0-99,Зарезервировано,,,,,Operational,PDF
bufr4/0/01/101/100,001101,Указатель страны,100,Алжир,,,,,Operational,PDF
bufr4/0/01/101/101,001101,Указатель страны,101,Ангола,,,,,Operational,PDF
bufr4/0/01/101/102,001101,Указатель страны,102,Бенин,,,,,Operational,PDF
bufr4/0/01/101/103,001101,Указатель страны,103,Ботсвана,,,,,Operational,PDF
bufr4/0/01/101/104,001101,Указатель страны,104,Буркина-Фасо,,,,,Operational,PDF
bufr4/0/01/101/105,001101,Указатель страны,105,Бурунди,,,,,Operational,PDF
bufr4/0/01/101/106,001101,Указатель страны,106,Камерун,,,,,Operational,PDF
bufr4/0/01/101/107,001101,Указатель страны,107,Кабо-Верде,,,,,Operational,PDF
bufr4/0/01/101/108,001101,Указатель страны,108,Центральноафриканская Республика,,,,,Operational,PDF
bufr4/0/01/101/109,001101,Указатель страны,109,Чад,,,,,Operational,PDF
bufr4/0/01/101/110,001101,Указатель страны,110,Коморские Острова,,,,,Operational,PDF
bufr4/0/01/101/111,001101,Указатель страны,111,Конго,,,,,Operational,PDF
bufr4/0/01/101/112,001101,Указатель страны,112,Кот-д’Ивуар,,,,,Operational,PDF
bufr4/0/01/101/113,001101,Указатель страны,113,Демократическая Республика Конго,,,,,Operational,PDF
bufr4/0/01/101/114,001101,Указатель страны,114,Джибути,,,,,Operational,PDF
bufr4/0/01/101/115,001101,Указатель страны,115,Египет,,,,,Operational,PDF
bufr4/0/01/101/116,001101,Указатель страны,116,Эритрея,,,,,Operational,PDF
bufr4/0/01/101/117,001101,Указатель страны,117,Эфиопия,,,,,Operational,PDF
bufr4/0/01/101/118,001101,Указатель страны,118,Франция (РА I),,,,,Operational,PDF
bufr4/0/01/101/119,001101,Указатель страны,119,Габон,,,,,Operational,PDF
bufr4/0/01/101/120,001101,Указатель страны,120,Гамбия,,,,,Operational,PDF
bufr4/0/01/101/121,001101,Указатель страны,121,Гана,,,,,Operational,PDF
bufr4/0/01/101/122,001101,Указатель страны,122,Гвинея,,,,,Operational,PDF
bufr4/0/01/101/123,001101,Указатель страны,123,Гвинея-Бисау,,,,,Operational,PDF
bufr4/0/01/101/124,001101,Указатель страны,124,Кения,,,,,Operational,PDF
bufr4/0/01/101/125,001101,Указатель страны,125,Лесото,,,,,Operational,PDF
bufr4/0/01/101/126,001101,Указатель страны,126,Либерия,,,,,Operational,PDF
bufr4/0/01/101/127,001101,Указатель страны,127,Ливия,,,,,Operational,PDF
bufr4/0/01/101/128,001101,Указатель страны,128,Мадагаскар,,,,,Operational,PDF
bufr4/0/01/101/129,001101,Указатель страны,129,Малави,,,,,Operational,PDF
bufr4/0/01/101/130,001101,Указатель страны,130,Мали,,,,,Operational,PDF
bufr4/0/01/101/131,001101,Указатель страны,131,Мавритания,,,,,Operational,PDF
bufr4/0/01/101/132,001101,Указатель страны,132,Маврикий,,,,,Operational,PDF
bufr4/0/01/101/133,001101,Указатель страны,133,Марокко,,,,,Operational,PDF
bufr4/0/01/101/134,001101,Указатель страны,134,Мозамбик,,,,,Operational,PDF
bufr4/0/01/101/135,001101,Указатель страны,135,Намибия,,,,,Operational,PDF
bufr4/0/01/101/136,001101,Указатель страны,136,Нигер,,,,,Operational,PDF
bufr4/0/01/101/137,001101,Указатель страны,137,Нигерия,,,,,Operational,PDF
bufr4/0/01/101/138,001101,Указатель страны,138,Португалия (РА I),,,,,Operational,PDF
bufr4/0/01/101/139,001101,Указатель страны,139,Руанда,,,,,Operational,PDF
bufr4/0/01/101/140,001101,Указатель страны,140,Сан-Томе и Принсипи,,,,,Operational,PDF
bufr4/0/01/101/141,001101,Указатель страны,141,Сенегал,,,,,Operational,PDF
bufr4/0/01/101/142,001101,Указатель страны,142,Сейшельские Острова,,,,,Operational,PDF
bufr4/0/01/101/143,001101,Указатель страны,143,Сьерра-Леоне,,,,,Operational,PDF
bufr4/0/01/101/144,001101,Указатель страны,144,Сомали,,,,,Operational,PDF
bufr4/0/01/101/145,001101,Указатель страны,145,Южная Африка,,,,,Operational,PDF
bufr4/0/01/101/146,001101,Указатель страны,146,Испания (РА I),,,,,Operational,PDF
bufr4/0/01/101/147,001101,Указатель страны,147,Судан,,,,,Operational,PDF
bufr4/0/01/101/148,001101,Указатель страны,148,Эсватини,,,,,Operational,PDF
bufr4/0/01/101/149,001101,Указатель страны,149,Того,,,,,Operational,PDF
bufr4/0/01/101/150,001101,Указатель страны,150,Тунис,,,,,Operational,PDF
bufr4/0/01/101/151,001101,Указатель страны,151,Уганда,,,,,Operational,PDF
bufr4/0/01/101/152,001101,Указатель страны,152,Соединенное Королевство Великобритании и Северной Ирландии (РА I),,,,,Operational,PDF
bufr4/0/01/101/153,001101,Указатель страны,153,Объединенная Республика Танзания,,,,,Operational,PDF
bufr4/0/01/101/154,001101,Указатель страны,154,Замбия,,,,,Operational,PDF
bufr4/0/01/101/155,001101,Указатель страны,155,Зимбабве,,,,,Operational,PDF
bufr4/0/01/101/156-199,001101,Указатель страны,156-199,Зарезервировано для Региона I (Африка),,,,,Operational,PDF
bufr4/0/01/101/200,001101,Указатель страны,200,Афганистан,,,,,Operational,PDF
bufr4/0/01/101/201,001101,Указатель страны,201,Бахрейн,,,,,Operational,PDF
bufr4/0/01/101/202,001101,Указатель страны,202,Бангладеш,,,,,Operational,PDF
bufr4/0/01/101/203,001101,Указатель страны,203,Бутан,,,,,Operational,PDF
bufr4/0/01/101/204,001101,Указатель страны,204,Камбоджа,,,,,Operational,PDF
bufr4/0/01/101/205,001101,Указатель страны,205,Китай,,,,,Operational,PDF
bufr4/0/01/101/206,001101,Указатель страны,206,Корейская Народно-Демократическая Республика,,,,,Operational,PDF
bufr4/0/01/101/207,001101,Указатель страны,207,"Гонконг, Китай",,,,,Operational,PDF
bufr4/0/01/101/208,001101,Указатель страны,208,Индия,,,,,Operational,PDF
bufr4/0/01/101/209,001101,Указатель страны,209,"Иран, Исламская Республика",,,,,Operational,PDF
bufr4/0/01/101/210,001101,Указатель страны,210,Ирак,,,,,Operational,PDF
bufr4/0/01/101/211,001101,Указатель страны,211,Япония,,,,,Operational,PDF
bufr4/0/01/101/212,001101,Указатель страны,212,Казахстан,,,,,Operational,PDF
bufr4/0/01/101/213,001101,Указатель страны,213,Кувейт,,,,,Operational,PDF
bufr4/0/01/101/214,001101,Указатель страны,214,Кыргызстан,,,,,Operational,PDF
bufr4/0/01/101/215,001101,Указатель страны,215,Лаосская Народно-Демократическая Республика,,,,,Operational,PDF
bufr4/0/01/101/216,001101,Указатель страны,216,"Макао, Китай",,,,,Operational,PDF
bufr4/0/01/101/217,001101,Указатель страны,217,Мальдивские Острова,,,,,Operational,PDF
bufr4/0/01/101/218,001101,Указатель страны,218,Монголия,,,,,Operational,PDF
bufr4/0/01/101/219,001101,Указатель страны,219,Мьянма,,,,,Operational,PDF
bufr4/0/01/101/220,001101,Указатель страны,220,Непал,,,,,Operational,PDF
bufr4/0/01/101/221,001101,Указатель страны,221,Оман,,,,,Operational,PDF
bufr4/0/01/101/222,001101,Указатель страны,222,Пакистан,,,,,Operational,PDF
bufr4/0/01/101/223,001101,Указатель страны,223,Катар,,,,,Operational,PDF
bufr4/0/01/101/224,001101,Указатель страны,224,Республика Корея,,,,,Operational,PDF
bufr4/0/01/101/225,001101,Указатель страны,225,Йемен,,,,,Operational,PDF
bufr4/0/01/101/226,001101,Указатель страны,226,Российская Федерация (РА II),,,,,Operational,PDF
bufr4/0/01/101/227,001101,Указатель страны,227,Саудовская Аравия,,,,,Operational,PDF
bufr4/0/01/101/228,001101,Указатель страны,228,Шри-Ланка,,,,,Operational,PDF
bufr4/0/01/101/229,001101,Указатель страны,229,Таджикистан,,,,,Operational,PDF
bufr4/0/01/101/230,001101,Указатель страны,230,Таиланд,,,,,Operational,PDF
bufr4/0/01/101/231,001101,Указатель страны,231,Туркменистан,,,,,Operational,PDF
bufr4/0/01/101/232,001101,Указатель страны,232,Объединенные Арабские Эмираты,,,,,Operational,PDF
bufr4/0/01/101/233,001101,Указатель страны,233,Узбекистан,,,,,Operational,PDF
bufr4/0/01/101/234,001101,Указатель страны,234,Вьетнам,,,,,Operational,PDF
