ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/35/035/3,035035,Причина прекращения подъема,3,Утечка газа или уравновешенный шар-зонд,,,,,Operational,PDF
bufr4/0/35/035/4,035035,Причина прекращения подъема,4,Слабый или затухающий сигнал,,,,,Operational,PDF
bufr4/0/35/035/5,035035,Причина прекращения подъема,5,Отказ батареи,,,,,Operational,PDF
bufr4/0/35/035/6,035035,Причина прекращения подъема,6,Отказ наземного оборудования,,,,,Operational,PDF
bufr4/0/35/035/7,035035,Причина прекращения подъема,7,Радиопомехи,,,,,Operational,PDF
bufr4/0/35/035/8,035035,Причина прекращения подъема,8,Отказ радиозонда,,,,,Operational,PDF
bufr4/0/35/035/9,035035,Причина прекращения подъема,9,Чрезмерное количество отсутствующих групп данных,,,,,Operational,PDF
bufr4/0/35/035/10,035035,Причина прекращения подъема,10,Зарезервирована,,,,,Operational,PDF
bufr4/0/35/035/11,035035,Причина прекращения подъема,11,Чрезмерное количество отсутствующих данных о температуре,,,,,Operational,PDF
bufr4/0/35/035/12,035035,Причина прекращения подъема,12,Чрезмерное количество отсутствующих данных о давлении,,,,,Operational,PDF
bufr4/0/35/035/13,035035,Причина прекращения подъема,13,Прекращение работы пользователя,,,,,Operational,PDF
bufr4/0/35/035/14,035035,Причина прекращения подъема,14,Внезапная потеря сигнала,,,,,Operational,PDF
bufr4/0/35/035/15,035035,Причина прекращения подъема,15,Потеря слежения,,,,,Operational,PDF
bufr4/0/35/035/16,035035,Причина прекращения подъема,16,Растущее давление,,,,,Operational,PDF
bufr4/0/35/035/17,035035,Причина прекращения подъема,17,Превышенные предельные сроки недействительных и/или пропущенных данных,,,,,Operational,PDF
bufr4/0/35/035/18-29,035035,Причина прекращения подъема,18-29,Зарезервированы,,,,,Operational,PDF
bufr4/0/35/035/30,035035,Причина прекращения подъема,30,Другие,,,,,Operational,PDF
bufr4/0/35/035/31,035035,Причина прекращения подъема,31,Отсутствующее значение,,,,,Operational,PDF
