ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/02/020,02,Приборное оснащение в BUFR/CREX,002020,Классификация спутников,Кодовая таблица,0,0,9,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/02/021,02,Приборное оснащение в BUFR/CREX,002021,"Данные о спутниковых приборах, используемые при обработке",Таблица флагов,0,0,9,Таблица флагов,0,3,(см. примечание 8),47,Operational,PDF
bufr4/0/02/022,02,Приборное оснащение в BUFR/CREX,002022,Используемая методика обработки спутниковых данных,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/02/023,02,Приборное оснащение в BUFR/CREX,002023,Метод расчета ветра по спутниковым данным,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/024,02,Приборное оснащение в BUFR/CREX,002024,Метод вычисления средней влажности по слою,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/025,02,Приборное оснащение в BUFR/CREX,002025,"Спутниковый(е) канал(ы), используемый(е) в вычислениях",Таблица флагов,0,0,25,Таблица флагов,0,9,,,Operational,PDF
bufr4/0/02/026,02,Приборное оснащение в BUFR/CREX,002026,Разрешение поперек трассы,m,2,0,12,m,2,4,,,Operational,PDF
bufr4/0/02/027,02,Приборное оснащение в BUFR/CREX,002027,Разрешение вдоль трассы,m,2,0,12,m,2,4,,,Operational,PDF
bufr4/0/02/028,02,Приборное оснащение в BUFR/CREX,002028,Размер сегмента в надире в направлении X,m,0,0,18,m,0,6,,,Operational,PDF
bufr4/0/02/029,02,Приборное оснащение в BUFR/CREX,002029,Размер сегмента в надире в направлении Y,m,0,0,18,m,0,6,,,Operational,PDF
bufr4/0/02/030,02,Приборное оснащение в BUFR/CREX,002030,Метод измерения течения,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/031,02,Приборное оснащение в BUFR/CREX,002031,Продолжительность и время измерения течения,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/032,02,Приборное оснащение в BUFR/CREX,002032,Указатель преобразования в цифровую форму,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/033,02,Приборное оснащение в BUFR/CREX,002033,Метод измерения солености/глубины,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/034,02,Приборное оснащение в BUFR/CREX,002034,Тип плавучего якоря,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/035,02,Приборное оснащение в BUFR/CREX,002035,Длина кабеля,m,0,0,9,m,0,3,,,Operational,PDF
bufr4/0/02/036,02,Приборное оснащение в BUFR/CREX,002036,Тип буя,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/037,02,Приборное оснащение в BUFR/CREX,002037,Метод наблюдения за приливами,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/038,02,Приборное оснащение в BUFR/CREX,002038,Метод измерения температуры и/или солености воды,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/039,02,Приборное оснащение в BUFR/CREX,002039,Метод измерения температуры по смоченному термометру,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/040,02,Приборное оснащение в BUFR/CREX,002040,Метод исключения скорости и направления движения платформы при определении параметров течения,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/041,02,Приборное оснащение в BUFR/CREX,002041,"Метод оценки сводок, касающихся синоптических характеристик",Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/042,02,Приборное оснащение в BUFR/CREX,002042,Указатель для скорости поверхностного морского течения,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/044,02,Приборное оснащение в BUFR/CREX,002044,Указатель метода расчета спектральных волновых данных,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/045,02,Приборное оснащение в BUFR/CREX,002045,Указатель типа платформы,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/046,02,Приборное оснащение в BUFR/CREX,002046,"Приборы, используемые для измерения волн",Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/047,02,Приборное оснащение в BUFR/CREX,002047,Тип глубоководного измерителя волн цунами,Кодовая таблица,0,0,7,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/048,02,Приборное оснащение в BUFR/CREX,002048,Указатель спутникового датчика,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/049,02,Приборное оснащение в BUFR/CREX,002049,Используемая методика обработки данных геостационарных спутников,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/02/050,02,Приборное оснащение в BUFR/CREX,002050,Используемые каналы геостационарных спутников зондирования,Таблица флагов,0,0,20,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/02/051,02,Приборное оснащение в BUFR/CREX,002051,Указатель для определения метода наблюдения за экстремальными температурами,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/052,02,Приборное оснащение в BUFR/CREX,002052,Используемые каналы геостационарных спутников изображения,Таблица флагов,0,0,6,Таблица флагов,0,2,,,Operational,PDF
bufr4/0/02/053,02,Приборное оснащение в BUFR/CREX,002053,Характеристики яркостной температуры GOES-I/M,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/054,02,Приборное оснащение в BUFR/CREX,002054,Характеристики параметров зондирований GOES-I/M,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/055,02,Приборное оснащение в BUFR/CREX,002055,Статистические параметры геостационарного зондирования,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/056,02,Приборное оснащение в BUFR/CREX,002056,Статистика точности геостационарного зондирования,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/057,02,Приборное оснащение в BUFR/CREX,002057,Источник информации в нулевом приближении для зондирования GOES-I/M,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/058,02,Приборное оснащение в BUFR/CREX,002058,Эффективное время первой ориентировочной информации для зондирований GOES-I/M,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/059,02,Приборное оснащение в BUFR/CREX,002059,Источник аналитической информации для зондирований GOES-I/M,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/060,02,Приборное оснащение в BUFR/CREX,002060,Источник приземной информации для зондирований GOES-I/M,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/061,02,Приборное оснащение в BUFR/CREX,002061,Навигационная система воздушного судна,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/062,02,Приборное оснащение в BUFR/CREX,002062,Тип системы ретрансляции данных с воздушного судна,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/063,02,Приборное оснащение в BUFR/CREX,002063,Угол крена воздушного судна,deg,2,-18000,16,deg,2,5,,,Operational,PDF
bufr4/0/02/064,02,Приборное оснащение в BUFR/CREX,002064,Качество угла крена воздушного судна,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/065,02,Приборное оснащение в BUFR/CREX,002065,Наземная принимающая станция ACARS,CCITT IA5,0,0,40,Символ,0,5,,,Operational,PDF
bufr4/0/02/066,02,Приборное оснащение в BUFR/CREX,002066,Наземная система приема сигналов радиозондов,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/067,02,Приборное оснащение в BUFR/CREX,002067,Рабочая частота радиозонда,Hz,-5,0,15,Hz,-5,5,,,Operational,PDF
bufr4/0/02/070,02,Приборное оснащение в BUFR/CREX,002070,Первоначальная спецификация широты/ долготы,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/071,02,Приборное оснащение в BUFR/CREX,002071,Рабочая длина волны спектрографа,m,13,0,30,m,13,10,,,Operational,PDF
bufr4/0/02/072,02,Приборное оснащение в BUFR/CREX,002072,Ширина диапазона спектрографа,m,13,0,30,m,13,10,,,Operational,PDF
bufr4/0/02/080,02,Приборное оснащение в BUFR/CREX,002080,Производитель шаров-зондов,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/081,02,Приборное оснащение в BUFR/CREX,002081,Тип шара-зонда,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/082,02,Приборное оснащение в BUFR/CREX,002082,Вес шара-зонда,kg,3,0,12,kg,3,4,,,Operational,PDF
bufr4/0/02/083,02,Приборное оснащение в BUFR/CREX,002083,Тип укрытия для шаров-зондов,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/084,02,Приборное оснащение в BUFR/CREX,002084,"Тип газа, используемого в шаре-зонде",Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/085,02,Приборное оснащение в BUFR/CREX,002085,"Количество газа, используемого в шаре-зонде",kg,3,0,13,kg,3,4,,,Operational,PDF
bufr4/0/02/086,02,Приборное оснащение в BUFR/CREX,002086,Длина соединительного шнура шара-зонда,m,1,0,10,m,1,4,,,Operational,PDF
bufr4/0/02/087,02,Приборное оснащение в BUFR/CREX,002087,Площадь поверхности парашюта,m2,4,0,15,m2,4,5,,,Operational,PDF
bufr4/0/02/088,02,Приборное оснащение в BUFR/CREX,002088,"Объем газа, использованного в оболочке шара-зонда",m3,3,0,13,m3,3,4,,,Operational,PDF
bufr4/0/02/091,02,Приборное оснащение в BUFR/CREX,002091,Датчик с входным сигналом 4/20 мА,A,4,0,10,A,4,3,,,Operational,PDF
bufr4/0/02/092,02,Приборное оснащение в BUFR/CREX,002092,Метод расчета профиля озона,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/095,02,Приборное оснащение в BUFR/CREX,002095,Тип датчика давления,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/096,02,Приборное оснащение в BUFR/CREX,002096,Тип датчика температуры,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/097,02,Приборное оснащение в BUFR/CREX,002097,Тип датчика влажности,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/099,02,Приборное оснащение в BUFR/CREX,002099,Поляризация,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/100,02,Приборное оснащение в BUFR/CREX,002100,Константа радиолокатора,dB,1,0,12,dB,1,4,(см. примечание 9),157,Operational,PDF
bufr4/0/02/101,02,Приборное оснащение в BUFR/CREX,002101,Тип антенны,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/102,02,Приборное оснащение в BUFR/CREX,002102,Высота антенны над основанием опоры,m,0,0,8,m,0,3,,,Operational,PDF
bufr4/0/02/103,02,Приборное оснащение в BUFR/CREX,002103,Обтекатель антенны,Таблица флагов,0,0,2,Таблица флагов,0,1,,,Operational,PDF
bufr4/0/02/104,02,Приборное оснащение в BUFR/CREX,002104,Поляризация антенны,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/105,02,Приборное оснащение в BUFR/CREX,002105,Максимальное усиление антенны,dB,0,0,6,dB,0,2,,,Operational,PDF
bufr4/0/02/106,02,Приборное оснащение в BUFR/CREX,002106,Ширина луча в 3 дБ,deg,1,0,6,deg,1,2,,,Operational,PDF
bufr4/0/02/107,02,Приборное оснащение в BUFR/CREX,002107,Подавление бокового лепестка,dB,0,0,6,dB,0,2,,,Operational,PDF
bufr4/0/02/108,02,Приборное оснащение в BUFR/CREX,002108,Выделение поперечной поляризации (по оси),dB,0,0,6,dB,0,2,,,Operational,PDF
bufr4/0/02/109,02,Приборное оснащение в BUFR/CREX,002109,Скорость антенны (азимут),deg/s,2,0,12,deg/s,2,4,,,Operational,PDF
bufr4/0/02/110,02,Приборное оснащение в BUFR/CREX,002110,Скорость антенны (угол места),deg/s,2,0,12,deg/s,2,4,,,Operational,PDF
bufr4/0/02/111,02,Приборное оснащение в BUFR/CREX,002111,Угол падения луча радиолокатора,deg,1,0,10,deg,1,4,,,Operational,PDF
bufr4/0/02/112,02,Приборное оснащение в BUFR/CREX,002112,Угол визирования радиолокатора,deg,1,0,12,deg,1,4,,,Operational,PDF
bufr4/0/02/113,02,Приборное оснащение в BUFR/CREX,002113,Количество визирований по азимуту,Числовой,0,0,4,Числовой,0,2,,,Operational,PDF
bufr4/0/02/114,02,Приборное оснащение в BUFR/CREX,002114,Площадь эффективной поверхности антенны,m2,0,0,15,m2,0,5,,,Operational,PDF
bufr4/0/02/115,02,Приборное оснащение в BUFR/CREX,002115,Тип оборудования для приземных наблюдений,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/116,02,Приборное оснащение в BUFR/CREX,002116,Процент обработанной полосы частот 320 МГц,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/02/117,02,Приборное оснащение в BUFR/CREX,002117,Процент обработанной полосы частот 80 МГц,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/02/118,02,Приборное оснащение в BUFR/CREX,002118,Процент обработанной полосы частот 20 МГц,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/02/119,02,Приборное оснащение в BUFR/CREX,002119,Режим работы прибора RA-2,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/120,02,Приборное оснащение в BUFR/CREX,002120,Частота океанских волн,Hz,3,0,10,Hz,3,4,,,Operational,PDF
bufr4/0/02/121,02,Приборное оснащение в BUFR/CREX,002121,Средняя частота,Hz,-8,0,7,Hz,-8,3,,,Operational,PDF
bufr4/0/02/122,02,Приборное оснащение в BUFR/CREX,002122,Диапазон перестройки частоты,Hz,-6,-128,8,Hz,-6,3,,,Operational,PDF
bufr4/0/02/123,02,Приборное оснащение в BUFR/CREX,002123,Пиковая мощность,W,-4,0,7,W,-4,3,,,Operational,PDF
bufr4/0/02/124,02,Приборное оснащение в BUFR/CREX,002124,Средняя мощность,W,-1,0,7,W,-1,3,,,Operational,PDF
bufr4/0/02/125,02,Приборное оснащение в BUFR/CREX,002125,Частота повторения импульса,Hz,-1,0,8,Hz,-1,3,,,Operational,PDF
bufr4/0/02/126,02,Приборное оснащение в BUFR/CREX,002126,Длительность импульса,s,7,0,6,s,7,2,,,Operational,PDF
bufr4/0/02/127,02,Приборное оснащение в BUFR/CREX,002127,Промежуточная частота приемника,Hz,-6,0,7,Hz,-6,3,,,Operational,PDF
bufr4/0/02/128,02,Приборное оснащение в BUFR/CREX,002128,Ширина полосы промежуточной частоты,Hz,-5,0,6,Hz,-5,2,,,Operational,PDF
bufr4/0/02/129,02,Приборное оснащение в BUFR/CREX,002129,Минимальный обнаруживаемый сигнал,dB,0,-150,5,dB,0,3,,,Operational,PDF
bufr4/0/02/130,02,Приборное оснащение в BUFR/CREX,002130,Динамический диапазон,dB,0,0,7,dB,0,3,,,Operational,PDF
bufr4/0/02/131,02,Приборное оснащение в BUFR/CREX,002131,Временной контроль чувствительности (STC),Таблица флагов,0,0,2,Таблица флагов,0,1,,,Operational,PDF
bufr4/0/02/132,02,Приборное оснащение в BUFR/CREX,002132,Точность по азимуту,deg,2,0,6,deg,2,2,,,Operational,PDF
bufr4/0/02/133,02,Приборное оснащение в BUFR/CREX,002133,Точность по углу места,deg,2,0,6,deg,2,2,,,Operational,PDF
bufr4/0/02/134,02,Приборное оснащение в BUFR/CREX,002134,Угол азимута антенны,deg,2,0,16,deg,2,5,,,Operational,PDF
bufr4/0/02/135,02,Приборное оснащение в BUFR/CREX,002135,Угол места антенны,deg,2,-9000,15,deg,2,5,,,Operational,PDF
bufr4/0/02/136,02,Приборное оснащение в BUFR/CREX,002136,"Дальность, обрабатываемая с учетом ослабления с расстоянием",m,-3,0,16,m,-3,5,,,Operational,PDF
bufr4/0/02/137,02,Приборное оснащение в BUFR/CREX,002137,Соотношение двойной частоты повторения импульсов радиолокатора,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/138,02,Приборное оснащение в BUFR/CREX,002138,Направление вращения антенны,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/139,02,Приборное оснащение в BUFR/CREX,002139,Компановка приборов SIRAL,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/140,02,Приборное оснащение в BUFR/CREX,002140,Угол по азимуту луча спутникового радиолокатора,deg,0,0,9,deg,0,3,(см. примечание 4),111,Operational,PDF
bufr4/0/02/141,02,Приборное оснащение в BUFR/CREX,002141,Тип измерения,CCITT IA5,0,0,24,Символ,0,3,,,Operational,PDF
bufr4/0/02/142,02,Приборное оснащение в BUFR/CREX,002142,Серийный номер/идентификация прибора для измерения озона,CCITT IA5,0,0,32,Символ,0,4,(см. примечание 5),91,Operational,PDF
bufr4/0/02/143,02,Приборное оснащение в BUFR/CREX,002143,Тип прибора для измерения озона,Кодовая таблица,0,0,7,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/02/144,02,Приборное оснащение в BUFR/CREX,002144,Тип источника света для спектрофотометра Брюйера,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/145,02,Приборное оснащение в BUFR/CREX,002145,Установка длины волны для приборов Добсона,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/146,02,Приборное оснащение в BUFR/CREX,002146,Условия источника для приборов Добсона,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/147,02,Приборное оснащение в BUFR/CREX,002147,Метод передачи в центр сбора,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/148,02,Приборное оснащение в BUFR/CREX,002148,Система сбора данных и/или определения местоположения,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/149,02,Приборное оснащение в BUFR/CREX,002149,Тип буя для сбора данных,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/150,02,Приборное оснащение в BUFR/CREX,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/151,02,Приборное оснащение в BUFR/CREX,002151,Идентификатор радиометра,Кодовая таблица,0,0,11,Кодовая таблица,0,4,,,Operational,PDF
bufr4/0/02/152,02,Приборное оснащение в BUFR/CREX,002152,"Спутниковый прибор, используемый при обработке данных",Таблица флагов,0,0,31,Таблица флагов,0,10,(см. примечание 6),46,Operational,PDF
bufr4/0/02/153,02,Приборное оснащение в BUFR/CREX,002153,Центральная частота спутникового канала,Hz,-8,0,26,Hz,-8,8,,,Operational,PDF
bufr4/0/02/154,02,Приборное оснащение в BUFR/CREX,002154,Ширина полосы частот спутникового канала,Hz,-8,0,26,Hz,-8,8,,,Operational,PDF
bufr4/0/02/155,02,Приборное оснащение в BUFR/CREX,002155,Длина волны спутникового канала,m,9,0,16,m,9,5,,,Operational,PDF
bufr4/0/02/156,02,Приборное оснащение в BUFR/CREX,002156,Процентная доля успешных измерений с помощью прибора вторичных прослеживаний океана в полосе частот Ku,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/02/157,02,Приборное оснащение в BUFR/CREX,002157,Процентная доля успешных измерений с помощью прибора вторичных прослеживаний океана в полосе частот S,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/02/158,02,Приборное оснащение в BUFR/CREX,002158,Прибор RA-2,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/02/159,02,Приборное оснащение в BUFR/CREX,002159,Прибор MWR,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/02/160,02,Приборное оснащение в BUFR/CREX,002160,Длина волны радиолокатора,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/161,02,Приборное оснащение в BUFR/CREX,002161,Метод обработки параметров ветра,Таблица флагов,0,0,16,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/02/162,02,Приборное оснащение в BUFR/CREX,002162,Метод определения продленной высоты,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/163,02,Приборное оснащение в BUFR/CREX,002163,Метод определения высоты,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/164,02,Приборное оснащение в BUFR/CREX,002164,Метод корреляции слежения,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/02/165,02,Приборное оснащение в BUFR/CREX,002165,Флаги типов излучения,Таблица флагов,0,0,15,Таблица флагов,0,5,,,Operational,PDF
bufr4/0/02/166,02,Приборное оснащение в BUFR/CREX,002166,Тип излучения,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/167,02,Приборное оснащение в BUFR/CREX,002167,Метод расчета излучения,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/168,02,Приборное оснащение в BUFR/CREX,002168,Гидростатическое давление на нижнем конце кабеля (гирлянда терморезисторов),Pa,-3,0,16,kPa,0,5,,,Operational,PDF
bufr4/0/02/169,02,Приборное оснащение в BUFR/CREX,002169,Тип анемометра,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/170,02,Приборное оснащение в BUFR/CREX,002170,Самолетные датчики влажности,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/171,02,Приборное оснащение в BUFR/CREX,002171,Серийный номер прибора для измерения профиля температуры воды,CCITT IA5,0,0,64,Символ,0,8,,,Operational,PDF
bufr4/0/02/172,02,Приборное оснащение в BUFR/CREX,002172,Тип продукции по атмосферным газам (восстановленной по спутниковым данным),Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/02/173,02,Приборное оснащение в BUFR/CREX,002173,Квадрат угла вне надира,deg2,4,0,10,deg2,4,4,(см. примечание 7),124,Operational,PDF
bufr4/0/02/174,02,Приборное оснащение в BUFR/CREX,002174,Среднее количество пикселей поперек траектории,Числовой,0,0,9,Числовой,0,3,,,Operational,PDF
bufr4/0/02/175,02,Приборное оснащение в BUFR/CREX,002175,Метод измерения осадков,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/176,02,Приборное оснащение в BUFR/CREX,002176,Метод измерения состояния поверхности земли,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/177,02,Приборное оснащение в BUFR/CREX,002177,Метод измерения высоты снежного покрова,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/178,02,Приборное оснащение в BUFR/CREX,002178,Метод измерения жидкой фазы осадков,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/179,02,Приборное оснащение в BUFR/CREX,002179,Тип алгоритма состояния неба,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/180,02,Приборное оснащение в BUFR/CREX,002180,Основная система определения текущей погоды,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/181,02,Приборное оснащение в BUFR/CREX,002181,Дополнительный датчик для определения текущей погоды,Таблица флагов,0,0,21,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/02/182,02,Приборное оснащение в BUFR/CREX,002182,Система измерения видимости,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/02/183,02,Приборное оснащение в BUFR/CREX,002183,Система обнаружения облаков,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
