ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/08/026,08,Описатели значимости в BUFR/CREX,008026,Значение матрицы,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/029,08,Описатели значимости в BUFR/CREX,008029,Тип поверхности,Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/08/030,08,Описатели значимости в BUFR/CREX,008030,"Наставление по кодам (том I.1, раздел C), кодовая таблица, откуда взяты данные",Числовой,0,0,13,Числовой,0,4,,,Operational,PDF
bufr4/0/08/031,08,Описатели значимости в BUFR/CREX,008031,Категория данных таблицы A кода CREX,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/08/032,08,Описатели значимости в BUFR/CREX,008032,Состояние функционирования,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/033,08,Описатели значимости в BUFR/CREX,008033,Метод дифференцирования процента достоверности,Кодовая таблица,0,0,7,Кодовая таблица,0,3,(см. примечание 6),50,Operational,PDF
bufr4/0/08/034,08,Описатели значимости в BUFR/CREX,008034,Описатель измерения температуры/солености,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/035,08,Описатели значимости в BUFR/CREX,008035,Тип проводимого мониторинга,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/036,08,Описатели значимости в BUFR/CREX,008036,"Тип центра или станции, проводящей мониторинг",Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/037,08,Описатели значимости в BUFR/CREX,008037,Значимость предполетной проверки,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/038,08,Описатели значимости в BUFR/CREX,008038,Значимость показаний прибора,Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/08/039,08,Описатели значимости в BUFR/CREX,008039,Значимость времени (авиационный прогноз),Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/040,08,Описатели значимости в BUFR/CREX,008040,Особые точки по данным радиозондирования,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/041,08,Описатели значимости в BUFR/CREX,008041,Значимость данных,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/042,08,Описатели значимости в BUFR/CREX,008042,Значимость продленного вертикального зондирования,Таблица флагов,0,0,18,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/08/043,08,Описатели значимости в BUFR/CREX,008043,Типы химических или физических составляющих атмосферы,Кодовая таблица,0,0,8,Кодовая таблица,0,3,(см. примечание 7),169,Operational,PDF
bufr4/0/08/044,08,Описатели значимости в BUFR/CREX,008044,Регистрационный номер CAS,CCITT IA5,0,0,88,Символ,0,11,,,Operational,PDF
bufr4/0/08/046,08,Описатели значимости в BUFR/CREX,008046,Тип химических или физических составляющих атмосферы,Общая кодовая таблица C-14,0,0,16,Общая кодовая таблица C-14,0,5,,,Operational,PDF
bufr4/0/08/049,08,Описатели значимости в BUFR/CREX,008049,Количество наблюдений,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/08/050,08,Описатели значимости в BUFR/CREX,008050,Определитель для ряда отсутствующих значений при расчете статистических данных,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/051,08,Описатели значимости в BUFR/CREX,008051,Описатель числа отсутствующих значений в расчетах статистики,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/052,08,Описатели значимости в BUFR/CREX,008052,"Условие, для которого далее указывается число дней с явлением",Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/053,08,Описатели значимости в BUFR/CREX,008053,Описатель дня с явлением,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/054,08,Описатели значимости в BUFR/CREX,008054,Описатель скорости ветра или порывов ветра,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/060,08,Описатели значимости в BUFR/CREX,008060,Значимость режима сканирования выборки,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/065,08,Описатели значимости в BUFR/CREX,008065,Указатель солнечных бликов,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/066,08,Описатели значимости в BUFR/CREX,008066,Признак полупрозрачности,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/070,08,Описатели значимости в BUFR/CREX,008070,Описатель продукции вертикального зондирования,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/072,08,Описатели значимости в BUFR/CREX,008072,Тип элемента(ов) изображения,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/074,08,Описатели значимости в BUFR/CREX,008074,Тип отраженного сигнала альтиметра,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/075,08,Описатели значимости в BUFR/CREX,008075,Определитель восходящей/нисходящей орбиты,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/076,08,Описатели значимости в BUFR/CREX,008076,Тип полосы,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/077,08,Описатели значимости в BUFR/CREX,008077,"Тип поверхности, зондируемой радиометром",Кодовая таблица,0,0,7,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/08/079,08,Описатели значимости в BUFR/CREX,008079,Статус продукции,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/080,08,Описатели значимости в BUFR/CREX,008080,Описатель флага качества ГТСПП,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/081,08,Описатели значимости в BUFR/CREX,008081,Тип оборудования,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/082,08,Описатели значимости в BUFR/CREX,008082,Замена высоты датчика на другое значение,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/083,08,Описатели значимости в BUFR/CREX,008083,Указатель номинального значения,Таблица флагов,0,0,15,Таблица флагов,0,5,,,Operational,PDF
bufr4/0/08/085,08,Описатели значимости в BUFR/CREX,008085,Указатель луча,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/086,08,Описатели значимости в BUFR/CREX,008086,Вертикальная значимость данных для ЧПП,Таблица флагов,0,0,12,Таблица флагов,0,4,,,Operational,PDF
bufr4/0/08/087,08,Описатели значимости в BUFR/CREX,008087,Угловая позиция наблюдения,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/08/088,08,Описатели значимости в BUFR/CREX,008088,Значимость карты,Кодовая таблица,0,0,6,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/090,08,Описатели значимости в BUFR/CREX,008090,Десятичный масштаб следующих мантисс,Числовой,0,-127,8,Числовой,0,3,(см. примечание 8),51,Operational,PDF
bufr4/0/08/091,08,Описатели значимости в BUFR/CREX,008091,Значимость координат,Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/08/092,08,Описатели значимости в BUFR/CREX,008092,Выражение неопределенности измерения,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/08/093,08,Описатели значимости в BUFR/CREX,008093,Значимость неопределенности измерения,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
