ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/12/051,12,Температура,012051,Стандартное отклонение температуры,K,1,0,10,C,1,3,,,Operational,PDF
bufr4/0/12/052,12,Температура,012052,Самая высокая среднесуточная температура,K,1,0,12,C,1,3,,,Operational,PDF
bufr4/0/12/053,12,Температура,012053,Самая низкая среднесуточная температура,K,1,0,12,C,1,3,,,Operational,PDF
bufr4/0/12/060,12,Температура,012060,Внутренняя температура корпуса АМС,K,1,0,12,C,1,3,,,Operational,PDF
bufr4/0/12/061,12,Температура,012061,Температура поверхностного слоя,K,1,0,12,C,1,3,,,Operational,PDF
bufr4/0/12/062,12,Температура,012062,Эквивалентная температура черного тела,K,1,0,12,C,1,3,,,Operational,PDF
bufr4/0/12/063,12,Температура,012063,Яркостная температура,K,1,0,12,C,1,3,,,Operational,PDF
bufr4/0/12/064,12,Температура,012064,Температура прибора,K,1,0,12,K,1,4,,,Operational,PDF
bufr4/0/12/065,12,Температура,012065,Стандартное отклонение яркостной температуры,K,1,0,12,K,1,4,,,Operational,PDF
bufr4/0/12/066,12,Температура,012066,Температура антенны,K,2,0,16,C,2,5,,,Operational,PDF
bufr4/0/12/070,12,Температура,012070,Температура теплой нагрузки,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/071,12,Температура,012071,Самая низкая температура в группе,K,1,0,12,K,1,4,,,Operational,PDF
bufr4/0/12/072,12,Температура,012072,Излучение,W m-2 sr-1,6,0,31,W m-2 sr-1,6,9,,,Operational,PDF
bufr4/0/12/075,12,Температура,012075,Спектральное излучение,W m-3 sr-1,-3,0,16,W m-3 sr-1,-3,5,,,Operational,PDF
bufr4/0/12/076,12,Температура,012076,Излучение,W m-2 sr-1,3,0,16,W m-2 sr-1,3,5,(см. примечание 2),B52,Operational,PDF
bufr4/0/12/080,12,Температура,012080,Действительная часть яркостной температуры,K,2,-10000,16,K,2,5,,,Operational,PDF
bufr4/0/12/081,12,Температура,012081,Мнимая часть яркостной температуры,K,2,-10000,16,K,2,5,,,Operational,PDF
bufr4/0/12/082,12,Температура,012082,Радиометрическая точность элемента изображения,K,2,0,12,K,2,4,,,Operational,PDF
bufr4/0/12/101,12,Температура,012101,Температура/температура воздуха,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/102,12,Температура,012102,Температура по смоченному термометру,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/103,12,Температура,012103,Температура точки росы,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/104,12,Температура,012104,Температура воздуха на высоте 2 м,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/105,12,Температура,012105,Температура по смоченному термометру на высоте 2 м,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/106,12,Температура,012106,Температура точки росы на высоте 2 м,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/107,12,Температура,012107,Виртуальная температура,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/111,12,Температура,012111,Максимальная температура на указанной высоте и за указанный период,K,2,0,16,C,2,4,(см. примечание 1),B177,Operational,PDF
bufr4/0/12/112,12,Температура,012112,Минимальная температура на указанной высоте и за указанный период,K,2,0,16,C,2,4,(см. примечание 1),B177,Operational,PDF
bufr4/0/12/113,12,Температура,012113,Минимальная температура на поверхности земли за последние 12 часов,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/114,12,Температура,012114,Максимальная температура на высоте 2 м за последние 12 часов,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/115,12,Температура,012115,Минимальная температура на высоте 2 м за последние 12 часов,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/116,12,Температура,012116,Максимальная температура на высоте 2 м за последние 24 часа,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/117,12,Температура,012117,Минимальная температура на высоте 2 м за последние 24 часа,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/118,12,Температура,012118,Максимальная температура на указанной высоте за последние 24 часа,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/119,12,Температура,012119,Минимальная температура на указанной высоте за последние 24 часа,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/120,12,Температура,012120,Температура на поверхности земли,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/121,12,Температура,012121,Минимальная температура на поверхности земли,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/122,12,Температура,012122,Минимальная температура на поверхности земли за предыдущую ночь,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/128,12,Температура,012128,Температура поверхности дорожного покрытия,K,2,0,16,C,2,5,,,Operational,PDF
bufr4/0/12/129,12,Температура,012129,Подповерхностная температура дорожного покрытия,K,2,0,16,C,2,5,,,Operational,PDF
bufr4/0/12/130,12,Температура,012130,Температура почвы,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/131,12,Температура,012131,Температура поверхности снега,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/132,12,Температура,012132,Температура поверхности морского льда,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/151,12,Температура,012151,Стандартное отклонение среднесуточной температуры,K,2,0,12,C,2,4,,,Operational,PDF
bufr4/0/12/152,12,Температура,012152,Самая высокая среднесуточная температура,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/153,12,Температура,012153,Самая низкая среднесуточная температура,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/158,12,Температура,012158,Эквивалентная шуму разница температуры при визировании холодной мишени,K,2,0,12,C,2,4,,,Operational,PDF
bufr4/0/12/159,12,Температура,012159,Эквивалентная шуму разница температуры при визировании теплой мишени,K,2,0,12,C,2,4,,,Operational,PDF
bufr4/0/12/161,12,Температура,012161,Температура поверхностного слоя,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/162,12,Температура,012162,Эквивалентная температура черного тела,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/163,12,Температура,012163,Яркостная температура,K,2,0,16,C,2,4,,,Operational,PDF
bufr4/0/12/164,12,Температура,012164,Температура прибора,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/165,12,Температура,012165,Яркостная температура прямого солнечного излучения,K,0,0,23,K,0,7,,,Operational,PDF
bufr4/0/12/166,12,Температура,012166,Точность моментального снимка,K,1,-4000,13,K,1,4,,,Operational,PDF
bufr4/0/12/167,12,Температура,012167,Радиометрическая точность (чистая поляризация),K,1,0,9,K,1,3,,,Operational,PDF
bufr4/0/12/168,12,Температура,012168,Радиометрическая точность (перекрестная поляризация),K,1,0,9,K,1,3,,,Operational,PDF
bufr4/0/12/171,12,Температура,012171,Температура самой холодной группы,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/180,12,Температура,012180,Усредненная в полосе 12 микрон ЯТ по всем безоблачным пикселям в надире,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/181,12,Температура,012181,Усредненная в полосе 11 микрон ЯТ по всем безоблачным пикселям в надире,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/182,12,Температура,012182,"Усредненная в полосе 3,7 микрон ЯТ по всем безоблачным пикселям в надире",K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/183,12,Температура,012183,"Усредненная в полосе 12 микрон ЯТ по всем безоблачным пикселям, вид вперед",K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/184,12,Температура,012184,"Усредненная в полосе 11 микрон ЯТ по всем безоблачным пикселям, вид вперед",K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/185,12,Температура,012185,"Усредненная в полосе 3,7 микрон ЯТ по всем безоблачным пикселям, вид вперед",K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/186,12,Температура,012186,Средняя температура поверхности моря в надире,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/187,12,Температура,012187,Средняя температура поверхности моря при двойном обзоре,K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/188,12,Температура,012188,"Интерполированная 23,8 ГГц яркостная температура, полученная с помощью MWR",K,2,0,16,K,2,5,,,Operational,PDF
bufr4/0/12/189,12,Температура,012189,"Интерполированная 36,5 ГГц яркостная температура, полученная с помощью MWR",K,2,0,16,K,2,5,,,Operational,PDF
