ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/33/031,33,Информация о качестве в BUFR/CREX,033031,Флаги качества сканирующей строки ATOVS,Таблица флагов,0,0,24,Таблица флагов,0,8,,,Operational,PDF
bufr4/0/33/032,33,Информация о качестве в BUFR/CREX,033032,Флаги качества каналов ATOVS,Таблица флагов,0,0,24,Таблица флагов,0,8,,,Operational,PDF
bufr4/0/33/033,33,Информация о качестве в BUFR/CREX,033033,Флаги качества поля зрения ATOVS,Таблица флагов,0,0,24,Таблица флагов,0,8,,,Operational,PDF
bufr4/0/33/035,33,Информация о качестве в BUFR/CREX,033035,Ручной/автоматический контроль качества,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/33/036,33,Информация о качестве в BUFR/CREX,033036,Номинальный порог достоверности,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/33/037,33,Информация о качестве в BUFR/CREX,033037,Ошибка корреляции ветра,Таблица флагов,0,0,20,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/33/038,33,Информация о качестве в BUFR/CREX,033038,Флаги качества для данных наземных ГЛОНАСС,Таблица флагов,0,0,10,Таблица флагов,0,4,,,Operational,PDF
bufr4/0/33/039,33,Информация о качестве в BUFR/CREX,033039,Флаги качества для данных о радиозатмении,Таблица флагов,0,0,16,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/33/040,33,Информация о качестве в BUFR/CREX,033040,Интервал достоверности,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/33/041,33,Информация о качестве в BUFR/CREX,033041,Атрибут следующего значения,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/33/042,33,Информация о качестве в BUFR/CREX,033042,"Тип предела, представленный последующим значением",Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/33/043,33,Информация о качестве в BUFR/CREX,033043,Достоверность AST,Таблица флагов,0,0,8,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/33/044,33,Информация о качестве в BUFR/CREX,033044,Информация о качестве ASAR,Таблица флагов,0,0,15,Таблица флагов,0,5,,,Operational,PDF
bufr4/0/33/045,33,Информация о качестве в BUFR/CREX,033045,Вероятность последующего события,%,0,0,7,%,0,3,(см. примечания 1 и 3),"168,173",Operational,PDF
bufr4/0/33/046,33,Информация о качестве в BUFR/CREX,033046,Условная вероятность последующего события по отношению к указанному определяющему событию,%,0,0,7,%,0,3,"(см. примечания 1, 2 и 3)","168,173,174",Operational,PDF
bufr4/0/33/047,33,Информация о качестве в BUFR/CREX,033047,Данные о достоверности измерений,Таблица флагов,0,0,31,Таблица флагов,0,11,,,Operational,PDF
bufr4/0/33/048,33,Информация о качестве в BUFR/CREX,033048,Степень достоверности инверсии SAR,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/33/049,33,Информация о качестве в BUFR/CREX,033049,Достоверность полученного значения ветра,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/33/050,33,Информация о качестве в BUFR/CREX,033050,Общий флаг качества ГТСПП,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/33/052,33,Информация о качестве в BUFR/CREX,033052,Качество вторичного прослеживания океана в полосе частот S,Таблица флагов,0,0,21,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/33/053,33,Информация о качестве в BUFR/CREX,033053,Качество вторичного прослеживания океана в полосе частот Ku,Таблица флагов,0,0,21,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/33/060,33,Информация о качестве в BUFR/CREX,033060,GqisFlagQual — флаг качества отдельной системы IASI,Кодовая таблица,0,0,2,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/33/061,33,Информация о качестве в BUFR/CREX,033061,GqisQualIndex — указатель для шумовой характеристики прибора (вклады от спектральной и радиометрической калибровки),%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/33/062,33,Информация о качестве в BUFR/CREX,033062,GqisQualIndexLoc — указатель для индекса геометрического качества,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/33/063,33,Информация о качестве в BUFR/CREX,033063,GqisQualIndexRad — указатель для шумовой характеристики прибора (вклады в результате радиометрической калибровки),%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/33/064,33,Информация о качестве в BUFR/CREX,033064,GqisQualIndexSpect — указатель для шумовой характеристики прибора (вклады в результате спектральной калибровки),%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/33/065,33,Информация о качестве в BUFR/CREX,033065,GqisSysTecSondQual — выходные данные функции качества системы ЦТЭ (центр технической экспертизы),Числовой,0,0,24,Числовой,0,8,,,Operational,PDF
bufr4/0/33/066,33,Информация о качестве в BUFR/CREX,033066,Флаг качества вектора атмосферной циркуляции (ВАЦ),Таблица флагов,0,0,24,Таблица флагов,0,8,,,Operational,PDF
bufr4/0/33/070,33,Информация о качестве в BUFR/CREX,033070,Качество измерений общего содержания озона,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/33/071,33,Информация о качестве в BUFR/CREX,033071,Качество измерений профиля озона,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/33/072,33,Информация о качестве в BUFR/CREX,033072,Ошибка в измерении озона,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/33/075,33,Информация о качестве в BUFR/CREX,033075,Флаги качества на уровне сканирования,Таблица флагов,0,0,13,Таблица флагов,0,5,,,Operational,PDF
bufr4/0/33/076,33,Информация о качестве в BUFR/CREX,033076,Флаги качества калибровки,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
bufr4/0/33/077,33,Информация о качестве в BUFR/CREX,033077,Флаги качества поля зрения,Таблица флагов,0,0,19,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/33/078,33,Информация о качестве в BUFR/CREX,033078,Качество геоположения,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/33/079,33,Информация о качестве в BUFR/CREX,033079,Флаги качества на уровне гранул,Таблица флагов,0,0,16,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/33/080,33,Информация о качестве в BUFR/CREX,033080,Флаги качества на уровне сканирования,Таблица флагов,0,0,20,Таблица флагов,0,7,,,Operational,PDF
bufr4/0/33/081,33,Информация о качестве в BUFR/CREX,033081,Флаги качества данных канала,Таблица флагов,0,0,12,Таблица флагов,0,4,,,Operational,PDF
bufr4/0/33/082,33,Информация о качестве в BUFR/CREX,033082,Флаги качества геоположения,Таблица флагов,0,0,16,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/33/083,33,Информация о качестве в BUFR/CREX,033083,Флаги качества данных по излучению,Таблица флагов,0,0,16,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/33/084,33,Информация о качестве в BUFR/CREX,033084,Флаг качества уровня элемента изображения,Таблица флагов,0,0,16,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/33/085,33,Информация о качестве в BUFR/CREX,033085,Флаг качества оптической плотности аэрозоля,Таблица флагов,0,0,18,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/33/086,33,Информация о качестве в BUFR/CREX,033086,Качество воспроизведения уровня элемента изображения,Кодовая таблица,0,0,3,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/33/087,33,Информация о качестве в BUFR/CREX,033087,Участок орбиты спутника в пределах Южно-атлантической аномалии (на основе климатологических данных),Кодовая таблица,0,0,4,Кодовая таблица,0,1,,,Operational,PDF
bufr4/0/33/088,33,Информация о качестве в BUFR/CREX,033088,Флаг качества общего содержания озона в столбе атмосферы,Таблица флагов,0,0,18,Таблица флагов,0,6,,,Operational,PDF
bufr4/0/33/089,33,Информация о качестве в BUFR/CREX,033089,Индикаторы качества эквивалентной шуму разницы температур (NEdT) для калибровки по теплой мишени,K,2,0,12,K,2,4,,,Operational,PDF
bufr4/0/33/090,33,Информация о качестве в BUFR/CREX,033090,Индикаторы качества эквивалентной шуму разницы температур (NEdT) для калибровки по холодной мишени,K,2,0,12,K,2,4,,,Operational,PDF
bufr4/0/33/091,33,Информация о качестве в BUFR/CREX,033091,Индикаторы качества эквивалентной шуму разницы температур (NEdT) для общей калибровки,K,2,0,12,K,2,4,,,Operational,PDF
bufr4/0/33/092,33,Информация о качестве в BUFR/CREX,033092,Флаг качества океана для специфической полосы частот,Таблица флагов,0,0,9,Таблица флагов,0,3,,,Operational,PDF
