ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/22/081,22,Океанографические элементы в BUFR/CREX,022081,Центральное волновое число диапазона,/m,5,0,13,/m,5,4,,,Operational,PDF
bufr4/0/22/082,22,Океанографические элементы в BUFR/CREX,022082,Максимальная ненаправленная спектральная волновая плотность,m2 s,2,0,20,m2 s,2,7,,,Operational,PDF
bufr4/0/22/083,22,Океанографические элементы в BUFR/CREX,022083,Максимальное ненаправленное спектральное волновое число,m3,2,0,20,m3,2,7,,,Operational,PDF
bufr4/0/22/084,22,Океанографические элементы в BUFR/CREX,022084,"Полоса, содержащая максимальную ненаправленную спектральную волновую плотность",Числовой,0,0,7,Числовой,0,3,,,Operational,PDF
bufr4/0/22/085,22,Океанографические элементы в BUFR/CREX,022085,Коэффициент спектральной волновой плотности,Числовой,0,0,7,Числовой,0,3,,,Operational,PDF
bufr4/0/22/086,22,Океанографические элементы в BUFR/CREX,022086,"Среднее направление, откуда поступают волны",degree true,0,0,9,degree true,0,3,(см. примечание 3),100,Operational,PDF
bufr4/0/22/087,22,Океанографические элементы в BUFR/CREX,022087,"Главное направление, откуда поступают волны",degree true,0,0,9,degree true,0,3,,,Operational,PDF
bufr4/0/22/088,22,Океанографические элементы в BUFR/CREX,022088,Первая нормированная полярная координата из коэффициентов Фурье,Числовой,2,0,7,Числовой,2,3,,,Operational,PDF
bufr4/0/22/089,22,Океанографические элементы в BUFR/CREX,022089,Вторая нормированная полярная координата из коэффициентов Фурье,Числовой,2,0,7,Числовой,2,3,,,Operational,PDF
bufr4/0/22/090,22,Океанографические элементы в BUFR/CREX,022090,Оценка ненаправленного спектра при помощи частоты волн,m2 s,2,0,20,m2 s,2,7,,,Operational,PDF
bufr4/0/22/091,22,Океанографические элементы в BUFR/CREX,022091,Оценка ненаправленного спектра при помощи волнового числа,m3,2,0,20,m3,2,7,,,Operational,PDF
bufr4/0/22/092,22,Океанографические элементы в BUFR/CREX,022092,Оценка ненаправленного спектра при помощи частоты волн,m2 rad-1 s,2,0,20,m2 rad-1 s,2,7,,,Operational,PDF
bufr4/0/22/093,22,Океанографические элементы в BUFR/CREX,022093,Оценка направленного спектра при помощи волнового числа,m4,2,0,20,m4,2,7,,,Operational,PDF
bufr4/0/22/094,22,Океанографические элементы в BUFR/CREX,022094,Общее число диапазонов волн,Числовой,0,0,7,Числовой,0,3,,,Operational,PDF
bufr4/0/22/095,22,Океанографические элементы в BUFR/CREX,022095,Направленное распространение отдельных волн,deg,0,0,8,deg,0,3,,,Operational,PDF
bufr4/0/22/096,22,Океанографические элементы в BUFR/CREX,022096,Спектральная ширина полосы,/s,3,0,4,/s,3,2,,,Operational,PDF
bufr4/0/22/097,22,Океанографические элементы в BUFR/CREX,022097,Длина средней волны спектра изображения при низких волновых числах (длина волны > 731 м),m,0,0,14,m,0,5,(см. примечание 5),107,Operational,PDF
bufr4/0/22/098,22,Океанографические элементы в BUFR/CREX,022098,Распространение длины волны при низких волновых числах (длина волны > 731 м),m,0,0,14,m,0,5,(см. примечание 5),107,Operational,PDF
bufr4/0/22/099,22,Океанографические элементы в BUFR/CREX,022099,Среднее направление при низких волновых числах (длина волны > 731 м),degree true,0,0,9,degree true,0,3,(см. примечание 5),107,Operational,PDF
bufr4/0/22/100,22,Океанографические элементы в BUFR/CREX,022100,Направленное распространение при низких волновых числах (длина волны > 731 м),deg,0,0,9,deg,0,3,(см. примечание 5),107,Operational,PDF
bufr4/0/22/101,22,Океанографические элементы в BUFR/CREX,022101,Общая энергия при низких волновых числах (длина волны > 731 м),Числовой,0,0,31,Числовой,0,10,(см. примечание 5),107,Operational,PDF
bufr4/0/22/102,22,Океанографические элементы в BUFR/CREX,022102,Масштабированная максимальная ненаправленная спектральная волновая плотность по частоте,m2 s,0,0,14,m2 s,0,5,(см. примечание 10),104,Operational,PDF
bufr4/0/22/103,22,Океанографические элементы в BUFR/CREX,022103,Масштабированная максимальная ненаправленная спектральная волновая плотность по волновому числу,m3,0,0,14,m3,0,5,(см. примечание 10),104,Operational,PDF
bufr4/0/22/104,22,Океанографические элементы в BUFR/CREX,022104,Масштабированная ненаправленная спектральная волновая плотность по частоте,m2 s,0,0,14,m2 s,0,5,(см. примечание 10),104,Operational,PDF
bufr4/0/22/105,22,Океанографические элементы в BUFR/CREX,022105,Масштабированная ненаправленная спектральная волновая плотность по волновому числу,m3,0,0,14,m3,0,5,(см. примечание 10),104,Operational,PDF
bufr4/0/22/106,22,Океанографические элементы в BUFR/CREX,022106,Масштабированная направленная спектральная волновая плотность по частоте,m2 s rad-1,0,0,14,m2 s rad-1,0,5,(см. примечание 10),104,Operational,PDF
bufr4/0/22/107,22,Океанографические элементы в BUFR/CREX,022107,Масштабированная направленная спектральная волновая плотность по волновому числу,m4,0,0,14,m4,0,5,(см. примечание 10),104,Operational,PDF
bufr4/0/22/108,22,Океанографические элементы в BUFR/CREX,022108,Коэффициент спектральной волновой плотности,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/22/120,22,Океанографические элементы в BUFR/CREX,022120,Автоматизированный контроль уровня воды станцией наблюдения за приливами,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/22/121,22,Океанографические элементы в BUFR/CREX,022121,Ручной контроль уровня воды станцией наблюдения за приливами,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/22/122,22,Океанографические элементы в BUFR/CREX,022122,Автоматизированный контроль метеорологических данных станцией наблюдения за приливами,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/22/123,22,Океанографические элементы в BUFR/CREX,022123,Ручной контроль метеорологических данных станцией наблюдения за приливами,Кодовая таблица,0,0,5,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/22/130,22,Океанографические элементы в BUFR/CREX,022130,Количество годных точек для специфической полосы частот,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/131,22,Океанографические элементы в BUFR/CREX,022131,СКО значений высоты значительной волны в специфической полосе частот,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/132,22,Океанографические элементы в BUFR/CREX,022132,Количество годных точек для высоты значительной волны в специфической полосе частот,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/133,22,Океанографические элементы в BUFR/CREX,022133,Чистая инструментальная поправка в специфической полосе частот для высоты значительной волны,m,3,-1000,11,m,3,4,,,Operational,PDF
bufr4/0/22/134,22,Океанографические элементы в BUFR/CREX,022134,Количество годных точек в специфической полосе частот для обратного рассеяния,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/141,22,Океанографические элементы в BUFR/CREX,022141,Температура поверхности моря (15-дневное скользящее среднее),K,2,0,15,K,2,5,,,Operational,PDF
bufr4/0/22/142,22,Океанографические элементы в BUFR/CREX,022142,Квадрат высоты значительной волны,m2,3,-33554432,26,m2,3,8,,,Operational,PDF
bufr4/0/22/143,22,Океанографические элементы в BUFR/CREX,022143,СТО высоты значительной волны (20 Гц) — в квадрате,m2,3,-8388608,24,m2,3,8,,,Operational,PDF
bufr4/0/22/144,22,Океанографические элементы в BUFR/CREX,022144,Количество (20 Гц) годных точек для высоты значительной волны в квадрате,Числовой,0,0,9,Числовой,0,3,,,Operational,PDF
bufr4/0/22/145,22,Океанографические элементы в BUFR/CREX,022145,СТО (20 Гц) значений данных по океану,m,3,-33554432,31,m,3,10,,,Operational,PDF
bufr4/0/22/146,22,Океанографические элементы в BUFR/CREX,022146,Диапазон OCOG,m,3,0,31,m,3,10,,,Operational,PDF
bufr4/0/22/147,22,Океанографические элементы в BUFR/CREX,022147,СТО по диапазону OCOG (20 Гц),m,3,-8388608,31,m,3,10,,,Operational,PDF
bufr4/0/22/148,22,Океанографические элементы в BUFR/CREX,022148,Количество (20 Гц) годных точек для данных по океану,Числовой,0,0,9,Числовой,0,3,,,Operational,PDF
bufr4/0/22/149,22,Океанографические элементы в BUFR/CREX,022149,Высота значительной волны (20 Гц) в квадрате,m2,3,-33554432,26,m2,3,8,,,Operational,PDF
bufr4/0/22/150,22,Океанографические элементы в BUFR/CREX,022150,Количество годных точек на 18 Гц для полосы частот Ku,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/151,22,Океанографические элементы в BUFR/CREX,022151,Диапазон данных по океану в полосе частот Ku,m,3,0,31,m,3,10,,,Operational,PDF
bufr4/0/22/152,22,Океанографические элементы в BUFR/CREX,022152,СТО (18 Гц) значений данных по океану в полосе частот Ku,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/153,22,Океанографические элементы в BUFR/CREX,022153,Количество годных точек на 18 Гц для полосы частот S,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/154,22,Океанографические элементы в BUFR/CREX,022154,Диапазон данных по океану в полосе частот S,m,3,0,31,m,3,10,,,Operational,PDF
bufr4/0/22/155,22,Океанографические элементы в BUFR/CREX,022155,СТО (18 Гц) значений данных по океану в полосе частот S,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/156,22,Океанографические элементы в BUFR/CREX,022156,Высота значительной волны в полосе частот Ku,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/157,22,Океанографические элементы в BUFR/CREX,022157,СТО (18 Гц) значений данных по океану в полосе частот Ku,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/158,22,Океанографические элементы в BUFR/CREX,022158,Высота значительной волны в полосе частот S,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/159,22,Океанографические элементы в BUFR/CREX,022159,СТО (18 Гц) значений данных по океану в полосе частот S,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/160,22,Океанографические элементы в BUFR/CREX,022160,Обратное нормированное значение возраста волны,Числовой,6,0,21,Числовой,6,7,,,Operational,PDF
bufr4/0/22/161,22,Океанографические элементы в BUFR/CREX,022161,Спектры волн,m4,4,0,27,m4,4,9,,,Operational,PDF
bufr4/0/22/162,22,Океанографические элементы в BUFR/CREX,022162,СКО (20 Гц) значений данных по океану в полосе частот Ku,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/163,22,Океанографические элементы в BUFR/CREX,022163,Количество (20 Гц) годных точек для полосы частот Ku,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/164,22,Океанографические элементы в BUFR/CREX,022164,СКО (20 Гц) значений высоты значительной волны в полосе частот Ku,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/165,22,Океанографические элементы в BUFR/CREX,022165,Количество (20 Гц) годных точек для высоты значительной волны в полосе частот Ku,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/166,22,Океанографические элементы в BUFR/CREX,022166,Чистая инструментальная поправка в полосе частот Ku для высоты значительной волны,m,3,-1000,11,m,3,4,,,Operational,PDF
bufr4/0/22/167,22,Океанографические элементы в BUFR/CREX,022167,Количество годных точек для коэффициента обратного рассеяния в полосе частот Ku,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/168,22,Океанографические элементы в BUFR/CREX,022168,Диапазон данных по океану в полосе частот С,m,3,0,31,m,3,10,,,Operational,PDF
bufr4/0/22/169,22,Океанографические элементы в BUFR/CREX,022169,СКО значений данных по океану в полосе частот С,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/170,22,Океанографические элементы в BUFR/CREX,022170,Количество годных точек (20 Гц) для полосы частот C,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/171,22,Океанографические элементы в BUFR/CREX,022171,Высота значительной волны в полосе частот С,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/172,22,Океанографические элементы в BUFR/CREX,022172,СКО (20 Гц) значений высоты значительной волны в полосе частот C,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/173,22,Океанографические элементы в BUFR/CREX,022173,Количество (20 Гц) годных точек для высоты значительной волны в полосе частот C,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/174,22,Океанографические элементы в BUFR/CREX,022174,Чистая инструментальная поправка в полосе частот С для высоты значительной волны,m,3,-1000,11,m,3,4,,,Operational,PDF
bufr4/0/22/175,22,Океанографические элементы в BUFR/CREX,022175,Количество годных точек для коэффициента обратного рассеяния в полосе частот С,Числовой,0,0,10,Числовой,0,4,,,Operational,PDF
bufr4/0/22/177,22,Океанографические элементы в BUFR/CREX,022177,Высота устройства для спуска ОБТ/ОПТГ,m,0,0,6,m,0,3,,,Operational,PDF
bufr4/0/22/178,22,Океанографические элементы в BUFR/CREX,022178,Тип устройства для спуска ОБТ/ОПТГ,Кодовая таблица,0,0,8,Кодовая таблица,0,3,,,Operational,PDF
bufr4/0/22/182,22,Океанографические элементы в BUFR/CREX,022182,Высота водного столба,m,3,0,23,m,3,7,(см. примечание 9),139,Operational,PDF
bufr4/0/22/184,22,Океанографические элементы в BUFR/CREX,022184,Отклонение высоты водного столба от величины начала отсчета,m,3,-2000,12,m,3,4,,,Operational,PDF
bufr4/0/22/185,22,Океанографические элементы в BUFR/CREX,022185,Число передач BPR (донный регистратор давления),Числовой,0,0,10,Числовой,0,3,,,Operational,PDF
bufr4/0/22/186,22,Океанографические элементы в BUFR/CREX,022186,"Направление, откуда поступают волны",degree true,0,0,9,degree true,0,3,(см. примечание 11),13,Operational,PDF
bufr4/0/22/187,22,Океанографические элементы в BUFR/CREX,022187,Направленное распространение волны,deg,0,0,9,deg,0,3,(см. примечание 12),14,Operational,PDF
bufr4/0/22/188,22,Океанографические элементы в BUFR/CREX,022188,Растворенный кислород,umol/kg,3,0,19,umol/kg,3,6,,,Operational,PDF
bufr4/0/22/189,22,Океанографические элементы в BUFR/CREX,022189,Диапазон данных по океану в специфической полосе частот,m,3,0,31,m,3,10,,,Operational,PDF
bufr4/0/22/190,22,Океанографические элементы в BUFR/CREX,022190,Высота значительной волны в специфической полосе частот,m,3,0,16,m,3,5,,,Operational,PDF
bufr4/0/22/191,22,Океанографические элементы в BUFR/CREX,022191,СКО диапазона данных по океану в специфической полосе частот,m,4,0,16,m,4,5,,,Operational,PDF
