ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/08/002/8,008002,Вертикальная значимость (приземные наблюдения),8,Средние облака,,,,,Operational,PDF
bufr4/0/08/002/9,008002,Вертикальная значимость (приземные наблюдения),9,Облака верхнего яруса,,,,,Operational,PDF
bufr4/0/08/002/10,008002,Вертикальная значимость (приземные наблюдения),10,Слой облачности с нижней границей ниже и верхней границей выше уровня станции,,,,,Operational,PDF
bufr4/0/08/002/11,008002,Вертикальная значимость (приземные наблюдения),11,Слой облачности с нижней и верхней границами ниже уровня станции,,,,,Operational,PDF
bufr4/0/08/002/12-19,008002,Вертикальная значимость (приземные наблюдения),12-19,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/002/20,008002,Вертикальная значимость (приземные наблюдения),20,Облачность отсутствует по данным системы обнаружения облаков,,,,,Operational,PDF
bufr4/0/08/002/21,008002,Вертикальная значимость (приземные наблюдения),21,Первый прибор обнаружил слой облачности,,,,,Operational,PDF
bufr4/0/08/002/22,008002,Вертикальная значимость (приземные наблюдения),22,Второй прибор обнаружил слой облачности,,,,,Operational,PDF
bufr4/0/08/002/23,008002,Вертикальная значимость (приземные наблюдения),23,Третий прибор обнаружил слой облачности,,,,,Operational,PDF
bufr4/0/08/002/24,008002,Вертикальная значимость (приземные наблюдения),24,Четвертый прибор обнаружил слой облачности,,,,,Operational,PDF
bufr4/0/08/002/25-61,008002,Вертикальная значимость (приземные наблюдения),25-61,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/002/62,008002,Вертикальная значимость (приземные наблюдения),62,Значение не применимо,,,,,Operational,PDF
bufr4/0/08/002/63,008002,Вертикальная значимость (приземные наблюдения),63,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/003/0,008003,Вертикальная значимость (спутниковые наблюдения),0,Поверхность,,,,,Operational,PDF
bufr4/0/08/003/1,008003,Вертикальная значимость (спутниковые наблюдения),1,База спутникового зондирования,,,,,Operational,PDF
bufr4/0/08/003/2,008003,Вертикальная значимость (спутниковые наблюдения),2,Верхняя граница облаков,,,,,Operational,PDF
bufr4/0/08/003/3,008003,Вертикальная значимость (спутниковые наблюдения),3,Тропопауза,,,,,Operational,PDF
bufr4/0/08/003/4,008003,Вертикальная значимость (спутниковые наблюдения),4,Осажденная вода,,,,,Operational,PDF
bufr4/0/08/003/5,008003,Вертикальная значимость (спутниковые наблюдения),5,Зондирующие излучения,,,,,Operational,PDF
bufr4/0/08/003/6,008003,Вертикальная значимость (спутниковые наблюдения),6,Средние температуры,,,,,Operational,PDF
bufr4/0/08/003/7,008003,Вертикальная значимость (спутниковые наблюдения),7,Озон,,,,,Operational,PDF
bufr4/0/08/003/8,008003,Вертикальная значимость (спутниковые наблюдения),8,Облака нижнего яруса,,,,,Operational,PDF
bufr4/0/08/003/9,008003,Вертикальная значимость (спутниковые наблюдения),9,Облака среднего яруса,,,,,Operational,PDF
bufr4/0/08/003/10,008003,Вертикальная значимость (спутниковые наблюдения),10,Облака верхнего яруса,,,,,Operational,PDF
bufr4/0/08/003/11-62,008003,Вертикальная значимость (спутниковые наблюдения),11-62,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/003/63,008003,Вертикальная значимость (спутниковые наблюдения),63,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/004/0-1,008004,Фаза полета воздушного судна,0-1,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/004/2,008004,Фаза полета воздушного судна,2,Неустойчивый полет (UNS),,,,,Operational,PDF
bufr4/0/08/004/3,008004,Фаза полета воздушного судна,3,"Горизонтальный полет, обычные наблюдения (LVR)",,,,,Operational,PDF
bufr4/0/08/004/4,008004,Фаза полета воздушного судна,4,"Горизонтальный полет, наивысшее встретившееся значение ветра (LVW)",,,,,Operational,PDF
bufr4/0/08/004/5,008004,Фаза полета воздушного судна,5,Наборы высоты (ASC),,,,,Operational,PDF
bufr4/0/08/004/6,008004,Фаза полета воздушного судна,6,Снижение (DES),,,,,Operational,PDF
bufr4/0/08/004/7,008004,Фаза полета воздушного судна,7,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/005/0,008005,Значимость метеорологической характеристики,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/08/005/1,008005,Значимость метеорологической характеристики,1,Центр шторма,,,,,Operational,PDF
bufr4/0/08/005/2,008005,Значимость метеорологической характеристики,2,Внешний предел или граница шторма,,,,,Operational,PDF
bufr4/0/08/005/3,008005,Значимость метеорологической характеристики,3,Местоположение максимального ветра,,,,,Operational,PDF
bufr4/0/08/005/4,008005,Значимость метеорологической характеристики,4,Местоположение шторма по результатам анализа с использованием параметров возмущения,,,,,Operational,PDF
bufr4/0/08/005/5,008005,Значимость метеорологической характеристики,5,Местоположение шторма по результатам анализа,,,,,Operational,PDF
bufr4/0/08/005/6-14,008005,Значимость метеорологической характеристики,6-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/005/15,008005,Значимость метеорологической характеристики,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/006/1,008006,Значимость вертикального зондирования озона,1,Приземный слой,,,,,Operational,PDF
bufr4/0/08/006/2,008006,Значимость вертикального зондирования озона,2,Стандартный уровень,,,,,Operational,PDF
bufr4/0/08/006/3,008006,Значимость вертикального зондирования озона,3,Уровень тропопаузы,,,,,Operational,PDF
bufr4/0/08/006/4,008006,Значимость вертикального зондирования озона,4,Заметный максимальный уровень,,,,,Operational,PDF
bufr4/0/08/006/5,008006,Значимость вертикального зондирования озона,5,Заметный минимальный уровень,,,,,Operational,PDF
bufr4/0/08/006/6,008006,Значимость вертикального зондирования озона,6,Минимальный уровень давления,,,,,Operational,PDF
bufr4/0/08/006/7,008006,Значимость вертикального зондирования озона,7,Зарезервирована,,,,,Operational,PDF
bufr4/0/08/006/8,008006,Значимость вертикального зондирования озона,8,Уровень неопределенной значимости,,,,,Operational,PDF
bufr4/0/08/006/All-9,008006,Значимость вертикального зондирования озона,Все 9,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/007/0,008007,Значимость размера,0,Точка,,,,,Operational,PDF
bufr4/0/08/007/1,008007,Значимость размера,1,Линия,,,,,Operational,PDF
bufr4/0/08/007/2,008007,Значимость размера,2,Зона,,,,,Operational,PDF
bufr4/0/08/007/3,008007,Значимость размера,3,Объем,,,,,Operational,PDF
bufr4/0/08/007/4-14,008007,Значимость размера,4-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/007/15,008007,Значимость размера,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/008/1,008008,Значимость вертикального зондирования радиации,1,Приземный слой,,,,,Operational,PDF
bufr4/0/08/008/2,008008,Значимость вертикального зондирования радиации,2,Стандартный уровень,,,,,Operational,PDF
bufr4/0/08/008/3,008008,Значимость вертикального зондирования радиации,3,Уровень тропопаузы,,,,,Operational,PDF
bufr4/0/08/008/4,008008,Значимость вертикального зондирования радиации,4,Уровень максимума бета радиации,,,,,Operational,PDF
bufr4/0/08/008/5,008008,Значимость вертикального зондирования радиации,5,Уровень максимума гамма радиации,,,,,Operational,PDF
bufr4/0/08/008/6,008008,Значимость вертикального зондирования радиации,6,Минимальный уровень давления,,,,,Operational,PDF
bufr4/0/08/008/7,008008,Значимость вертикального зондирования радиации,7,Зарезервирована,,,,,Operational,PDF
bufr4/0/08/008/8,008008,Значимость вертикального зондирования радиации,8,Уровень неопределенной значимости,,,,,Operational,PDF
bufr4/0/08/008/All-9,008008,Значимость вертикального зондирования радиации,Все 9,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/009/0,008009,Подробная фаза полета воздушного судна,0,"Горизонтальный полет, обычные наблюдения, неустойчивый полет",,,,,Operational,PDF
bufr4/0/08/009/1,008009,Подробная фаза полета воздушного судна,1,"Горизонтальный полет, наивысшее встретившееся значение ветра, неустойчивый полет",,,,,Operational,PDF
bufr4/0/08/009/2,008009,Подробная фаза полета воздушного судна,2,Неустойчивый полет (UNS),,,,,Operational,PDF
bufr4/0/08/009/3,008009,Подробная фаза полета воздушного судна,3,"Горизонтальный полет, обычные наблюдения (LVR)",,,,,Operational,PDF
bufr4/0/08/009/4,008009,Подробная фаза полета воздушного судна,4,"Горизонтальный полет, наивысшее встретившееся значение ветра (LVW)",,,,,Operational,PDF
bufr4/0/08/009/5,008009,Подробная фаза полета воздушного судна,5,Набор высоты (ASC),,,,,Operational,PDF
bufr4/0/08/009/6,008009,Подробная фаза полета воздушного судна,6,Снижение (DES),,,,,Operational,PDF
bufr4/0/08/009/7,008009,Подробная фаза полета воздушного судна,7,"Набор высоты, интервалы наблюдений, выбранные по инкрементам времени",,,,,Operational,PDF
bufr4/0/08/009/8,008009,Подробная фаза полета воздушного судна,8,"Набор высоты, интервалы наблюдений, выбранные по инкрементам времени, неустойчивый полет",,,,,Operational,PDF
bufr4/0/08/009/9,008009,Подробная фаза полета воздушного судна,9,"Набор высоты, интервалы наблюдений, выбранные по инкрементам давления",,,,,Operational,PDF
bufr4/0/08/009/10,008009,Подробная фаза полета воздушного судна,10,"Набор высоты, интервалы наблюдений, выбранные по инкрементам давления, неустойчивый полет",,,,,Operational,PDF
bufr4/0/08/009/11,008009,Подробная фаза полета воздушного судна,11,"Снижение, интервалы наблюдений, выбранные по инкрементам времени",,,,,Operational,PDF
bufr4/0/08/009/12,008009,Подробная фаза полета воздушного судна,12,"Снижение, интервалы наблюдений, выбранные по инкрементам времени, неустойчивый полет",,,,,Operational,PDF
bufr4/0/08/009/13,008009,Подробная фаза полета воздушного судна,13,"Снижение, интервалы наблюдений, выбранные по инкрементам давления",,,,,Operational,PDF
bufr4/0/08/009/14,008009,Подробная фаза полета воздушного судна,14,"Снижение, интервалы наблюдений, выбранные по инкрементам давления, неустойчивый полет",,,,,Operational,PDF
bufr4/0/08/009/15,008009,Подробная фаза полета воздушного судна,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/010/0,008010,Описатель поверхности (для данных о температуре),0,Зарезервировано,,,,,Operational,PDF
bufr4/0/08/010/1,008010,Описатель поверхности (для данных о температуре),1,Лишенная растительности почва,,,,,Operational,PDF
bufr4/0/08/010/2,008010,Описатель поверхности (для данных о температуре),2,Лишенный растительности скалистый грунт,,,,,Operational,PDF
bufr4/0/08/010/3,008010,Описатель поверхности (для данных о температуре),3,Земной травяной покров,,,,,Operational,PDF
bufr4/0/08/010/4,008010,Описатель поверхности (для данных о температуре),4,"Вода (озеро, море)",,,,,Operational,PDF
bufr4/0/08/010/5,008010,Описатель поверхности (для данных о температуре),5,Паводковые воды,,,,,Operational,PDF
bufr4/0/08/010/6,008010,Описатель поверхности (для данных о температуре),6,Снег,,,,,Operational,PDF
bufr4/0/08/010/7,008010,Описатель поверхности (для данных о температуре),7,Лед,,,,,Operational,PDF
bufr4/0/08/010/8,008010,Описатель поверхности (для данных о температуре),8,Взлетная полоса или дорога,,,,,Operational,PDF
bufr4/0/08/010/9,008010,Описатель поверхности (для данных о температуре),9,Палуба судна или платформа из стали,,,,,Operational,PDF
bufr4/0/08/010/10,008010,Описатель поверхности (для данных о температуре),10,Палуба судна или платформа из дерева,,,,,Operational,PDF
bufr4/0/08/010/11,008010,Описатель поверхности (для данных о температуре),11,Палуба судна или платформа с частичным резиновым покрытием,,,,,Operational,PDF
bufr4/0/08/010/12,008010,Описатель поверхности (для данных о температуре),12,Крыша здания,,,,,Operational,PDF
bufr4/0/08/010/13-30,008010,Описатель поверхности (для данных о температуре),13-30,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/010/31,008010,Описатель поверхности (для данных о температуре),31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/011/0,008011,Метеорологическая характеристика,0,Квазистационарный фронт у поверхности земли,,,,,Operational,PDF
bufr4/0/08/011/1,008011,Метеорологическая характеристика,1,Верхний квазистационарный фронт,,,,,Operational,PDF
bufr4/0/08/011/2,008011,Метеорологическая характеристика,2,Теплый фронт у поверхности земли,,,,,Operational,PDF
bufr4/0/08/011/3,008011,Метеорологическая характеристика,3,Верхний теплый фронт,,,,,Operational,PDF
bufr4/0/08/011/4,008011,Метеорологическая характеристика,4,Холодный фронт у поверхности земли,,,,,Operational,PDF
bufr4/0/08/011/5,008011,Метеорологическая характеристика,5,Верхний холодный фронт,,,,,Operational,PDF
bufr4/0/08/011/6,008011,Метеорологическая характеристика,6,Окклюзия,,,,,Operational,PDF
bufr4/0/08/011/7,008011,Метеорологическая характеристика,7,Линия неустойчивости,,,,,Operational,PDF
bufr4/0/08/011/8,008011,Метеорологическая характеристика,8,Внутритропический фронт,,,,,Operational,PDF
bufr4/0/08/011/9,008011,Метеорологическая характеристика,9,Линия конвергенции,,,,,Operational,PDF
bufr4/0/08/011/10,008011,Метеорологическая характеристика,10,Струйное течение,,,,,Operational,PDF
bufr4/0/08/011/11,008011,Метеорологическая характеристика,11,Безоблачное небо,,,,,Operational,PDF
bufr4/0/08/011/12,008011,Метеорологическая характеристика,12,Облачность,,,,,Operational,PDF
bufr4/0/08/011/13,008011,Метеорологическая характеристика,13,Турбулентность,,,,,Operational,PDF
bufr4/0/08/011/14,008011,Метеорологическая характеристика,14,Шторм,,,,,Operational,PDF
bufr4/0/08/011/15,008011,Метеорологическая характеристика,15,Обледенение фюзеляжа,,,,,Operational,PDF
bufr4/0/08/011/16,008011,Метеорологическая характеристика,16,Явление,,,,,Operational,PDF
bufr4/0/08/011/17,008011,Метеорологическая характеристика,17,Вулкан,,,,,Operational,PDF
bufr4/0/08/011/18,008011,Метеорологическая характеристика,18,Атмосферики,,,,,Operational,PDF
bufr4/0/08/011/19,008011,Метеорологическая характеристика,19,Зарезервировано,,,,,Operational,PDF
bufr4/0/08/011/20,008011,Метеорологическая характеристика,20,Особые облака,,,,,Operational,PDF
bufr4/0/08/011/21,008011,Метеорологическая характеристика,21,Гроза,,,,,Operational,PDF
bufr4/0/08/011/22,008011,Метеорологическая характеристика,22,Тропический циклон,,,,,Operational,PDF
bufr4/0/08/011/23,008011,Метеорологическая характеристика,23,Горная волна,,,,,Operational,PDF
bufr4/0/08/011/24,008011,Метеорологическая характеристика,24,Пыльная буря,,,,,Operational,PDF
bufr4/0/08/011/25,008011,Метеорологическая характеристика,25,Песчаная буря,,,,,Operational,PDF
bufr4/0/08/011/26-62,008011,Метеорологическая характеристика,26-62,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/011/63,008011,Метеорологическая характеристика,63,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/012/0,008012,Описатель суши/моря,0,Суша,,,,,Operational,PDF
bufr4/0/08/012/1,008012,Описатель суши/моря,1,Море,,,,,Operational,PDF
bufr4/0/08/012/2,008012,Описатель суши/моря,2,Прибрежный район,,,,,Operational,PDF
bufr4/0/08/012/3,008012,Описатель суши/моря,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/013/0,008013,Описатель дня/ночи,0,Ночь,,,,,Operational,PDF
bufr4/0/08/013/1,008013,Описатель дня/ночи,1,День,,,,,Operational,PDF
bufr4/0/08/013/2,008013,Описатель дня/ночи,2,Сумерки,,,,,Operational,PDF
bufr4/0/08/013/3,008013,Описатель дня/ночи,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/014/0,008014,Описатель дальности видимости на взлетно-посадочной полосе,0,10-минутное среднее значение — обычное значение,,,,,Operational,PDF
bufr4/0/08/014/1,008014,Описатель дальности видимости на взлетно-посадочной полосе,1,10-минутное среднее значение — выше верхнего предела для оценок RVR (P),,,,,Operational,PDF
bufr4/0/08/014/2,008014,Описатель дальности видимости на взлетно-посадочной полосе,2,10-минутное среднее значение — ниже нижнего предела для оценок RVR (M),,,,,Operational,PDF
bufr4/0/08/014/3,008014,Описатель дальности видимости на взлетно-посадочной полосе,3,1-минутное минимальное значение — обычное значение,,,,,Operational,PDF
bufr4/0/08/014/4,008014,Описатель дальности видимости на взлетно-посадочной полосе,4,1-минутное минимальное значение — выше верхнего предела для оценок RVR (P),,,,,Operational,PDF
bufr4/0/08/014/5,008014,Описатель дальности видимости на взлетно-посадочной полосе,5,1-минутное минимальное значение — ниже нижнего предела для оценок RVR (M),,,,,Operational,PDF
bufr4/0/08/014/6,008014,Описатель дальности видимости на взлетно-посадочной полосе,6,1-минутное максимальное значение — обычное значение,,,,,Operational,PDF
bufr4/0/08/014/7,008014,Описатель дальности видимости на взлетно-посадочной полосе,7,1-минутное максимальное значение — выше верхнего предела для оценок RVR (P),,,,,Operational,PDF
bufr4/0/08/014/8,008014,Описатель дальности видимости на взлетно-посадочной полосе,8,1-минутное максимальное значение — ниже нижнего предела для оценок RVR (M),,,,,Operational,PDF
bufr4/0/08/014/9-14,008014,Описатель дальности видимости на взлетно-посадочной полосе,9-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/014/15,008014,Описатель дальности видимости на взлетно-посадочной полосе,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/015/0,008015,Значимый описатель для датчика,0,Один датчик,,,,,Operational,PDF
bufr4/0/08/015/1,008015,Значимый описатель для датчика,1,Основной датчик,,,,,Operational,PDF
bufr4/0/08/015/2,008015,Значимый описатель для датчика,2,Дополнительный (запасной) датчик,,,,,Operational,PDF
bufr4/0/08/015/3-6,008015,Значимый описатель для датчика,3-6,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/015/7,008015,Значимый описатель для датчика,7,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/016/0,008016,Описатель изменения прогноза трендового типа или прогноза по аэродрому,0,NOSIG,,,,,Operational,PDF
bufr4/0/08/016/1,008016,Описатель изменения прогноза трендового типа или прогноза по аэродрому,1,BECMG,,,,,Operational,PDF
bufr4/0/08/016/2,008016,Описатель изменения прогноза трендового типа или прогноза по аэродрому,2,TEMPO,,,,,Operational,PDF
bufr4/0/08/016/3,008016,Описатель изменения прогноза трендового типа или прогноза по аэродрому,3,FM,,,,,Operational,PDF
bufr4/0/08/016/4-6,008016,Описатель изменения прогноза трендового типа или прогноза по аэродрому,4-6,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/016/7,008016,Описатель изменения прогноза трендового типа или прогноза по аэродрому,7,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/017/0,008017,"Описатель времени, когда ожидается изменение прогноза",0,FM,,,,,Operational,PDF
bufr4/0/08/017/1,008017,"Описатель времени, когда ожидается изменение прогноза",1,TL,,,,,Operational,PDF
bufr4/0/08/017/2,008017,"Описатель времени, когда ожидается изменение прогноза",2,AT,,,,,Operational,PDF
bufr4/0/08/017/3,008017,"Описатель времени, когда ожидается изменение прогноза",3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/018/1,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,1,Суша присутствует,,,,,Operational,PDF
bufr4/0/08/018/2,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,2,"Карта поверхностного льда указывает, что лед присутствует",,,,,Operational,PDF
bufr4/0/08/018/3-10,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,3-10,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/018/11,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,11,Данные карты льда отсутствуют,,,,,Operational,PDF
bufr4/0/08/018/12,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,12,Данные карты ослабления отстутстуют,,,,,Operational,PDF
bufr4/0/08/018/13-16,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,13-16,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/018/All-17,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,Все 17,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/019/0,008019,Определитель для следующего указателя центра,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/08/019/1,008019,Определитель для следующего указателя центра,1,"Группа ОВД (обслуживание воздушного движения), обслуживающая РПИ (район полетной информации)",,,,,Operational,PDF
bufr4/0/08/019/2,008019,Определитель для следующего указателя центра,2,РПИ (район полетной информации),,,,,Operational,PDF
bufr4/0/08/019/3,008019,Определитель для следующего указателя центра,3,ВРПИ (верхний район полетной информации),,,,,Operational,PDF
bufr4/0/08/019/4,008019,Определитель для следующего указателя центра,4,СТА (диспетчерский район),,,,,Operational,PDF
bufr4/0/08/019/5,008019,Определитель для следующего указателя центра,5,VAAC (Консультативный центр по вулканическому пеплу),,,,,Operational,PDF
bufr4/0/08/019/6,008019,Определитель для следующего указателя центра,6,"ОМС (Орган метеорологического слежения), выпускающий SIGMET",,,,,Operational,PDF
bufr4/0/08/019/7-14,008019,Определитель для следующего указателя центра,7-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/019/15,008019,Определитель для следующего указателя центра,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/021/0,008021,Значимость времени,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/08/021/1,008021,Значимость времени,1,Временные ряды,,,,,Operational,PDF
bufr4/0/08/021/2,008021,Значимость времени,2,Усредненные по времени,,,(см. примечание 1),4,Operational,PDF
bufr4/0/08/021/3,008021,Значимость времени,3,Накопленные,,,,,Operational,PDF
bufr4/0/08/021/4,008021,Значимость времени,4,Прогноз,,,,,Operational,PDF
bufr4/0/08/021/5,008021,Значимость времени,5,Прогноз по временным рядам,,,,,Operational,PDF
bufr4/0/08/021/6,008021,Значимость времени,6,"Прогноз, усредненный по времени",,,,,Operational,PDF
bufr4/0/08/021/7,008021,Значимость времени,7,Прогноз накопленный,,,,,Operational,PDF
bufr4/0/08/021/8,008021,Значимость времени,8,Ансамблевое среднее,,,(см. примечание 2),3,Operational,PDF
bufr4/0/08/021/9,008021,Значимость времени,9,Временные ряды ансамблевых средних,,,,,Operational,PDF
bufr4/0/08/021/10,008021,Значимость времени,10,Усредненное по времени ансамблевое среднее,,,,,Operational,PDF
bufr4/0/08/021/11,008021,Значимость времени,11,"Ансамблевое среднее, накопленное",,,,,Operational,PDF
bufr4/0/08/021/12,008021,Значимость времени,12,Прогноз ансамблевого среднего,,,,,Operational,PDF
bufr4/0/08/021/13,008021,Значимость времени,13,Прогнозируемые временные ряды ансамблевых средних,,,,,Operational,PDF
bufr4/0/08/021/14,008021,Значимость времени,14,"Средний по ансамблю прогноз, усредненный по времени",,,,,Operational,PDF
bufr4/0/08/021/15,008021,Значимость времени,15,Накопленный прогноз ансамблевого среднего,,,,,Operational,PDF
bufr4/0/08/021/16,008021,Значимость времени,16,Анализ,,,,,Operational,PDF
bufr4/0/08/021/17,008021,Значимость времени,17,Начало явления,,,,,Operational,PDF
bufr4/0/08/021/18,008021,Значимость времени,18,Время запуска радиозонда,,,,,Operational,PDF
bufr4/0/08/021/19,008021,Значимость времени,19,Начало орбиты,,,,,Operational,PDF
bufr4/0/08/021/20,008021,Значимость времени,20,Конец орбиты,,,,,Operational,PDF
bufr4/0/08/021/21,008021,Значимость времени,21,Время восходящего узла,,,,,Operational,PDF
bufr4/0/08/021/22,008021,Значимость времени,22,Время появления поворота ветра,,,,,Operational,PDF
bufr4/0/08/021/23,008021,Значимость времени,23,Период мониторинга,,,,,Operational,PDF
bufr4/0/08/021/24,008021,Значимость времени,24,Согласованное ограничение срока для получения сводки,,,,,Operational,PDF
bufr4/0/08/021/25,008021,Значимость времени,25,Номинальный срок сообщений,,,,,Operational,PDF
bufr4/0/08/021/26,008021,Значимость времени,26,Время последней известной позиции,,,,,Operational,PDF
bufr4/0/08/021/27,008021,Значимость времени,27,Первая ориентировочная информация,,,,,Operational,PDF
bufr4/0/08/021/28,008021,Значимость времени,28,Начало сканирования,,,,,Operational,PDF
bufr4/0/08/021/29,008021,Значимость времени,29,Конец сканирования или время окончания,,,,,Operational,PDF
bufr4/0/08/021/30,008021,Значимость времени,30,Время наступления,,,,,Operational,PDF
bufr4/0/08/021/31,008021,Значимость времени,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/08/023/0-1,008023,Статистические данные первого порядка,0-1,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/023/2,008023,Статистические данные первого порядка,2,Максимальное значение,,,,,Operational,PDF
bufr4/0/08/023/3,008023,Статистические данные первого порядка,3,Минимальное значение,,,,,Operational,PDF
bufr4/0/08/023/4,008023,Статистические данные первого порядка,4,Среднее значение,,,,,Operational,PDF
bufr4/0/08/023/5,008023,Статистические данные первого порядка,5,Значение медианы,,,,,Operational,PDF
bufr4/0/08/023/6,008023,Статистические данные первого порядка,6,Модальное значение,,,,,Operational,PDF
bufr4/0/08/023/7,008023,Статистические данные первого порядка,7,Абсолютная средняя ошибка,,,,,Operational,PDF
bufr4/0/08/023/8,008023,Статистические данные первого порядка,8,Зарезервирована,,,,,Operational,PDF
bufr4/0/08/023/9,008023,Статистические данные первого порядка,9,Лучшая оценка стандартного отклонения (N–1),,,,,Operational,PDF
bufr4/0/08/023/10,008023,Статистические данные первого порядка,10,Стандартное отклонение (N),,,,,Operational,PDF
bufr4/0/08/023/11,008023,Статистические данные первого порядка,11,Среднее гармоническое,,,,,Operational,PDF
bufr4/0/08/023/12,008023,Статистические данные первого порядка,12,Векторная погрешность среднего квадратичного,,,,,Operational,PDF
bufr4/0/08/023/13,008023,Статистические данные первого порядка,13,Среднее квадратичное,,,,,Operational,PDF
bufr4/0/08/023/14-31,008023,Статистические данные первого порядка,14-31,Зарезервированы,,,,,Operational,PDF
bufr4/0/08/023/32,008023,Статистические данные первого порядка,32,Векторное среднее,,,,,Operational,PDF
bufr4/0/08/023/33-62,008023,Статистические данные первого порядка,33-62,Зарезервированы для местного использования,,,,,Operational,PDF
bufr4/0/08/023/63,008023,Статистические данные первого порядка,63,Отсутствующее значение,,,,,Operational,PDF
