ID,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status,translation_source
bufr4/3/01/025/1/301023,01,Категория 01 — Последовательности местоположения и идентификации,301025,"(Широта/долгота (низкая точность), день/время)",,301023,Широта/долгота (низкая точность),,,,Operational,PDF
bufr4/3/01/025/2/004003,01,Категория 01 — Последовательности местоположения и идентификации,301025,"(Широта/долгота (низкая точность), день/время)",,004003,День,,,,Operational,PDF
bufr4/3/01/025/3/301012,01,Категория 01 — Последовательности местоположения и идентификации,301025,"(Широта/долгота (низкая точность), день/время)",,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/026/1/301021,01,Категория 01 — Последовательности местоположения и идентификации,301026,"(Широта/долгота (высокая точность), временной период (день, час, минута))",,301021,Широта/долгота (высокая точность),,,,Operational,PDF
bufr4/3/01/026/2/004003,01,Категория 01 — Последовательности местоположения и идентификации,301026,"(Широта/долгота (высокая точность), временной период (день, час, минута))",,004003,День,Временной период в днях,,,Operational,PDF
bufr4/3/01/026/3/004003,01,Категория 01 — Последовательности местоположения и идентификации,301026,"(Широта/долгота (высокая точность), временной период (день, час, минута))",,004003,День,Временной период в днях,,,Operational,PDF
bufr4/3/01/026/4/004004,01,Категория 01 — Последовательности местоположения и идентификации,301026,"(Широта/долгота (высокая точность), временной период (день, час, минута))",,004004,Час,Временной период в часах,,,Operational,PDF
bufr4/3/01/026/5/004004,01,Категория 01 — Последовательности местоположения и идентификации,301026,"(Широта/долгота (высокая точность), временной период (день, час, минута))",,004004,Час,Временной период в часах,,,Operational,PDF
bufr4/3/01/026/6/004005,01,Категория 01 — Последовательности местоположения и идентификации,301026,"(Широта/долгота (высокая точность), временной период (день, час, минута))",,004005,Минута,Временной период в минутах,,,Operational,PDF
bufr4/3/01/026/7/004005,01,Категория 01 — Последовательности местоположения и идентификации,301026,"(Широта/долгота (высокая точность), временной период (день, час, минута))",,004005,Минута,Временной период в минутах,,,Operational,PDF
bufr4/3/01/027/1/008007,01,Категория 01 — Последовательности местоположения и идентификации,301027,(Описание характеристики в 3-х или 2-х измерениях),,008007,Значимость размера,"= 0 Точка, = 1 Строка, = 2 Зона, = 3 Объем",,,Operational,PDF
bufr4/3/01/027/2/101000,01,Категория 01 — Последовательности местоположения и идентификации,301027,(Описание характеристики в 3-х или 2-х измерениях),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/01/027/3/031001,01,Категория 01 — Последовательности местоположения и идентификации,301027,(Описание характеристики в 3-х или 2-х измерениях),,031001,Коэффициент повторения дескриптора с задержкой,,(см. примечание 4),65,Operational,PDF
bufr4/3/01/027/4/301028,01,Категория 01 — Последовательности местоположения и идентификации,301027,(Описание характеристики в 3-х или 2-х измерениях),,301028,"Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка",,,,Operational,PDF
bufr4/3/01/027/5/008007,01,Категория 01 — Последовательности местоположения и идентификации,301027,(Описание характеристики в 3-х или 2-х измерениях),,008007,Значимость размера,Установлено на отсутствующее значение (отмена),,,Operational,PDF
bufr4/3/01/028/1/008040,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,008040,Особые точки по данным радиозондирования,,,,Operational,PDF
bufr4/3/01/028/2/033042,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,033042,"Тип предела, представленный последующим значением",,,,Operational,PDF
bufr4/3/01/028/3/007010,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,007010,Эшелон полета,,,,Operational,PDF
bufr4/3/01/028/4/101000,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/01/028/5/031002,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,031002,Коэффициент повторения расширенного дескриптора с задержкой,,(см. примечание 5),66,Operational,PDF
bufr4/3/01/028/6/301023,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,301023,Широта/долгота (низкая точность),,,,Operational,PDF
bufr4/3/01/028/7/019007,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,019007,Эффективный радиус характеристики,,(см. примечание 6),61,Operational,PDF
bufr4/3/01/028/8/008040,01,Категория 01 — Последовательности местоположения и идентификации,301028,"(Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,008040,Особые точки по данным радиозондирования,Установлено на отсутствующее значение (отмена),,,Operational,PDF
bufr4/3/01/029/1/001018,01,Категория 01 — Последовательности местоположения и идентификации,301029,(Идентификация),,001018,Краткое название станции или поста,,,,Operational,PDF
bufr4/3/01/029/2/002001,01,Категория 01 — Последовательности местоположения и идентификации,301029,(Идентификация),,002001,Тип станции,,,,Operational,PDF
bufr4/3/01/029/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301029,(Идентификация),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/030/1/001018,01,Категория 01 — Последовательности местоположения и идентификации,301030,(Идентификация — с физическим местоположением),,001018,Краткое название станции или поста,,,,Operational,PDF
bufr4/3/01/030/2/002001,01,Категория 01 — Последовательности местоположения и идентификации,301030,(Идентификация — с физическим местоположением),,002001,Тип станции,,,,Operational,PDF
bufr4/3/01/030/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301030,(Идентификация — с физическим местоположением),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/030/4/301024,01,Категория 01 — Последовательности местоположения и идентификации,301030,(Идентификация — с физическим местоположением),,301024,"Широта/долгота (низкая точность), высота станции",,,,Operational,PDF
bufr4/3/01/031/1/301001,01,Категория 01 — Последовательности местоположения и идентификации,301031,"(Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции)",,301001,Номера блока и станции ВМО,,,,Operational,PDF
bufr4/3/01/031/2/002001,01,Категория 01 — Последовательности местоположения и идентификации,301031,"(Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции)",,002001,Тип станции,,,,Operational,PDF
bufr4/3/01/031/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301031,"(Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции)",,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/031/4/301012,01,Категория 01 — Последовательности местоположения и идентификации,301031,"(Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции)",,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/031/5/301022,01,Категория 01 — Последовательности местоположения и идентификации,301031,"(Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции)",,301022,"Широта/долгота (высокая точность), высота станции",,,,Operational,PDF
bufr4/3/01/032/1/301001,01,Категория 01 — Последовательности местоположения и идентификации,301032,"(Идентификация и тип станции, дата/время, местоположение (низкая точность), высота станции)",,301001,Номера блока и станции ВМО,,,,Operational,PDF
bufr4/3/01/032/2/002001,01,Категория 01 — Последовательности местоположения и идентификации,301032,"(Идентификация и тип станции, дата/время, местоположение (низкая точность), высота станции)",,002001,Тип станции,,,,Operational,PDF
bufr4/3/01/032/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301032,"(Идентификация и тип станции, дата/время, местоположение (низкая точность), высота станции)",,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/032/4/301012,01,Категория 01 — Последовательности местоположения и идентификации,301032,"(Идентификация и тип станции, дата/время, местоположение (низкая точность), высота станции)",,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/032/5/301024,01,Категория 01 — Последовательности местоположения и идентификации,301032,"(Идентификация и тип станции, дата/время, местоположение (низкая точность), высота станции)",,301024,"Широта/долгота (низкая точность), высота станции",,,,Operational,PDF
bufr4/3/01/033/1/001005,01,Категория 01 — Последовательности местоположения и идентификации,301033,(Буй/платформа — фиксированные),,001005,Указатель буя/платформы,,,,Operational,PDF
bufr4/3/01/033/2/002001,01,Категория 01 — Последовательности местоположения и идентификации,301033,(Буй/платформа — фиксированные),,002001,Тип станции,,,,Operational,PDF
bufr4/3/01/033/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301033,(Буй/платформа — фиксированные),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/033/4/301012,01,Категория 01 — Последовательности местоположения и идентификации,301033,(Буй/платформа — фиксированные),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/033/5/301021,01,Категория 01 — Последовательности местоположения и идентификации,301033,(Буй/платформа — фиксированные),,301021,Широта/долгота (высокая точность),,,,Operational,PDF
bufr4/3/01/034/1/001005,01,Категория 01 — Последовательности местоположения и идентификации,301034,(Буй/платформа — фиксированные),,001005,Указатель буя/платформы,,,,Operational,PDF
bufr4/3/01/034/2/002001,01,Категория 01 — Последовательности местоположения и идентификации,301034,(Буй/платформа — фиксированные),,002001,Тип станции,,,,Operational,PDF
bufr4/3/01/034/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301034,(Буй/платформа — фиксированные),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/034/4/301012,01,Категория 01 — Последовательности местоположения и идентификации,301034,(Буй/платформа — фиксированные),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/034/5/301023,01,Категория 01 — Последовательности местоположения и идентификации,301034,(Буй/платформа — фиксированные),,301023,Широта/долгота (низкая точность),,,,Operational,PDF
bufr4/3/01/035/1/001005,01,Категория 01 — Последовательности местоположения и идентификации,301035,(Буй/платформа — подвижные),,001005,Указатель буя/платформы,,(см. примечание 7),12,Operational,PDF
bufr4/3/01/035/2/001012,01,Категория 01 — Последовательности местоположения и идентификации,301035,(Буй/платформа — подвижные),,001012,Направление движения подвижной наблюдательной платформы,,(см. примечание 7),12,Operational,PDF
bufr4/3/01/035/3/001013,01,Категория 01 — Последовательности местоположения и идентификации,301035,(Буй/платформа — подвижные),,001013,Скорость движения подвижной наблюдательной платформы,,(см. примечание 7),12,Operational,PDF
bufr4/3/01/035/4/002001,01,Категория 01 — Последовательности местоположения и идентификации,301035,(Буй/платформа — подвижные),,002001,Тип станции,,(см. примечание 7),12,Operational,PDF
bufr4/3/01/035/5/301011,01,Категория 01 — Последовательности местоположения и идентификации,301035,(Буй/платформа — подвижные),,301011,"Год, месяц, день",,(см. примечание 7),12,Operational,PDF
bufr4/3/01/035/6/301012,01,Категория 01 — Последовательности местоположения и идентификации,301035,(Буй/платформа — подвижные),,301012,"Час, минута",,(см. примечание 7),12,Operational,PDF
bufr4/3/01/035/7/301023,01,Категория 01 — Последовательности местоположения и идентификации,301035,(Буй/платформа — подвижные),,301023,Широта/долгота (низкая точность),,(см. примечание 7),12,Operational,PDF
bufr4/3/01/036/1/301003,01,Категория 01 — Последовательности местоположения и идентификации,301036,(Судно),,301003,Позывной сигнал судна и его движение,,,,Operational,PDF
bufr4/3/01/036/2/002001,01,Категория 01 — Последовательности местоположения и идентификации,301036,(Судно),,002001,Тип станции,,,,Operational,PDF
bufr4/3/01/036/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301036,(Судно),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/036/4/301012,01,Категория 01 — Последовательности местоположения и идентификации,301036,(Судно),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/036/5/301023,01,Категория 01 — Последовательности местоположения и идентификации,301036,(Судно),,301023,Широта/долгота (низкая точность),,,,Operational,PDF
bufr4/3/01/037/1/301001,01,Категория 01 — Последовательности местоположения и идентификации,301037,(Наземная станция вертикального зондирования),,301001,Номера блока и станции ВМО,,,,Operational,PDF
bufr4/3/01/037/2/002011,01,Категория 01 — Последовательности местоположения и идентификации,301037,(Наземная станция вертикального зондирования),,002011,Тип радиозонда,,,,Operational,PDF
bufr4/3/01/037/3/002012,01,Категория 01 — Последовательности местоположения и идентификации,301037,(Наземная станция вертикального зондирования),,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational,PDF
bufr4/3/01/037/4/301011,01,Категория 01 — Последовательности местоположения и идентификации,301037,(Наземная станция вертикального зондирования),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/037/5/301012,01,Категория 01 — Последовательности местоположения и идентификации,301037,(Наземная станция вертикального зондирования),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/037/6/301022,01,Категория 01 — Последовательности местоположения и идентификации,301037,(Наземная станция вертикального зондирования),,301022,"Широта/долгота (высокая точность), высота станции",,,,Operational,PDF
bufr4/3/01/038/1/301001,01,Категория 01 — Последовательности местоположения и идентификации,301038,(Наземная станция вертикального зондирования),,301001,Номера блока и станции ВМО,,,,Operational,PDF
bufr4/3/01/038/2/002011,01,Категория 01 — Последовательности местоположения и идентификации,301038,(Наземная станция вертикального зондирования),,002011,Тип радиозонда,,,,Operational,PDF
bufr4/3/01/038/3/002012,01,Категория 01 — Последовательности местоположения и идентификации,301038,(Наземная станция вертикального зондирования),,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational,PDF
bufr4/3/01/038/4/301011,01,Категория 01 — Последовательности местоположения и идентификации,301038,(Наземная станция вертикального зондирования),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/038/5/301012,01,Категория 01 — Последовательности местоположения и идентификации,301038,(Наземная станция вертикального зондирования),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/038/6/301024,01,Категория 01 — Последовательности местоположения и идентификации,301038,(Наземная станция вертикального зондирования),,301024,"Широта/долгота (низкая точность), высота станции",,,,Operational,PDF
bufr4/3/01/039/1/301003,01,Категория 01 — Последовательности местоположения и идентификации,301039,(Судно для вертикального зондирования),,301003,Позывной сигнал судна и его движение,,,,Operational,PDF
bufr4/3/01/039/2/002011,01,Категория 01 — Последовательности местоположения и идентификации,301039,(Судно для вертикального зондирования),,002011,Тип радиозонда,,,,Operational,PDF
bufr4/3/01/039/3/002012,01,Категория 01 — Последовательности местоположения и идентификации,301039,(Судно для вертикального зондирования),,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational,PDF
bufr4/3/01/039/4/301011,01,Категория 01 — Последовательности местоположения и идентификации,301039,(Судно для вертикального зондирования),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/039/5/301012,01,Категория 01 — Последовательности местоположения и идентификации,301039,(Судно для вертикального зондирования),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/039/6/301023,01,Категория 01 — Последовательности местоположения и идентификации,301039,(Судно для вертикального зондирования),,301023,Широта/долгота (низкая точность),,,,Operational,PDF
bufr4/3/01/040/1/301003,01,Категория 01 — Последовательности местоположения и идентификации,301040,(Судно для вертикального зондирования),,301003,Позывной сигнал судна и его движение,,,,Operational,PDF
bufr4/3/01/040/2/002011,01,Категория 01 — Последовательности местоположения и идентификации,301040,(Судно для вертикального зондирования),,002011,Тип радиозонда,,,,Operational,PDF
bufr4/3/01/040/3/002012,01,Категория 01 — Последовательности местоположения и идентификации,301040,(Судно для вертикального зондирования),,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational,PDF
bufr4/3/01/040/4/301011,01,Категория 01 — Последовательности местоположения и идентификации,301040,(Судно для вертикального зондирования),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/040/5/301012,01,Категория 01 — Последовательности местоположения и идентификации,301040,(Судно для вертикального зондирования),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/040/6/301024,01,Категория 01 — Последовательности местоположения и идентификации,301040,(Судно для вертикального зондирования),,301024,"Широта/долгота (низкая точность), высота станции",,,,Operational,PDF
bufr4/3/01/041/1/001007,01,Категория 01 — Последовательности местоположения и идентификации,301041,"(Указатель спутника, прибор, методика обработки данных, дата/время)",,001007,Указатель спутника,,,,Operational,PDF
bufr4/3/01/041/2/002021,01,Категория 01 — Последовательности местоположения и идентификации,301041,"(Указатель спутника, прибор, методика обработки данных, дата/время)",,002021,"Данные о спутниковых приборах, используемые при обработке",,,,Operational,PDF
bufr4/3/01/041/3/002022,01,Категория 01 — Последовательности местоположения и идентификации,301041,"(Указатель спутника, прибор, методика обработки данных, дата/время)",,002022,Используемая методика обработки спутниковых данных,,,,Operational,PDF
bufr4/3/01/041/4/301011,01,Категория 01 — Последовательности местоположения и идентификации,301041,"(Указатель спутника, прибор, методика обработки данных, дата/время)",,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/041/5/301012,01,Категория 01 — Последовательности местоположения и идентификации,301041,"(Указатель спутника, прибор, методика обработки данных, дата/время)",,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/042/1/301041,01,Категория 01 — Последовательности местоположения и идентификации,301042,"(Указатель спутника, прибор, методика обработки данных, дата/время, местоположение)",,301041,"Указатель спутника, прибор, методика обработки данных, дата/время",,,,Operational,PDF
bufr4/3/01/042/2/301021,01,Категория 01 — Последовательности местоположения и идентификации,301042,"(Указатель спутника, прибор, методика обработки данных, дата/время, местоположение)",,301021,Широта/долгота (высокая точность),,,,Operational,PDF
bufr4/3/01/043/1/001007,01,Категория 01 — Последовательности местоположения и идентификации,301043,"(Указатель спутника, метод расчета ветра, дата/время, местоположение)",,001007,Указатель спутника,,,,Operational,PDF
bufr4/3/01/043/2/002023,01,Категория 01 — Последовательности местоположения и идентификации,301043,"(Указатель спутника, метод расчета ветра, дата/время, местоположение)",,002023,Метод расчета ветра по спутниковым данным,,,,Operational,PDF
bufr4/3/01/043/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301043,"(Указатель спутника, метод расчета ветра, дата/время, местоположение)",,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/043/4/301013,01,Категория 01 — Последовательности местоположения и идентификации,301043,"(Указатель спутника, метод расчета ветра, дата/время, местоположение)",,301013,"Час, минута, секунда",,,,Operational,PDF
bufr4/3/01/043/5/301021,01,Категория 01 — Последовательности местоположения и идентификации,301043,"(Указатель спутника, метод расчета ветра, дата/время, местоположение)",,301021,Широта/долгота (высокая точность),,,,Operational,PDF
bufr4/3/01/044/1/001007,01,Категория 01 — Последовательности местоположения и идентификации,301044,"(Указатель спутника, метод расчета влажности, дата/ время, местоположение)",,001007,Указатель спутника,,,,Operational,PDF
bufr4/3/01/044/2/002024,01,Категория 01 — Последовательности местоположения и идентификации,301044,"(Указатель спутника, метод расчета влажности, дата/ время, местоположение)",,002024,Метод вычисления средней влажности по слою,,,,Operational,PDF
bufr4/3/01/044/3/301011,01,Категория 01 — Последовательности местоположения и идентификации,301044,"(Указатель спутника, метод расчета влажности, дата/ время, местоположение)",,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/044/4/301013,01,Категория 01 — Последовательности местоположения и идентификации,301044,"(Указатель спутника, метод расчета влажности, дата/ время, местоположение)",,301013,"Час, минута, секунда",,,,Operational,PDF
bufr4/3/01/044/5/301021,01,Категория 01 — Последовательности местоположения и идентификации,301044,"(Указатель спутника, метод расчета влажности, дата/ время, местоположение)",,301021,Широта/долгота (высокая точность),,,,Operational,PDF
bufr4/3/01/045/1/301011,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/01/045/2/301012,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/01/045/3/201138,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,201138,Изменить длину данных,Длина 16 битов,,,Operational,PDF
bufr4/3/01/045/4/202131,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,202131,Изменить масштаб,Масштаб: 3,,,Operational,PDF
bufr4/3/01/045/5/004006,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,004006,Секунда,,,,Operational,PDF
bufr4/3/01/045/6/201000,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,201000,Изменить длину данных,Отмена,,,Operational,PDF
bufr4/3/01/045/7/202000,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,202000,Изменить масштаб,Отмена,,,Operational,PDF
bufr4/3/01/045/8/304030,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,304030,Местоположение платформы,Относительно центра Земли,,,Operational,PDF
bufr4/3/01/045/9/304031,01,Категория 01 — Последовательности местоположения и идентификации,301045,(Местоположение и скорость спутника),,304031,Скорость платформы,Относительно центра Земли,,,Operational,PDF
bufr4/3/01/046/1/001007,01,Категория 01 — Последовательности местоположения и идентификации,301046,"(Указатель спутника, направление движения, датчик, функция модели, программное обеспечение, разрешение)",,001007,Указатель спутника,,,,Operational,PDF
