ID,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status,translation_source
bufr4/3/09/004/3/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309004,(Вертикальный профиль ветра),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/004/4/303012,09,Категория 09 — Последовательности данных вертикального зондирования,309004,(Вертикальный профиль ветра),,303012,Ветер на заданной изобарической поверхности,,,,Operational,PDF
bufr4/3/09/005/1/301037,09,Категория 09 — Последовательности данных вертикального зондирования,309005,(Вертикальное зондирование с относительной влажностью),,301037,Наземная станция вертикального зондирования,"Идентификация и т. п. (наземная станция, местоположение с высокой точностью)",,,Operational,PDF
bufr4/3/09/005/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309005,(Вертикальное зондирование с относительной влажностью),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/005/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309005,(Вертикальное зондирование с относительной влажностью),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/005/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309005,(Вертикальное зондирование с относительной влажностью),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/005/5/303013,09,Категория 09 — Последовательности данных вертикального зондирования,309005,(Вертикальное зондирование с относительной влажностью),,303013,"Геопотенциал, температура, влажность, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/006/1/301038,09,Категория 09 — Последовательности данных вертикального зондирования,309006,(Вертикальное зондирование с относительной влажностью),,301038,Наземная станция вертикального зондирования,"Идентификация и т. п. (наземная станция, местоположение с низкой точностью)",,,Operational,PDF
bufr4/3/09/006/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309006,(Вертикальное зондирование с относительной влажностью),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/006/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309006,(Вертикальное зондирование с относительной влажностью),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/006/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309006,(Вертикальное зондирование с относительной влажностью),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/006/5/303013,09,Категория 09 — Последовательности данных вертикального зондирования,309006,(Вертикальное зондирование с относительной влажностью),,303013,"Геопотенциал, температура, влажность, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/007/1/301037,09,Категория 09 — Последовательности данных вертикального зондирования,309007,(Вертикальное зондирование с данными о точке росы),,301037,Наземная станция вертикального зондирования,"Идентификация и т. п. (наземная станция, местоположение с высокой точностью)",,,Operational,PDF
bufr4/3/09/007/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309007,(Вертикальное зондирование с данными о точке росы),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/007/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309007,(Вертикальное зондирование с данными о точке росы),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/007/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309007,(Вертикальное зондирование с данными о точке росы),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/007/5/303014,09,Категория 09 — Последовательности данных вертикального зондирования,309007,(Вертикальное зондирование с данными о точке росы),,303014,"Геопотенциал, температура, температура точки росы, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/008/1/301038,09,Категория 09 — Последовательности данных вертикального зондирования,309008,(Вертикальное зондирование с данными о точке росы),,301038,Наземная станция вертикального зондирования,"Идентификация и т. п. (наземная станция, местоположение с низкой точностью)",,,Operational,PDF
bufr4/3/09/008/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309008,(Вертикальное зондирование с данными о точке росы),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/008/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309008,(Вертикальное зондирование с данными о точке росы),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/008/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309008,(Вертикальное зондирование с данными о точке росы),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/008/5/303014,09,Категория 09 — Последовательности данных вертикального зондирования,309008,(Вертикальное зондирование с данными о точке росы),,303014,"Геопотенциал, температура, температура точки росы, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/011/1/301039,09,Категория 09 — Последовательности данных вертикального зондирования,309011,(Вертикальный профиль ветра),,301039,Судно для вертикального зондирования,,,,Operational,PDF
bufr4/3/09/011/2/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309011,(Вертикальный профиль ветра),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/011/3/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309011,(Вертикальный профиль ветра),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/011/4/303011,09,Категория 09 — Последовательности данных вертикального зондирования,309011,(Вертикальный профиль ветра),,303011,Ветер на определенной высоте,,,,Operational,PDF
bufr4/3/09/012/1/301039,09,Категория 09 — Последовательности данных вертикального зондирования,309012,(Вертикальный профиль ветра),,301039,Судно для вертикального зондирования ,Идентификация судна и т. п.,,,Operational,PDF
bufr4/3/09/012/2/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309012,(Вертикальный профиль ветра),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/012/3/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309012,(Вертикальный профиль ветра),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/012/4/303012,09,Категория 09 — Последовательности данных вертикального зондирования,309012,(Вертикальный профиль ветра),,303012,Ветер на заданной изобарической поверхности,,,,Operational,PDF
bufr4/3/09/013/1/301039,09,Категория 09 — Последовательности данных вертикального зондирования,309013,(Вертикальное зондирование с относительной влажностью),,301039,Судно для вертикального зондирования ,Идентификация судна и т. п.,,,Operational,PDF
bufr4/3/09/013/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309013,(Вертикальное зондирование с относительной влажностью),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/013/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309013,(Вертикальное зондирование с относительной влажностью),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/013/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309013,(Вертикальное зондирование с относительной влажностью),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/013/5/303013,09,Категория 09 — Последовательности данных вертикального зондирования,309013,(Вертикальное зондирование с относительной влажностью),,303013,"Геопотенциал, температура, влажность, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/014/1/301039,09,Категория 09 — Последовательности данных вертикального зондирования,309014,(Вертикальное зондирование с данными о точке росы),,301039,Судно для вертикального зондирования ,Идентификация судна и т. п.,,,Operational,PDF
bufr4/3/09/014/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309014,(Вертикальное зондирование с данными о точке росы),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/014/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309014,(Вертикальное зондирование с данными о точке росы),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/014/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309014,(Вертикальное зондирование с данными о точке росы),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/014/5/303014,09,Категория 09 — Последовательности данных вертикального зондирования,309014,(Вертикальное зондирование с данными о точке росы),,303014,"Геопотенциал, температура, температура точки росы, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/015/1/301040,09,Категория 09 — Последовательности данных вертикального зондирования,309015,(Вертикальный профиль ветра),,301040,Судно для вертикального зондирования ,Идентификация судна и т. п.,,,Operational,PDF
bufr4/3/09/015/2/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309015,(Вертикальный профиль ветра),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/015/3/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309015,(Вертикальный профиль ветра),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/015/4/303011,09,Категория 09 — Последовательности данных вертикального зондирования,309015,(Вертикальный профиль ветра),,303011,Ветер на определенной высоте,,,,Operational,PDF
bufr4/3/09/016/1/301040,09,Категория 09 — Последовательности данных вертикального зондирования,309016,(Вертикальный профиль ветра),,301040,Судно для вертикального зондирования,Идентификация судна и т. п.,,,Operational,PDF
bufr4/3/09/016/2/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309016,(Вертикальный профиль ветра),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/016/3/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309016,(Вертикальный профиль ветра),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/016/4/303012,09,Категория 09 — Последовательности данных вертикального зондирования,309016,(Вертикальный профиль ветра),,303012,Ветер на заданной изобарической поверхности,,,,Operational,PDF
bufr4/3/09/017/1/301040,09,Категория 09 — Последовательности данных вертикального зондирования,309017,(Вертикальное зондирование с относительной влажностью),,301040,Судно для вертикального зондирования ,Идентификация судна и т. п.,,,Operational,PDF
bufr4/3/09/017/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309017,(Вертикальное зондирование с относительной влажностью),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/017/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309017,(Вертикальное зондирование с относительной влажностью),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/017/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309017,(Вертикальное зондирование с относительной влажностью),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/017/5/303013,09,Категория 09 — Последовательности данных вертикального зондирования,309017,(Вертикальное зондирование с относительной влажностью),,303013,"Геопотенциал, температура, влажность, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/018/1/301040,09,Категория 09 — Последовательности данных вертикального зондирования,309018,(Вертикальное зондирование с данными о точке росы),,301040,Судно для вертикального зондирования ,Идентификация судна и т. п.,,,Operational,PDF
bufr4/3/09/018/2/302004,09,Категория 09 — Последовательности данных вертикального зондирования,309018,(Вертикальное зондирование с данными о точке росы),,302004,Общая информация об облачности,Значительный слой облачности,,,Operational,PDF
bufr4/3/09/018/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309018,(Вертикальное зондирование с данными о точке росы),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/018/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309018,(Вертикальное зондирование с данными о точке росы),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/018/5/303014,09,Категория 09 — Последовательности данных вертикального зондирования,309018,(Вертикальное зондирование с данными о точке росы),,303014,"Геопотенциал, температура, температура точки росы, ветер на заданной изобарической поверхности",,,,Operational,PDF
bufr4/3/09/019/1/301031,09,Категория 09 — Последовательности данных вертикального зондирования,309019,(Профилометр ветра — данные зондирования ветра),,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции",,,,Operational,PDF
bufr4/3/09/019/2/002003,09,Категория 09 — Последовательности данных вертикального зондирования,309019,(Профилометр ветра — данные зондирования ветра),,002003,Тип используемого измерительного оборудования,,,,Operational,PDF
bufr4/3/09/019/3/101000,09,Категория 09 — Последовательности данных вертикального зондирования,309019,(Профилометр ветра — данные зондирования ветра),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF
bufr4/3/09/019/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309019,(Профилометр ветра — данные зондирования ветра),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/019/5/303011,09,Категория 09 — Последовательности данных вертикального зондирования,309019,(Профилометр ветра — данные зондирования ветра),,303011,Ветер на определенной высоте,,,,Operational,PDF
bufr4/3/09/020/1/301031,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции",,,,Operational,PDF
bufr4/3/09/020/2/002003,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,002003,Тип используемого измерительного оборудования,,,,Operational,PDF
bufr4/3/09/020/3/104000,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,104000,Повторение с задержкой 4 дескрипторов,,,,Operational,PDF
bufr4/3/09/020/4/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/020/5/007003,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,007003,Геопотенциал,,,,Operational,PDF
bufr4/3/09/020/6/011003,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,011003,Компонента u,,,,Operational,PDF
bufr4/3/09/020/7/011004,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,011004,Компонента v,,,,Operational,PDF
bufr4/3/09/020/8/011005,09,Категория 09 — Последовательности данных вертикального зондирования,309020,(Профилометр ветра — декартовы координаты),,011005,Компонента w,,,,Operational,PDF
bufr4/3/09/021/1/301001,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,301001,Номера блока и станции ВМО,,(см. примечание 20),56,Operational,PDF
bufr4/3/09/021/2/005001,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,005001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/09/021/3/006001,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,006001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/09/021/4/007030,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,007030,Высота площадки станции над средним уровнем моря,,,,Operational,PDF
bufr4/3/09/021/5/301014,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,301014,Временной период,,,,Operational,PDF
bufr4/3/09/021/6/002003,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,002003,Тип используемого измерительного оборудования,,,,Operational,PDF
bufr4/3/09/021/7/002121,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,002121,Средняя частота,,,,Operational,PDF
bufr4/3/09/021/8/112000,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,112000,Повторение с задержкой 12 дескрипторов,,,,Operational,PDF
bufr4/3/09/021/9/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/021/10/007007,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,007007,Высота,,,,Operational,PDF
bufr4/3/09/021/11/301021,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,301021,Широта/долгота (высокая точность),,,,Operational,PDF
bufr4/3/09/021/12/011003,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,011003,Компонента u,,,,Operational,PDF
bufr4/3/09/021/13/011110,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,011110,Неопределенность компоненты u,,,,Operational,PDF
bufr4/3/09/021/14/011004,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,011004,Компонента v,,,,Operational,PDF
bufr4/3/09/021/15/011111,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,011111,Неопределенность компоненты v,,,,Operational,PDF
bufr4/3/09/021/16/033002,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,033002,Информация о качестве,,,,Operational,PDF
bufr4/3/09/021/17/011006,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,011006,Компонента w,,,,Operational,PDF
bufr4/3/09/021/18/011112,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,011112,Неопределенность компоненты w,,,,Operational,PDF
bufr4/3/09/021/19/033002,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,033002,Информация о качестве,,,,Operational,PDF
bufr4/3/09/021/20/010071,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,010071,Вертикальное разрешение,,,,Operational,PDF
bufr4/3/09/021/21/027079,09,Категория 09 — Последовательности данных вертикального зондирования,309021,"(Данные о ветре, полученные с помощью радиолокатора для измерения профиля ветра (данные о продукции))",,027079,Горизонтальная ширина измеряемого объема,,,,Operational,PDF
bufr4/3/09/022/1/301001,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,301001,Номера блока и станции ВМО,,(см. примечание 20),56,Operational,PDF
bufr4/3/09/022/2/005001,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,005001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/09/022/3/006001,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,006001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/09/022/4/007030,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,007030,Высота площадки станции над средним уровнем моря,,,,Operational,PDF
bufr4/3/09/022/5/301014,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,301014,Временной период,,,,Operational,PDF
bufr4/3/09/022/6/002003,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,002003,Тип используемого измерительного оборудования,,,,Operational,PDF
bufr4/3/09/022/7/002121,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,002121,Средняя частота,,,,Operational,PDF
bufr4/3/09/022/8/110000,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,110000,Повторение с задержкой 10 дескрипторов,,,,Operational,PDF
bufr4/3/09/022/9/031001,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/09/022/10/007007,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,007007,Высота,,,,Operational,PDF
bufr4/3/09/022/11/301021,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,301021,Широта/долгота (высокая точность),,,,Operational,PDF
bufr4/3/09/022/12/012007,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,012007,Виртуальная температура,,,,Operational,PDF
bufr4/3/09/022/13/012008,09,Категория 09 — Последовательности данных вертикального зондирования,309022,(Виртуальная температура РАСС (данные о продукции)),,012008,Неопределенность виртуальной температуры,,,,Operational,PDF
